"exonid","CpG_count"
"SPU_015831-tr-E8",3
"SPU_015842-tr-E15",4
"SPU_015853-tr-E9",3
"SPU_015855-tr-E1",28
"SPU_015856-tr-E5",4
"SPU_015866-tr-E1",2
"SPU_015872-tr-E10",10
"SPU_015877-tr-E5",6
"SPU_015878-tr-E5",1
"SPU_015882-tr-E1",8
"SPU_015882-tr-E4",19
"SPU_015885-tr-E1",3
"SPU_015887-tr-E3",12
"SPU_015889-tr-E3",4
"SPU_015893-tr-E4",4
"SPU_015893-tr-E8",1
"SPU_015894-tr-E1",8
"SPU_015894-tr-E2",4
"SPU_015902-tr-E2",1
"SPU_015909-tr-E6",1
"SPU_015910-tr-E5",2
"SPU_015914-tr-E5",3
"SPU_015916-tr-E6",7
"SPU_015920-tr-E3",2
"SPU_015921-tr-E1",1
"SPU_015921-tr-E12",1
"SPU_015921-tr-E25",5
"SPU_015922-tr-E1",6
"SPU_015923-tr-E23",3
"SPU_015930-tr-E4",3
"SPU_015931-tr-E2",1
"SPU_015937-tr-E2",3
"SPU_015939-tr-E4",2
"SPU_015943-tr-E3",31
"SPU_015943-tr-E4",6
"SPU_015946-tr-E1",3
"SPU_015954-tr-E1",15
"SPU_015957-tr-E1",8
"SPU_015966-tr-E11",1
"SPU_015967-tr-E3",6
"SPU_015971-tr-E3",2
"SPU_015972-tr-E6",3
"SPU_015974-tr-E4",7
"SPU_015975-tr-E4",3
"SPU_015977-tr-E7",1
"SPU_015978-tr-E1",3
"SPU_015982-tr-E1",5
"SPU_015988-tr-E1",3
"SPU_015990-tr-E4",5
"SPU_016001-tr-E5",1
"SPU_016010-tr-E8",3
"SPU_016011-tr-E5",2
"SPU_016011-tr-E7",7
"SPU_016016-tr-E8",7
"SPU_016025-tr-E4",16
"SPU_016026-tr-E2",14
"SPU_016032-tr-E14",4
"SPU_016037-tr-E5",3
"SPU_016049.a-tr-E9",4
"SPU_016049.b-tr-E8",2
"SPU_016051-tr-E2",1
"SPU_016053-tr-E12",3
"SPU_016053-tr-E24",4
"SPU_016055-tr-E6",1
"SPU_016088-tr-E17",3
"SPU_016091-tr-E2",16
"SPU_016094-tr-E4",3
"SPU_016095-tr-E7",5
"SPU_016098-tr-E2",10
"SPU_016099-tr-E2",9
"SPU_016099-tr-E7",3
"SPU_016101-tr-E11",2
"SPU_016105-tr-E3",18
"SPU_016114-tr-E1",6
"SPU_016121-tr-E2",3
"SPU_016122-tr-E2",5
"SPU_016125-tr-E2",20
"SPU_016127-tr-E5",9
"SPU_016128-tr-E2",6
"SPU_016130-tr-E8",3
"SPU_016140-tr-E15",28
"SPU_016141-tr-E2",2
"SPU_016152-tr-E4",4
"SPU_016159-tr-E3",2
"SPU_016160-tr-E3",2
"SPU_016171-tr-E12",1
"SPU_016171-tr-E2",8
"SPU_016171-tr-E6",5
"SPU_016171-tr-E7",1
"SPU_016178-tr-E7",1
"SPU_016178-tr-E8",5
"SPU_016179-tr-E14",3
"SPU_016179-tr-E4",13
"SPU_016179-tr-E8",1
"SPU_016180-tr-E1",2
"SPU_016180-tr-E2",4
"SPU_016180-tr-E4",7
"SPU_016181-tr-E12",22
"SPU_016184-tr-E3",5
"SPU_016186-tr-E2",1
"SPU_016187-tr-E2",1
"SPU_016188-tr-E5",1
"SPU_016188-tr-E8",6
"SPU_016189-tr-E2",1
"SPU_016197-tr-E3",5
"SPU_016206-tr-E2",12
"SPU_016210-tr-E5",3
"SPU_016214-tr-E2",4
"SPU_016214-tr-E3",7
"SPU_016214-tr-E6",2
"SPU_016223-tr-E1",11
"SPU_016226-tr-E1",5
"SPU_016227-tr-E21",5
"SPU_016229-tr-E1",3
"SPU_016250-tr-E3",5
"SPU_016265-tr-E4",2
"SPU_016282-tr-E4",4
"SPU_016285-tr-E5",5
"SPU_016300-tr-E12",6
"SPU_016300-tr-E13",5
"SPU_016300-tr-E16",2
"SPU_016300-tr-E19",14
"SPU_016312-tr-E3",12
"SPU_016316-tr-E2",1
"SPU_016334-tr-E1",1
"SPU_016334-tr-E3",6
"SPU_016349-tr-E2",8
"SPU_016361-tr-E9",1
"SPU_016365-tr-E4",7
"SPU_016368-tr-E1",2
"SPU_016368-tr-E10",1
"SPU_016373-tr-E3",19
"SPU_016374-tr-E7",6
"SPU_016383-tr-E9",5
"SPU_016385-tr-E10",1
"SPU_016385-tr-E12",8
"SPU_016389-tr-E1",6
"SPU_016394-tr-E13",9
"SPU_016400-tr-E1",14
"SPU_016403-tr-E25",26
"SPU_016407-tr-E4",4
"SPU_016424-tr-E2",1
"SPU_016432-tr-E2",4
"SPU_016434-tr-E2",1
"SPU_016434-tr-E3",2
"SPU_016441-tr-E9",6
"SPU_016442-tr-E2",1
"SPU_016447-tr-E9",2
"SPU_016471-tr-E3",2
"SPU_016472-tr-E3",9
"SPU_016474-tr-E1",9
"SPU_016481-tr-E3",2
"SPU_016481-tr-E4",6
"SPU_016481-tr-E9",5
"SPU_016490-tr-E1",6
"SPU_016490-tr-E8",6
"SPU_016492-tr-E5",3
"SPU_016503-tr-E10",24
"SPU_016503-tr-E2",1
"SPU_016506-tr-E2",3
"SPU_016508-tr-E2",2
"SPU_016518-tr-E3",3
"SPU_016523-tr-E1",8
"SPU_016527-tr-E5",9
"SPU_016527-tr-E7",4
"SPU_016528-tr-E1",3
"SPU_016530-tr-E10",5
"SPU_016536-tr-E1",5
"SPU_016539-tr-E1",2
"SPU_016542-tr-E3",12
"SPU_016546-tr-E1",3
"SPU_016553-tr-E8",7
"SPU_016558-tr-E1",7
"SPU_016565-tr-E7",14
"SPU_016569-tr-E1",2
"SPU_016569-tr-E3",4
"SPU_016569-tr-E6",9
"SPU_016577-tr-E1",13
"SPU_016580-tr-E1",3
"SPU_016580-tr-E2",4
"SPU_016582-tr-E1",4
"SPU_016583-tr-E2",9
"SPU_016587-tr-E11",13
"SPU_016595-tr-E4",11
"SPU_016597-tr-E1",7
"SPU_016602-tr-E1",9
"SPU_016609-tr-E1",3
"SPU_016611-tr-E5",2
"SPU_016613-tr-E2",4
"SPU_016626-tr-E3",2
"SPU_016627-tr-E6",9
"SPU_016627-tr-E9",2
"SPU_016628-tr-E2",2
"SPU_016636-tr-E1",1
"SPU_016636-tr-E3",2
"SPU_016642-tr-E1",17
"SPU_016644-tr-E12",15
"SPU_016644-tr-E4",4
"SPU_016648-tr-E5",6
"SPU_016662-tr-E1",4
"SPU_016666-tr-E8",3
"SPU_016673-tr-E1",2
"SPU_016678-tr-E14",1
"SPU_016679-tr-E2",1
"SPU_016681-tr-E7",6
"SPU_016684-tr-E1",12
"SPU_016685-tr-E5",11
"SPU_016693-tr-E2",5
"SPU_016697-tr-E1",4
"SPU_016698-tr-E5",6
"SPU_016700-tr-E10",9
"SPU_016702-tr-E4",14
"SPU_016716-tr-E7",4
"SPU_016717-tr-E6",6
"SPU_016723-tr-E1",2
"SPU_016727-tr-E10",1
"SPU_016731-tr-E6",5
"SPU_016736-tr-E3",7
"SPU_016746-tr-E1",3
"SPU_016746-tr-E2",2
"SPU_016747-tr-E6",3
"SPU_016765-tr-E3",1
"SPU_016775-tr-E6",19
"SPU_016799-tr-E7",8
"SPU_016807-tr-E4",1
"SPU_016807-tr-E7",1
"SPU_016810-tr-E8",2
"SPU_016817-tr-E1",5
"SPU_016820-tr-E10",9
"SPU_016820-tr-E2",2
"SPU_016826-tr-E7",2
"SPU_016829-tr-E4",2
"SPU_016829-tr-E5",2
"SPU_016831-tr-E8",1
"SPU_016833-tr-E6",7
"SPU_016836-tr-E4",35
"SPU_016836-tr-E7",3
"SPU_016843-tr-E6",6
"SPU_016843-tr-E7",6
"SPU_016847-tr-E9",2
"SPU_016856-tr-E2",10
"SPU_016862-tr-E6",8
"SPU_016871-tr-E1",8
"SPU_016874-tr-E1",5
"SPU_016880-tr-E5",2
"SPU_016899-tr-E12",8
"SPU_016903-tr-E11",2
"SPU_016909-tr-E1",8
"SPU_016910-tr-E2",1
"SPU_016919-tr-E11",1
"SPU_016920-tr-E1",6
"SPU_016924-tr-E1",11
"SPU_016926-tr-E1",1
"SPU_016936-tr-E13",12
"SPU_016936-tr-E15",6
"SPU_016936-tr-E17",3
"SPU_016936-tr-E26",11
"SPU_016936-tr-E42",2
"SPU_016936-tr-E7",2
"SPU_016943-tr-E1",4
"SPU_016979-tr-E3",2
"SPU_016979-tr-E5",8
"SPU_016983-tr-E17",11
"SPU_016983-tr-E18",13
"SPU_017000-tr-E2",5
"SPU_017008-tr-E3",5
"SPU_017008-tr-E4",1
"SPU_017022-tr-E6",5
"SPU_017026-tr-E6",9
"SPU_017026-tr-E7",1
"SPU_017032-tr-E13",3
"SPU_017039-tr-E3",14
"SPU_017057-tr-E1",9
"SPU_017058-tr-E1",3
"SPU_017058-tr-E2",7
"SPU_017063-tr-E1",8
"SPU_017065-tr-E4",3
"SPU_017066-tr-E3",1
"SPU_017068-tr-E2",11
"SPU_017068-tr-E6",22
"SPU_017070-tr-E5",9
"SPU_017084-tr-E2",6
"SPU_017087-tr-E1",2
"SPU_017090-tr-E3",8
"SPU_017096-tr-E4",1
"SPU_017100-tr-E1",16
"SPU_017105-tr-E5",12
"SPU_017106-tr-E2",3
"SPU_017116-tr-E1",12
"SPU_017118-tr-E1",3
"SPU_017121-tr-E1",12
"SPU_017126-tr-E13",1
"SPU_017126-tr-E14",4
"SPU_017126-tr-E7",3
"SPU_017126-tr-E8",1
"SPU_017126-tr-E9",3
"SPU_017130-tr-E1",2
"SPU_017131-tr-E1",15
"SPU_017132-tr-E2",3
"SPU_017132-tr-E3",14
"SPU_017132-tr-E4",5
"SPU_017135-tr-E10",2
"SPU_017135-tr-E9",3
"SPU_017138-tr-E4",1
"SPU_017143-tr-E2",12
"SPU_017147-tr-E5",1
"SPU_017155-tr-E1",1
"SPU_017172-tr-E4",6
"SPU_017183-tr-E5",3
"SPU_017185-tr-E4",3
"SPU_017194-tr-E5",3
"SPU_017197-tr-E7",19
"SPU_017204-tr-E1",28
"SPU_017211-tr-E1",7
"SPU_017211-tr-E8",8
"SPU_017249-tr-E7",8
"SPU_017256-tr-E1",2
"SPU_017258-tr-E6",4
"SPU_017258-tr-E7",1
"SPU_017258-tr-E8",5
"SPU_017259-tr-E1",1
"SPU_017260-tr-E2",3
"SPU_017267-tr-E4",8
"SPU_017268-tr-E2",3
"SPU_017269-tr-E2",5
"SPU_017272-tr-E2",4
"SPU_017277-tr-E6",3
"SPU_017279-tr-E1",2
"SPU_017286-tr-E3",9
"SPU_017288-tr-E2",2
"SPU_017291-tr-E4",3
"SPU_017299-tr-E2",1
"SPU_017310-tr-E23",2
"SPU_017312-tr-E9",1
"SPU_017320-tr-E5",13
"SPU_017321-tr-E1",6
"SPU_017321-tr-E4",1
"SPU_017326-tr-E1",14
"SPU_017329-tr-E11",8
"SPU_017331-tr-E1",5
"SPU_017332-tr-E1",4
"SPU_017336-tr-E2",16
"SPU_017338-tr-E1",7
"SPU_017340-tr-E1",2
"SPU_017353-tr-E8",1
"SPU_017357-tr-E5",2
"SPU_017358-tr-E2",6
"SPU_017369-tr-E10",2
"SPU_017374-tr-E5",5
"SPU_017374-tr-E6",3
"SPU_017375-tr-E2",7
"SPU_017379-tr-E2",10
"SPU_017380-tr-E1",11
"SPU_017381-tr-E2",1
"SPU_017382-tr-E9",3
"SPU_017389-tr-E8",4
"SPU_017398-tr-E1",4
"SPU_017407-tr-E5",4
"SPU_017409-tr-E4",1
"SPU_017411-tr-E6",7
"SPU_017413-tr-E4",5
"SPU_017414-tr-E5",4
"SPU_017424-tr-E4",1
"SPU_017428-tr-E1",3
"SPU_017432-tr-E5",1
"SPU_017461-tr-E6",3
"SPU_017475-tr-E1",5
"SPU_017478-tr-E2",2
"SPU_017485-tr-E2",5
"SPU_017488-tr-E6",3
"SPU_017495-tr-E10",7
"SPU_017502-tr-E3",1
"SPU_017509-tr-E8",6
"SPU_017514-tr-E11",6
"SPU_017515-tr-E15",3
"SPU_017523-tr-E7",2
"SPU_017524-tr-E1",8
"SPU_017529-tr-E1",8
"SPU_017535-tr-E1",2
"SPU_017537-tr-E4",1
"SPU_017539-tr-E7",5
"SPU_017544-tr-E2",3
"SPU_017547-tr-E8",5
"SPU_017575-tr-E1",6
"SPU_017578-tr-E5",7
"SPU_017585-tr-E2",4
"SPU_017585-tr-E3",8
"SPU_017588-tr-E10",6
"SPU_017588-tr-E6",10
"SPU_017588-tr-E8",9
"SPU_017588-tr-E9",11
"SPU_017593-tr-E1",2
"SPU_017598-tr-E1",1
"SPU_017601-tr-E1",2
"SPU_017604-tr-E1",2
"SPU_017608-tr-E1",7
"SPU_017612-tr-E7",2
"SPU_017622-tr-E1",13
"SPU_017623-tr-E2",9
"SPU_017624-tr-E2",5
"SPU_017632-tr-E1",6
"SPU_017635-tr-E1",1
"SPU_017635-tr-E2",6
"SPU_017637-tr-E2",3
"SPU_017640-tr-E1",6
"SPU_017644-tr-E16",2
"SPU_017644-tr-E18",1
"SPU_017646-tr-E5",8
"SPU_017648-tr-E1",22
"SPU_017651-tr-E1",9
"SPU_017653-tr-E2",21
"SPU_017661-tr-E23",2
"SPU_017673-tr-E2",1
"SPU_017673-tr-E6",11
"SPU_017682-tr-E9",3
"SPU_017683-tr-E1",6
"SPU_017684-tr-E7",2
"SPU_017696-tr-E1",3
"SPU_017723-tr-E1",1
"SPU_017737-tr-E2",4
"SPU_017746-tr-E12",4
"SPU_017751-tr-E1",3
"SPU_017761-tr-E1",12
"SPU_017761-tr-E2",5
"SPU_017762-tr-E10",4
"SPU_017762-tr-E3",12
"SPU_017762-tr-E9",22
"SPU_017765-tr-E2",4
"SPU_017765-tr-E3",7
"SPU_017770-tr-E6",3
"SPU_017776-tr-E1",1
"SPU_017784-tr-E6",15
"SPU_017791-tr-E12",5
"SPU_017791-tr-E2",1
"SPU_017793-tr-E1",13
"SPU_017801-tr-E1",4
"SPU_017808-tr-E1",3
"SPU_017810-tr-E5",5
"SPU_017816-tr-E10",3
"SPU_017816-tr-E19",3
"SPU_017826-tr-E2",9
"SPU_017828-tr-E3",3
"SPU_017830-tr-E6",7
"SPU_017837-tr-E1",35
"SPU_017837-tr-E4",8
"SPU_017843-tr-E4",1
"SPU_017844-tr-E2",2
"SPU_017856-tr-E1",13
"SPU_017867-tr-E1",16
"SPU_017869-tr-E1",6
"SPU_017870-tr-E25",6
"SPU_017872-tr-E15",2
"SPU_017872-tr-E5",1
"SPU_017875-tr-E14",5
"SPU_017891-tr-E1",2
"SPU_017891-tr-E3",11
"SPU_017894-tr-E14",2
"SPU_017898-tr-E6",4
"SPU_017912-tr-E3",1
"SPU_017919-tr-E1",10
"SPU_017927-tr-E10",9
"SPU_017929-tr-E2",7
"SPU_017940-tr-E11",5
"SPU_017940-tr-E12",1
"SPU_017942-tr-E9",4
"SPU_017947-tr-E5",8
"SPU_017950-tr-E1",1
"SPU_017950-tr-E2",5
"SPU_017957-tr-E2",3
"SPU_017957-tr-E3",4
"SPU_017959-tr-E1",6
"SPU_017961-tr-E8",2
"SPU_017964-tr-E6",4
"SPU_017968-tr-E1",1
"SPU_017974-tr-E22",6
"SPU_017975-tr-E10",2
"SPU_017984-tr-E2",4
"SPU_017985-tr-E5",3
"SPU_017988-tr-E10",4
"SPU_017989-tr-E3",4
"SPU_017990-tr-E16",3
"SPU_018000-tr-E5",4
"SPU_018002-tr-E1",11
"SPU_018009-tr-E2",8
"SPU_018009-tr-E6",6
"SPU_018027-tr-E2",6
"SPU_018029-tr-E3",1
"SPU_018052-tr-E1",6
"SPU_018054-tr-E1",1
"SPU_018056-tr-E2",2
"SPU_018060-tr-E1",18
"SPU_018060-tr-E2",10
"SPU_018061-tr-E1",13
"SPU_018070-tr-E12",3
"SPU_018070-tr-E2",4
"SPU_018070-tr-E4",18
"SPU_018072-tr-E1",3
"SPU_018074-tr-E2",4
"SPU_018098-tr-E5",4
"SPU_018099-tr-E1",3
"SPU_018100-tr-E2",6
"SPU_018101-tr-E4",1
"SPU_018116-tr-E11",1
"SPU_018116-tr-E5",5
"SPU_018117-tr-E3",1
"SPU_018121-tr-E1",7
"SPU_018127-tr-E1",7
"SPU_018132-tr-E8",2
"SPU_018142-tr-E12",3
"SPU_018143-tr-E1",2
"SPU_018147-tr-E4",4
"SPU_018156-tr-E18",28
"SPU_018156-tr-E8",7
"SPU_018165-tr-E1",3
"SPU_018168-tr-E4",1
"SPU_018177-tr-E2",6
"SPU_018192-tr-E1",8
"SPU_018197-tr-E20",2
"SPU_018197-tr-E26",4
"SPU_018197-tr-E30",2
"SPU_018198-tr-E3",1
"SPU_018199-tr-E8",1
"SPU_018203-tr-E2",7
"SPU_018204-tr-E2",4
"SPU_018219-tr-E5",7
"SPU_018222-tr-E2",2
"SPU_018228-tr-E19",1
"SPU_018228-tr-E4",16
"SPU_018237-tr-E4",2
"SPU_018238-tr-E2",7
"SPU_018238-tr-E4",4
"SPU_018242-tr-E11",1
"SPU_018249-tr-E3",6
"SPU_018250-tr-E6",1
"SPU_018250-tr-E7",8
"SPU_018254-tr-E6",7
"SPU_018255-tr-E4",4
"SPU_018278-tr-E1",2
"SPU_018284-tr-E1",16
"SPU_018312-tr-E6",1
"SPU_018315-tr-E6",2
"SPU_018316-tr-E1",11
"SPU_018333-tr-E5",2
"SPU_018342-tr-E13",2
"SPU_018352-tr-E1",1
"SPU_018353-tr-E15",5
"SPU_018353-tr-E4",6
"SPU_018355-tr-E11",5
"SPU_018355-tr-E6",2
"SPU_018356-tr-E3",2
"SPU_018366-tr-E3",1
"SPU_018383-tr-E1",1
"SPU_018389-tr-E3",3
"SPU_018389-tr-E4",6
"SPU_018390-tr-E9",2
"SPU_018392-tr-E3",3
"SPU_018396-tr-E2",5
"SPU_018396-tr-E5",1
"SPU_018402-tr-E1",5
"SPU_018403-tr-E2",4
"SPU_018405-tr-E2",6
"SPU_018406-tr-E2",2
"SPU_018407-tr-E2",3
"SPU_018408-tr-E2",8
"SPU_018413-tr-E7",1
"SPU_018417-tr-E10",8
"SPU_018423-tr-E2",4
"SPU_018428-tr-E4",2
"SPU_018431-tr-E2",6
"SPU_018441-tr-E4",4
"SPU_018442-tr-E3",4
"SPU_018442-tr-E4",4
"SPU_018452-tr-E13",1
"SPU_018459-tr-E1",13
"SPU_018462-tr-E2",12
"SPU_018463-tr-E4",2
"SPU_018466-tr-E1",1
"SPU_018466-tr-E2",5
"SPU_018468-tr-E3",8
"SPU_018474-tr-E5",5
"SPU_018475-tr-E12",4
"SPU_018475-tr-E2",2
"SPU_018483-tr-E10",4
"SPU_018487-tr-E1",3
"SPU_018490-tr-E4",1
"SPU_018498-tr-E2",5
"SPU_018498-tr-E4",1
"SPU_018508-tr-E2",2
"SPU_018513-tr-E13",2
"SPU_018524-tr-E2",5
"SPU_018533-tr-E11",9
"SPU_018541-tr-E1",18
"SPU_018549-tr-E24",2
"SPU_018549-tr-E25",1
"SPU_018556-tr-E13",2
"SPU_018556-tr-E8",8
"SPU_018562-tr-E1",3
"SPU_018567-tr-E1",1
"SPU_018570-tr-E10",1
"SPU_018570-tr-E15",5
"SPU_018570-tr-E19",1
"SPU_018578-tr-E1",12
"SPU_018586-tr-E2",3
"SPU_018589-tr-E1",3
"SPU_018602-tr-E3",4
"SPU_018617-tr-E15",2
"SPU_018619-tr-E1",3
"SPU_018622-tr-E4",6
"SPU_018626-tr-E6",2
"SPU_018630-tr-E1",4
"SPU_018635-tr-E1",10
"SPU_018635-tr-E9",1
"SPU_018636-tr-E6",1
"SPU_018643-tr-E2",2
"SPU_018648-tr-E13",16
"SPU_018648-tr-E17",1
"SPU_018648-tr-E2",14
"SPU_018648-tr-E9",8
"SPU_018652-tr-E2",33
"SPU_018652-tr-E3",8
"SPU_018657-tr-E3",1
"SPU_018658-tr-E3",4
"SPU_018658-tr-E4",2
"SPU_018661-tr-E1",16
"SPU_018664-tr-E1",23
"SPU_018666-tr-E25",18
"SPU_018666-tr-E7",3
"SPU_018669-tr-E3",3
"SPU_018676-tr-E3",5
"SPU_018677-tr-E4",1
"SPU_018678-tr-E3",1
"SPU_018682-tr-E1",10
"SPU_018692-tr-E8",2
"SPU_018695-tr-E5",6
"SPU_018695-tr-E7",2
"SPU_018696-tr-E1",2
"SPU_018696-tr-E3",7
"SPU_018703-tr-E2",1
"SPU_018703-tr-E3",5
"SPU_018713-tr-E15",1
"SPU_018713-tr-E21",12
"SPU_018713-tr-E22",8
"SPU_018714-tr-E1",5
"SPU_018715-tr-E4",3
"SPU_018718-tr-E1",12
"SPU_018720-tr-E3",4
"SPU_018730-tr-E15",2
"SPU_018734-tr-E3",9
"SPU_018738-tr-E3",24
"SPU_018741-tr-E3",1
"SPU_018741-tr-E7",1
"SPU_018744-tr-E2",1
"SPU_018744-tr-E5",5
"SPU_018747-tr-E1",1
"SPU_018765-tr-E2",10
"SPU_018766-tr-E2",1
"SPU_018768-tr-E1",7
"SPU_018768-tr-E2",3
"SPU_018790-tr-E10",8
"SPU_018790-tr-E6",1
"SPU_018791-tr-E1",13
"SPU_018796-tr-E4",2
"SPU_018796-tr-E6",2
"SPU_018806-tr-E14",3
"SPU_018807-tr-E6",3
"SPU_018811-tr-E1",8
"SPU_018813-tr-E1",3
"SPU_018820-tr-E1",5
"SPU_018825-tr-E4",1
"SPU_018832-tr-E10",11
"SPU_018837-tr-E6",3
"SPU_018841-tr-E11",2
"SPU_018848-tr-E2",11
"SPU_018853-tr-E20",10
"SPU_018867-tr-E2",3
"SPU_018867-tr-E3",6
"SPU_018868-tr-E1",4
"SPU_018871-tr-E2",4
"SPU_018874-tr-E1",6
"SPU_018887-tr-E9",5
"SPU_018894-tr-E1",2
"SPU_018910-tr-E1",5
"SPU_018910-tr-E2",4
"SPU_018911-tr-E10",2
"SPU_018924-tr-E5",1
"SPU_018930-tr-E1",1
"SPU_018930-tr-E2",5
"SPU_018932-tr-E10",2
"SPU_018932-tr-E4",7
"SPU_018933-tr-E10",3
"SPU_018946-tr-E2",1
"SPU_018957-tr-E1",5
"SPU_018962-tr-E4",1
"SPU_018963-tr-E1",6
"SPU_018970-tr-E3",3
"SPU_018973-tr-E4",2
"SPU_018973-tr-E5",2
"SPU_018975-tr-E3",1
"SPU_018980-tr-E3",1
"SPU_018981-tr-E2",1
"SPU_018981-tr-E4",4
"SPU_018997-tr-E1",14
"SPU_019001-tr-E3",2
"SPU_019001-tr-E7",2
"SPU_019008-tr-E3",1
"SPU_019010-tr-E2",1
"SPU_019019-tr-E2",1
"SPU_019021-tr-E19",1
"SPU_019023-tr-E2",2
"SPU_019035-tr-E1",12
"SPU_019044-tr-E1",5
"SPU_019055-tr-E2",5
"SPU_019062-tr-E11",2
"SPU_019076-tr-E6",5
"SPU_019088-tr-E12",3
"SPU_019089-tr-E1",6
"SPU_019097-tr-E5",11
"SPU_019103-tr-E1",8
"SPU_019106-tr-E9",12
"SPU_019110-tr-E6",4
"SPU_019120-tr-E3",4
"SPU_019123-tr-E9",5
"SPU_019126-tr-E1",3
"SPU_019131-tr-E1",3
"SPU_019138-tr-E1",9
"SPU_019139-tr-E7",9
"SPU_019156-tr-E2",1
"SPU_019158-tr-E15",6
"SPU_019158-tr-E6",4
"SPU_019168-tr-E5",10
"SPU_019169-tr-E4",4
"SPU_019170-tr-E1",5
"SPU_019177-tr-E1",6
"SPU_019178-tr-E1",3
"SPU_019188-tr-E1",2
"SPU_019189-tr-E31",1
"SPU_019193-tr-E6",1
"SPU_019194-tr-E2",19
"SPU_019198-tr-E2",1
"SPU_019212-tr-E2",1
"SPU_019212-tr-E3",2
"SPU_019216-tr-E2",6
"SPU_019216-tr-E4",6
"SPU_019222-tr-E1",1
"SPU_019222-tr-E2",6
"SPU_019222-tr-E4",1
"SPU_019222-tr-E7",15
"SPU_019226-tr-E13",2
"SPU_019226-tr-E4",3
"SPU_019227-tr-E2",10
"SPU_019237-tr-E10",1
"SPU_019238-tr-E15",8
"SPU_019239-tr-E12",3
"SPU_019239-tr-E14",1
"SPU_019251-tr-E1",6
"SPU_019255-tr-E3",3
"SPU_019270-tr-E7",20
"SPU_019272-tr-E2",11
"SPU_019278-tr-E1",7
"SPU_019279-tr-E1",5
"SPU_019290-tr-E2",14
"SPU_019291-tr-E5",3
"SPU_019295-tr-E6",2
"SPU_019299-tr-E6",1
"SPU_019300-tr-E8",3
"SPU_019301-tr-E8",1
"SPU_019309-tr-E1",2
"SPU_019318-tr-E2",7
"SPU_019318-tr-E3",2
"SPU_019319-tr-E2",1
"SPU_019332-tr-E4",6
"SPU_019334-tr-E6",4
"SPU_019344-tr-E9",1
"SPU_019348-tr-E2",6
"SPU_019357-tr-E3",2
"SPU_019363-tr-E2",7
"SPU_019364-tr-E4",2
"SPU_019369-tr-E1",9
"SPU_019369-tr-E13",1
"SPU_019369-tr-E19",2
"SPU_019370-tr-E1",4
"SPU_019370-tr-E2",5
"SPU_019370-tr-E3",4
"SPU_019370-tr-E4",1
"SPU_019375-tr-E1",14
"SPU_019376-tr-E1",3
"SPU_019389-tr-E5",1
"SPU_019390-tr-E1",1
"SPU_019391-tr-E8",1
"SPU_019401-tr-E9",2
"SPU_019405-tr-E3",2
"SPU_019409-tr-E19",4
"SPU_019416-tr-E1",5
"SPU_019420-tr-E11",4
"SPU_019420-tr-E14",5
"SPU_019422-tr-E16",3
"SPU_019422-tr-E7",2
"SPU_019428-tr-E2",9
"SPU_019434-tr-E3",2
"SPU_019440-tr-E16",1
"SPU_019440-tr-E22",1
"SPU_019450-tr-E3",1
"SPU_019450-tr-E5",2
"SPU_019451-tr-E5",6
"SPU_019455-tr-E1",12
"SPU_019456-tr-E2",11
"SPU_019472-tr-E3",4
"SPU_019495-tr-E15",3
"SPU_019508-tr-E1",1
"SPU_019508-tr-E4",2
"SPU_019511-tr-E6",5
"SPU_019511-tr-E7",9
"SPU_019513-tr-E2",1
"SPU_019513-tr-E5",3
"SPU_019531-tr-E1",3
"SPU_019531-tr-E9",6
"SPU_019536-tr-E2",2
"SPU_019537-tr-E5",4
"SPU_019539-tr-E12",5
"SPU_019552-tr-E6",2
"SPU_019554-tr-E1",28
"SPU_019555-tr-E13",5
"SPU_019558-tr-E6",3
"SPU_019581-tr-E2",11
"SPU_019581-tr-E6",7
"SPU_019581-tr-E7",1
"SPU_019592-tr-E1",6
"SPU_019592-tr-E4",2
"SPU_019608-tr-E3",3
"SPU_019620-tr-E5",8
"SPU_019624-tr-E6",5
"SPU_019625-tr-E4",1
"SPU_019629-tr-E2",4
"SPU_019632-tr-E12",7
"SPU_019632-tr-E25",4
"SPU_019632-tr-E7",7
"SPU_019634-tr-E7",4
"SPU_019643-tr-E1",2
"SPU_019654-tr-E1",1
"SPU_019657-tr-E9",1
"SPU_019662-tr-E3",5
"SPU_019662-tr-E5",2
"SPU_019662-tr-E7",2
"SPU_019663-tr-E2",3
"SPU_019670-tr-E4",1
"SPU_019673-tr-E4",1
"SPU_019676-tr-E1",4
"SPU_019678-tr-E3",9
"SPU_019703-tr-E5",10
"SPU_019703-tr-E8",9
"SPU_019707-tr-E2",3
"SPU_019709-tr-E4",9
"SPU_019710-tr-E5",2
"SPU_019711-tr-E5",4
"SPU_019712-tr-E1",3
"SPU_019723-tr-E5",14
"SPU_019725-tr-E2",1
"SPU_019735-tr-E2",2
"SPU_019745-tr-E11",2
"SPU_019756-tr-E2",1
"SPU_019760-tr-E2",6
"SPU_019761-tr-E4",1
"SPU_019765-tr-E3",1
"SPU_019776-tr-E11",9
"SPU_019784-tr-E1",4
"SPU_019789-tr-E1",2
"SPU_019793-tr-E7",15
"SPU_019806-tr-E5",12
"SPU_019810-tr-E8",11
"SPU_019817-tr-E7",4
"SPU_019843-tr-E1",2
"SPU_019865-tr-E9",1
"SPU_019872-tr-E9",12
"SPU_019880-tr-E6",3
