"geneid","pr_meth_logFC","pr_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_003058",2.49407667105681,5.24356991501823,"SP-POLYPL_959",1.33333333333333,0,0,0,1139,1139,0,1.33333333333333,0,0
"SPU_003077",-0.570022701198805,5.15828687094225,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003093",0.94656332019813,6.12285004461649,"SP-MUC4",53,384.333333333333,0,240,12870,3814,9056,53,0.0424396348645465,0.0629260618772942
"SPU_003107",-0.645203661180626,8.13517017015618,"SP-MSY",82,178.333333333333,0,51,8845,2303,6542,82,0.0272597574645878,0.0221450282240556
"SPU_003108",-0.690168725959319,5.05198923550152,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003114",-1.2330327206941,5.59849498846598,"SP-NOVA1",130.666666666667,5006.33333333333,1069.33333333333,346,62319,4404,57915,130.666666666667,0.0864427753316642,0.0785649409627611
"SPU_003132",-0.184096599406503,6.85396996257365,"SP-RAP1GDS1",49.3333333333333,214.666666666667,0,95.6666666666667,21022,2654,18368,49.3333333333333,0.0116869918699187,0.0360462195428284
"SPU_003167",-2.21943816474919,6.29678892457829,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003169",1.84949911052741,6.81470624527192,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003172",0.622034650843051,6.31048162253153,"SP-MOSPD2",52.3333333333333,140,15.3333333333333,72,9764,724,9040,52.3333333333333,0.0154867256637168,0.0994475138121547
"SPU_003177",0.405758538970293,5.99836777454305,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003181",0.769205009593548,7.14557963490501,"SP-PLEKHA1",52.3333333333333,1124,360,54,49142,1215,47927,52.3333333333333,0.0234523337575897,0.0444444444444444
"SPU_003192",-0.0764981181773532,8.35362163331034,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003229",-0.344004641717551,6.47477335788803,"SP-SLC40A1",43.6666666666667,141.666666666667,0,128.666666666667,7924,2101,5823,43.6666666666667,0.0243288110366936,0.0612406790417262
"SPU_003230",0.704511319324733,6.62378830153052,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003231",0.294245205829848,8.58015098027545,"SP-CYP17R1",84.3333333333333,3171.66666666667,0,135,6639,1576,5063,84.3333333333333,0.626440186977418,0.0856598984771574
"SPU_003239",0.210016800607264,7.74751703115125,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003242",-1.22338923467911,6.19521644476891,"SP-DLCL1",130.333333333333,0,0,0,761,761,0,130.333333333333,0,0
"SPU_003276",-0.607354439589519,6.91726087425934,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003307",1.2618935736443,5.41449517314289,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003312",-0.155583141678099,8.88205744220883,"SP-NPC2L_1",46,1690.33333333333,1690.33333333333,67,9381,392,8989,46,0.188044647161345,0.170918367346939
"SPU_003326",0.355935595729919,6.7310027195274,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003345",-0.0833735427358631,7.80035089956397,"SP-DKK1",50.6666666666667,310.333333333333,101,29,3503,2849,654,50.6666666666667,0.474515800203874,0.0101790101790102
"SPU_003354",0.399919575996755,8.11124752129059,"SP-HYPP_1446",103.666666666667,829.666666666667,751.333333333333,120.666666666667,21433,1114,20319,103.666666666667,0.0408320619453057,0.108318372232196
"SPU_003383",2.47273232004853,6.94233375780334,"SP-GAL3ST1L_3",68.6666666666667,0,0,0,1855,1033,822,68.6666666666667,0,0
"SPU_003402",0.50940446904764,7.25117932320699,"SP-SDC",108,2810,2538.66666666667,65,39285,622,38663,108,0.0726793057962393,0.104501607717042
"SPU_003418",0.493130878438836,7.65599237797647,"SP-FN3/EGFF_15",39.6666666666667,228.666666666667,13.6666666666667,140.333333333333,19384,2229,17155,39.6666666666667,0.0133294471971243,0.0629579781665919
"SPU_003424",0.270170321648197,7.23346339209841,"SP-TSSK4",136.333333333333,12,0,5.33333333333333,941,941,0,136.333333333333,0,0.00566772936592278
"SPU_003440",-0.431958577675285,7.59928065426581,"SP-HYPP_382",501.666666666667,859.666666666667,403.666666666667,55,10091,1872,8219,501.666666666667,0.104595044003731,0.0293803418803419
"SPU_003461",0.335655486116944,8.07240405793145,"SP-UNK",110.333333333333,504.666666666667,0,222,24694,3478,21216,110.333333333333,0.0237870789341378,0.0638297872340425
"SPU_003501",-2.20102597107212,5.82791513969817,"SP-PLEK",108,222.333333333333,0,82,11827,1201,10626,108,0.0209235209235209,0.0682764363030808
"SPU_003511",-0.0382119773798304,8.30766405777897,"SP-CRYZ",87.6666666666667,189.333333333333,0,208,7093,1064,6029,87.6666666666667,0.0314037706640128,0.195488721804511
"SPU_003532",2.81929892758329,4.51595350292134,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003563",-0.804727134514096,7.29623052846491,"SP-SLC44",49,267,195.333333333333,35.6666666666667,11874,528,11346,49,0.023532522474881,0.067550505050505
"SPU_003610",2.33372349186519,4.98439399337578,"SP-CLECT/TM_8",38.6666666666667,186,41.6666666666667,190,10947,1708,9239,38.6666666666667,0.0201320489230436,0.111241217798595
"SPU_003623",-0.532380556970967,6.86946036067028,"SP-CTH_1",72,7.33333333333333,7.33333333333333,0,1395,274,1121,72,0.00654177817424918,0
"SPU_003627",1.23088176676428,8.15892147174639,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003629",1.55973179336466,6.26476911964051,"SP-HYPP_1464",85,567.666666666667,95.3333333333333,34.6666666666667,17847,780,17067,85,0.0332610691197438,0.0444444444444444
"SPU_003632",-0.28468787220347,6.93192115983354,"SP-KYNU",36.3333333333333,141,0,16.6666666666667,16589,1167,15422,36.3333333333333,0.00914278303721956,0.0142816338189089
"SPU_003649",0.642064110676395,9.36553871935316,"SP-Z103",138.333333333333,242,8.33333333333333,39.6666666666667,8677,512,8165,138.333333333333,0.0296387017758726,0.0774739583333333
"SPU_003687",-1.52024655940628,5.37409042103053,"SP-CYP46L3",67.6666666666667,172,9.33333333333333,35.3333333333333,14093,892,13201,67.6666666666667,0.0130293159609121,0.0396113602391629
"SPU_003698",-0.169548619959321,7.83246387865117,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003748",1.99132130551555,4.9917494641404,"SP-MOV10L",6,309.333333333333,0,218,5956,1288,4668,6,0.0662667809197372,0.169254658385093
"SPU_003754",-0.106588196892944,6.64681173821842,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003776",0.101885386385363,9.66271598863008,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003798",-0.271719471610179,8.33472668419114,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003803",-0.0847049446658271,7.56356725951801,"SP-PPAT",106.333333333333,79,0,187.333333333333,7966,1556,6410,106.333333333333,0.0123244929797192,0.120394173093402
"SPU_003825",-0.0106185067724979,8.83099604864302,"SP-14-3-3E",97.3333333333333,1533.33333333333,1342,87,26008,3648,22360,97.3333333333333,0.0685748360166965,0.0238486842105263
"SPU_003832",0.62333836628507,8.64415798665415,"SP-GLYT",104.333333333333,1207.66666666667,1207.66666666667,0,38135,1813,36322,104.333333333333,0.0332489033276435,0
"SPU_003841",0.490830583338489,8.53463289415212,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003854",-0.0495058422859371,8.37918412884808,"SP-HP_LOC203522",105.666666666667,200.333333333333,0,24,81562,1052,80510,105.666666666667,0.00248830373038546,0.0228136882129278
"SPU_003889",0.741593684395989,7.32585075319123,"SP-HS3ST2",133,0,0,0,2418,2418,0,133,0,0
"SPU_003913",-0.898226579275154,8.58510465510273,"SP-OAT",65.3333333333333,485.666666666667,18.6666666666667,150,11146,1238,9908,65.3333333333333,0.049017628852106,0.121163166397415
"SPU_003932",0.250516952972059,8.34070780255999,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003937",0.337762960945344,6.75238456898861,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003941",-1.72445707756984,7.12190081010718,"SP-SLC15A4",47.6666666666667,110,0,36.3333333333333,7850,2042,5808,47.6666666666667,0.0189393939393939,0.0177930133855697
"SPU_003960",-1.05769409512977,6.71959943143526,"SP-HYPP_1490",123.666666666667,0,0,0,1040,1040,0,123.666666666667,0,0
"SPU_004014",1.18882181727207,8.40177444017765,"SP-CLECT_101",18.6666666666667,72.3333333333333,72.3333333333333,0,18755,733,18022,18.6666666666667,0.00401361299152887,0
"SPU_004035",-1.7364373092253,5.28151404750003,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004062",-0.104300361261623,7.64411562176577,"SP-SFRP3/4I",84,556.333333333333,249.333333333333,217.333333333333,18989,2338,16651,84,0.033411406722319,0.0929569432563445
"SPU_004082",-2.80028783550416,6.64024958361354,"SP-HYPP_1498",74,0,0,6.33333333333333,1104,958,146,74,0,0.00661099512874043
"SPU_004089",0.21898778462133,8.19926343720793,"SP-B3GAT1_2",49,663.666666666667,348,149.666666666667,18181,863,17318,49,0.0383223620895407,0.173426033217458
"SPU_004099",-0.00137442199925178,10.9585495984221,"SP-HYPP_1500",18.6666666666667,0,0,0,1421,1421,0,18.6666666666667,0,0
"SPU_004110",-0.723174237024869,6.07763013650856,"SP-UNK_3",32.3333333333333,111.333333333333,0,95.3333333333333,16808,4687,12121,32.3333333333333,0.00918516074031295,0.0203399473721641
"SPU_004138",-0.394237621735738,7.41208186075277,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004158",1.64818333151538,8.89275911106464,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004159",0.802269176956663,6.20852336115977,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004179",-0.281580319016315,6.76078444286017,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004183",-0.180480900645241,5.88327559224549,"SP-ACHE_3",118.333333333333,477,174.666666666667,242.333333333333,10237,1814,8423,118.333333333333,0.0566306541612252,0.13359059169423
"SPU_004215",-0.220377581932685,8.71973436770207,"SP-HYPP_405",33.3333333333333,75.3333333333333,0,28,17554,2354,15200,33.3333333333333,0.00495614035087719,0.0118946474086661
"SPU_004250",-0.349899700287612,5.6721579548832,"SP-HYPP_408",2,51.3333333333333,30,23,18606,2065,16541,2,0.00310339963323459,0.011138014527845
"SPU_004256",0.502603901499186,5.15178974315942,"SP-GNB1L",70.3333333333333,254.666666666667,0,167,5628,1122,4506,70.3333333333333,0.0565172362775559,0.148841354723708
"SPU_004305",1.40475872075242,5.7714235949155,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004306",0.0685174096597543,9.2735172253146,"SP-HYPP_411",66.6666666666667,250,137.333333333333,6,23535,2287,21248,66.6666666666667,0.011765813253012,0.00262352426759948
"SPU_004315",-0.987817309710228,9.7159781747963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004319",0.750004331434064,5.79197825411115,"SP-CTNNBL1",61.3333333333333,126.333333333333,3.66666666666667,111,7481,1500,5981,61.3333333333333,0.0211224432926489,0.074
"SPU_004324",-0.540558800383448,6.94987819237025,"SP-ANKRD29",32.3333333333333,149,41.3333333333333,48.3333333333333,7773,724,7049,32.3333333333333,0.021137750035466,0.0667587476979742
"SPU_004364",0.196164717699406,8.73084406398407,"SP-HYPP_1516",141.333333333333,1341.66666666667,297,213.333333333333,2939,1342,1597,141.333333333333,0.840116885827593,0.158966716343766
"SPU_004383",-0.19318576117825,9.03795256546518,"SP-ENTPD4",77,197,0,113.666666666667,10294,1746,8548,77,0.0230463266261114,0.0651011836578847
"SPU_004403",0.0920433779214836,7.20483644047592,"SP-HNRPL",87.3333333333333,0,0,0,23713,3168,20545,87.3333333333333,0,0
"SPU_004412",1.32992777303039,6.22487720189828,"SP-CUB/EGF",143,226,0,229.333333333333,19082,3636,15446,143,0.014631619836851,0.0630729739640631
"SPU_004447",0.674287955358052,7.73256504572358,"SP-LRP4L_3",164,0,0,0,13200,2118,11082,164,0,0
"SPU_004452",-0.932180062759973,7.6367413136623,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004458",0.0664294346810539,8.39596827345712,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004467",-0.0523207072373597,9.52536075615804,"SP-ZADH1",39.6666666666667,658.333333333333,658.333333333333,62,6169,1115,5054,39.6666666666667,0.130259860176758,0.0556053811659193
"SPU_004472",-0.138273873290371,8.02718949683527,"SP-HYPP_1527",177.666666666667,0,0,0,1526,1526,0,177.666666666667,0,0
"SPU_004503",1.20834816323425,7.08629721713998,"SP-SLC7A6",77.6666666666667,0,0,0,1490,1490,0,77.6666666666667,0,0
"SPU_004506",-0.221485843912244,7.76696938201897,"SP-SLC7A11_2",63,82.3333333333333,0.333333333333333,37.6666666666667,1490,1490,0,63,0,0.0252796420581655
"SPU_004540",-1.86819778840912,6.97756514481374,"SP-HSP70BP",105.666666666667,125,0,62,10518,1219,9299,105.666666666667,0.0134423056242607,0.0508613617719442
"SPU_004546",1.04944393168988,7.83627670598667,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004603",-0.74734911192401,8.40377444867297,"SP-NEURMDNULR",108.666666666667,0,0,0,1759,1056,703,108.666666666667,0,0
"SPU_004635",0.412217483354844,6.50903128397019,"SP-CROP",10,85.6666666666667,6,135.333333333333,8976,3660,5316,10,0.0161148733383496,0.036976320582878
"SPU_004637",1.03304833445453,5.03166468467003,"SP-DHRS",31.6666666666667,0,0,2,3047,410,2637,31.6666666666667,0,0.0048780487804878
"SPU_004638",0.761585351687678,6.17262948597122,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004649",0.110373126381372,7.85365829920812,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004657",0.0011556305692324,8.04710250403495,"SP-DTLH",95.6666666666667,28,0,35.6666666666667,6636,2332,4304,95.6666666666667,0.00650557620817844,0.0152944539736993
"SPU_004661",-0.0665067095495485,8.68271168691082,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004666",1.24396564062414,7.64050855421825,"SP-SLC39A1_2",15.6666666666667,0,0,0,910,910,0,15.6666666666667,0,0
"SPU_004677",-0.149638617941476,8.18534046063782,"SP-THRED",78.3333333333333,19.6666666666667,0,14,4163,924,3239,78.3333333333333,0.00607183287022744,0.0151515151515152
"SPU_004682",-0.607183390973453,8.91014226901885,"SP-AP3B2-2",78.6666666666667,819.666666666667,687,61.3333333333333,6743,1072,5671,78.6666666666667,0.144536530888144,0.0572139303482587
"SPU_004684",-0.468697193980303,7.86766282813565,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004699",0.0126588557573259,7.10051046117391,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004726",0.199158086800649,10.7815821221807,"SP-SR/LRR/GPCR_2",61.6666666666667,434.333333333333,0,176.666666666667,20206,2887,17319,61.6666666666667,0.0250784302403911,0.0611938575222261
"SPU_004729",1.50553397049708,6.28449634135291,"SP-HTR1BL_3",105.666666666667,0,0,0,1377,1177,200,105.666666666667,0,0
"SPU_004756",-0.262909037898251,9.43908777559203,"SP-FN3F_23",109.333333333333,885,842,59,238751,334,238417,109.333333333333,0.00371198362532873,0.176646706586826
"SPU_004767",0.404562966619142,10.1696061532652,"SP-OTOP2L",148.333333333333,856.666666666667,609.666666666667,184,5994,1372,4622,148.333333333333,0.185345449300447,0.134110787172012
"SPU_004785",-0.0304323649338636,8.19145322869484,"SP-GDI1",121.333333333333,230.666666666667,8,58,11448,1721,9727,121.333333333333,0.0237140605188307,0.0337013364323068
"SPU_004788",-0.00912127750710257,6.7298590044517,"SP-GAPVD1_2",48,235.666666666667,6,407,20572,4644,15928,48,0.0147957475305542,0.0876399655469423
"SPU_004792",0.154712919518429,6.91395718781798,"SP-TLR167",94.3333333333333,46.3333333333333,30.3333333333333,52.3333333333333,446,446,0,94.3333333333333,0,0.117339312406577
"SPU_004811",0.884489272859644,7.76115022562748,"SP-POLPPL_39",6.33333333333333,75.6666666666667,23.6666666666667,177.666666666667,6929,6514,415,6.33333333333333,0.182329317269076,0.0272745880667281
"SPU_004813",-0.539561106012451,10.5939876741262,"SP-SLC25A5",16,880.666666666667,60,51.3333333333333,4940,896,4044,16,0.217771183646555,0.0572916666666667
"SPU_004825",-0.3337492824737,5.87147529589886,"SP-IUNHL",17,146.333333333333,64.3333333333333,63.6666666666667,5818,988,4830,17,0.0302967563837129,0.0644399460188934
"SPU_004826",0.386017413847025,6.94805267431006,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004835",1.17440366116307,6.3633556658912,"SP-PPPL_179",17.3333333333333,38,4,24.3333333333333,3741,2882,859,17.3333333333333,0.0442374854481956,0.00844321073328707
"SPU_004853",-1.10795245541161,5.31540498644685,"SP-HYPP_432",47.6666666666667,28.3333333333333,0,391,5633,2276,3357,47.6666666666667,0.00844007546420415,0.171792618629174
"SPU_004863",0.00932924269952127,6.55942699899001,"SP-CKAP1",73,47,0,44,7677,2831,4846,73,0.00969872059430458,0.0155422112327799
"SPU_004869",-0.146384084971976,6.73539542744501,"SP-SM30F",122,0,0,0,2812,1282,1530,122,0,0
"SPU_004896",-0.756435447251017,7.45515227186003,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004922",-0.133826097335143,9.21800111805365,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004924",0.422087684871432,8.92438892643794,"SP-WNT10",77.6666666666667,747.333333333333,71.3333333333333,207.666666666667,20708,1127,19581,77.6666666666667,0.0381662495956965,0.184265010351967
"SPU_004943",0.140243458789041,8.05776094347507,"SP-DSCR3",10.3333333333333,68,0,69.6666666666667,9358,1245,8113,10.3333333333333,0.00838160976211019,0.0559571619812584
"SPU_004956",-0.500505667243343,9.34070578937473,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004983",-0.537499883303681,8.39130693061164,"SP-CHORDIN",82.3333333333333,941.666666666667,0,457.333333333333,23970,5664,18306,82.3333333333333,0.051440329218107,0.080743879472693
"SPU_004984",0.692396499229075,5.59733577014704,"SP-SEC62_1",22.6666666666667,358.333333333333,82,85.3333333333333,11708,616,11092,22.6666666666667,0.0323055655727852,0.138528138528139
"SPU_005055",0.565180818928041,7.62831689381441,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005067",-1.01957487760776,8.23491160428879,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005108",0.0112198897413651,9.7529648906739,"SP-HYPP_1565",55,0,0,0,2477,1210,1267,55,0,0
"SPU_005109",-0.398614187266306,6.38657316437448,"SP-HYPP_1566",69,0,0,0,1739,1338,401,69,0,0
"SPU_005114",0.181033641851416,6.95946599080577,"SP-TPASEL_33",3,0,0,5.33333333333333,5071,2553,2518,3,0,0.00208904556730644
"SPU_005119",2.25633780071312,7.02161532386703,"SP-SLC23A1",108.333333333333,887.333333333333,93,365.333333333333,29344,1922,27422,108.333333333333,0.0323584469890356,0.190079778009018
"SPU_005130",-0.12271919510227,8.12603808522318,"SP-EBR1L_4",52,625.333333333333,311.333333333333,98.6666666666667,19821,1208,18613,52,0.0335965901968159,0.0816777041942605
"SPU_005142",0.0174705038402483,6.27580090118008,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005152",-0.445636863194535,4.95883984558498,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005154",-2.08020968063007,7.54989504018229,"SP-SRCR41",55.3333333333333,0,0,25,7646,2356,5290,55.3333333333333,0,0.0106112054329372
"SPU_005157",0.0642215418370116,8.80286821983783,"SP-FPGS_6",25.3333333333333,0,0,0,8615,1594,7021,25.3333333333333,0,0
"SPU_005159",-0.00333744880324831,8.83036632482935,"SP-CHST2L_4",83.3333333333333,166.333333333333,148,134,1223,1223,0,83.3333333333333,0,0.109566639411284
"SPU_005171",0.396213472680394,7.34092845738476,"SP-HOX6",168.666666666667,952,608,67,19658,963,18695,168.666666666667,0.0509227066060444,0.0695742471443406
"SPU_005182",-0.408501616437314,8.32314591122354,"SP-064",89.3333333333333,1190.33333333333,101.333333333333,303.333333333333,23831,1906,21925,89.3333333333333,0.0542911440516914,0.159146554739419
"SPU_005193",2.28264902302789,6.60942141562433,"SP-TCP2",44.6666666666667,338.666666666667,0,288,31854,8487,23367,44.6666666666667,0.0144933738463075,0.0339342523860021
"SPU_005195",-0.235924951869796,6.48266909112216,"SP-SLC22A3",48.3333333333333,369.333333333333,0,100.333333333333,10451,1334,9117,48.3333333333333,0.040510401813462,0.0752123938030985
"SPU_005204",0.706433276662251,5.49225462026458,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005213",0.0488961064943844,7.02044102874855,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005234",-0.52623013298076,9.02853888877898,"SP-ASTACIN7",61.6666666666667,63,0,65.3333333333333,6531,2840,3691,61.6666666666667,0.0170685451097264,0.0230046948356807
"SPU_005238",0.770628290633203,4.97250022669819,"SP-PLXDC2",12.3333333333333,158,18.3333333333333,126,10452,1206,9246,12.3333333333333,0.0170884706900281,0.104477611940299
"SPU_005239",-0.313233865343228,6.38165947236385,"SP-LDLA/LRR/GPCR_1",74.3333333333333,680.666666666667,680.666666666667,0,55255,3203,52052,74.3333333333333,0.0130766669228208,0
"SPU_005243",0.844831935023103,8.52888169140557,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005256",0.470633875674071,6.68559998947242,"SP-ABAT",71.3333333333333,725,0,32.3333333333333,34522,1497,33025,71.3333333333333,0.0219530658591976,0.0215987530616789
"SPU_005264",0.940803661515627,8.1032230586801,"SP-PDELLA",91.6666666666667,3283,513,270.333333333333,96700,3332,93368,91.6666666666667,0.0351619398509125,0.0811324529811925
"SPU_005268",0.82248761925768,7.42080136262816,"SP-HIGD1A",20.3333333333333,19.6666666666667,0,9.33333333333333,1523,306,1217,20.3333333333333,0.01615995617639,0.0305010893246187
"SPU_005274",-0.97166504972202,6.63365123611245,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005311",-1.47398856021633,6.65072876087974,"SP-ADSDA_RNAS",13.6666666666667,8.33333333333333,0.666666666666667,8.66666666666667,3795,2160,1635,13.6666666666667,0.00509683995922528,0.00401234567901235
"SPU_005341",0.77253523870862,7.9064418826039,NA,0,0,0,0,0,0,0,0,0,0
