"geneid","pr_meth_logFC","pr_meth_logCPM","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_003937",0.337762960945344,6.75238456898861,0.134325127486382,2.81843643602445,NA,0,0,0,0,0,0,0,0,0,0
"SPU_003941",-1.72445707756984,7.12190081010718,0.364091711472511,3.975063483177,"SP-SLC15A4",47.6666666666667,110,0,36.3333333333333,7850,2042,5808,0.0476666666666667,0.0189393939393939,0.0177930133855697
"SPU_003960",-1.05769409512977,6.71959943143526,0.564338817772936,3.81895771501596,"SP-HYPP_1490",123.666666666667,0,0,0,1040,1040,0,0.123666666666667,0,0
"SPU_004035",-1.7364373092253,5.28151404750003,-0.0716377173925366,0.72341074123032,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004062",-0.104300361261623,7.64411562176577,-0.548802328361614,4.08725175926618,"SP-SFRP3/4I",84,556.333333333333,249.333333333333,217.333333333333,18989,2338,16651,0.084,0.033411406722319,0.0929569432563445
"SPU_004110",-0.723174237024869,6.07763013650856,-0.0754339048760987,5.38246892579082,"SP-UNK_3",32.3333333333333,111.333333333333,0,95.3333333333333,16808,4687,12121,0.0323333333333333,0.00918516074031295,0.0203399473721641
"SPU_004138",-0.394237621735738,7.41208186075277,-0.838561286094181,3.10699424175472,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004256",0.502603901499186,5.15178974315942,-0.174913028900625,2.56541955398291,"SP-GNB1L",70.3333333333333,254.666666666667,0,167,5628,1122,4506,0.0703333333333333,0.0565172362775559,0.148841354723708
"SPU_004315",-0.987817309710228,9.7159781747963,0.193803673474573,0.137621244499469,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004319",0.750004331434064,5.79197825411115,-0.087271319723728,3.23171005344565,"SP-CTNNBL1",61.3333333333333,126.333333333333,3.66666666666667,111,7481,1500,5981,0.0613333333333333,0.0211224432926489,0.074
"SPU_004383",-0.19318576117825,9.03795256546518,-0.214503900592689,4.42362166009527,"SP-ENTPD4",77,197,0,113.666666666667,10294,1746,8548,0.077,0.0230463266261114,0.0651011836578847
"SPU_004403",0.0920433779214836,7.20483644047592,-0.0366592386068262,9.03671996212856,"SP-HNRPL",87.3333333333333,0,0,0,23713,3168,20545,0.0873333333333333,0,0
"SPU_004412",1.32992777303039,6.22487720189828,0.0667969328457057,4.58022995578386,"SP-CUB/EGF",143,226,0,229.333333333333,19082,3636,15446,0.143,0.014631619836851,0.0630729739640631
"SPU_004447",0.674287955358052,7.73256504572358,-0.377355480209947,3.4485158924143,"SP-LRP4L_3",164,0,0,0,13200,2118,11082,0.164,0,0
"SPU_004452",-0.932180062759973,7.6367413136623,-0.143126283328464,4.87735742014861,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004472",-0.138273873290371,8.02718949683527,-0.0974267865830598,5.45842221922841,"SP-HYPP_1527",177.666666666667,0,0,0,1526,1526,0,0.177666666666667,0,0
"SPU_004506",-0.221485843912244,7.76696938201897,0.148943260808764,1.10768308498779,"SP-SLC7A11_2",63,82.3333333333333,0.333333333333333,37.6666666666667,1490,1490,0,0.063,0,0.0252796420581655
"SPU_004540",-1.86819778840912,6.97756514481374,-0.0446117397288823,3.31956134903288,"SP-HSP70BP",105.666666666667,125,0,62,10518,1219,9299,0.105666666666667,0.0134423056242607,0.0508613617719442
"SPU_004546",1.04944393168988,7.83627670598667,0.0799945404553475,3.10843497400935,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004635",0.412217483354844,6.50903128397019,0.0969621939377724,7.25542904978292,"SP-CROP",10,85.6666666666667,6,135.333333333333,8976,3660,5316,0.01,0.0161148733383496,0.036976320582878
"SPU_004638",0.761585351687678,6.17262948597122,0.236231181144232,0.169817103634235,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004649",0.110373126381372,7.85365829920812,-0.61670787695173,0.742692406115154,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004682",-0.607183390973453,8.91014226901885,-0.0909839191130571,3.72317465622056,"SP-AP3B2-2",78.6666666666667,819.666666666667,687,61.3333333333333,6743,1072,5671,0.0786666666666667,0.144536530888144,0.0572139303482587
"SPU_004684",-0.468697193980303,7.86766282813565,-0.29060019399204,0.155467898422452,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004767",0.404562966619142,10.1696061532652,-0.144800759166081,3.36089704192485,"SP-OTOP2L",148.333333333333,856.666666666667,609.666666666667,184,5994,1372,4622,0.148333333333333,0.185345449300447,0.134110787172012
"SPU_004785",-0.0304323649338636,8.19145322869484,0.218220775073081,4.68067882437064,"SP-GDI1",121.333333333333,230.666666666667,8,58,11448,1721,9727,0.121333333333333,0.0237140605188307,0.0337013364323068
"SPU_004788",-0.00912127750710257,6.7298590044517,0.146902991933015,4.98959730579611,"SP-GAPVD1_2",48,235.666666666667,6,407,20572,4644,15928,0.048,0.0147957475305542,0.0876399655469423
"SPU_004811",0.884489272859644,7.76115022562748,-0.408712150019884,0.584838906531182,"SP-POLPPL_39",6.33333333333333,75.6666666666667,23.6666666666667,177.666666666667,6929,6514,415,0.00633333333333333,0.182329317269076,0.0272745880667281
"SPU_004825",-0.3337492824737,5.87147529589886,-0.378959327752572,2.14376309289021,"SP-IUNHL",17,146.333333333333,64.3333333333333,63.6666666666667,5818,988,4830,0.017,0.0302967563837129,0.0644399460188934
"SPU_004826",0.386017413847025,6.94805267431006,-0.436915278263664,1.18155697502716,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004835",1.17440366116307,6.3633556658912,0.132670723144543,0.317840118849161,"SP-PPPL_179",17.3333333333333,38,4,24.3333333333333,3741,2882,859,0.0173333333333333,0.0442374854481956,0.00844321073328707
"SPU_004853",-1.10795245541161,5.31540498644685,0.0321009235373698,2.80544150526993,"SP-HYPP_432",47.6666666666667,28.3333333333333,0,391,5633,2276,3357,0.0476666666666667,0.00844007546420415,0.171792618629174
"SPU_004863",0.00932924269952127,6.55942699899001,-0.15877519752498,7.63982571353393,"SP-CKAP1",73,47,0,44,7677,2831,4846,0.073,0.00969872059430458,0.0155422112327799
"SPU_004896",-0.756435447251017,7.45515227186003,-0.694340105595265,1.71166676173025,NA,0,0,0,0,0,0,0,0,0,0
"SPU_004924",0.422087684871432,8.92438892643794,0.0893535218193273,2.21411230768415,"SP-WNT10",77.6666666666667,747.333333333333,71.3333333333333,207.666666666667,20708,1127,19581,0.0776666666666667,0.0381662495956965,0.184265010351967
"SPU_004943",0.140243458789041,8.05776094347507,-0.057258045023663,3.86908588775207,"SP-DSCR3",10.3333333333333,68,0,69.6666666666667,9358,1245,8113,0.0103333333333333,0.00838160976211019,0.0559571619812584
"SPU_004983",-0.537499883303681,8.39130693061164,-0.11507414477874,7.24744143421451,"SP-CHORDIN",82.3333333333333,941.666666666667,0,457.333333333333,23970,5664,18306,0.0823333333333333,0.051440329218107,0.080743879472693
"SPU_004984",0.692396499229075,5.59733577014704,0.318879936167464,5.94424928293677,"SP-SEC62_1",22.6666666666667,358.333333333333,82,85.3333333333333,11708,616,11092,0.0226666666666667,0.0323055655727852,0.138528138528139
"SPU_005055",0.565180818928041,7.62831689381441,0.209507686844021,2.42383357925703,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005108",0.0112198897413651,9.7529648906739,0.20858036550566,3.78649049220047,"SP-HYPP_1565",55,0,0,0,2477,1210,1267,0.055,0,0
"SPU_005109",-0.398614187266306,6.38657316437448,0.250137865284667,1.51486761878953,"SP-HYPP_1566",69,0,0,0,1739,1338,401,0.069,0,0
"SPU_005114",0.181033641851416,6.95946599080577,0.315291366619025,2.75982326295478,"SP-TPASEL_33",3,0,0,5.33333333333333,5071,2553,2518,0.003,0,0.00208904556730644
"SPU_005142",0.0174705038402483,6.27580090118008,0.255858734620567,2.3595142725019,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005152",-0.445636863194535,4.95883984558498,-0.289117882275278,2.09938219482658,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005182",-0.408501616437314,8.32314591122354,0.0429198190342786,2.7633972440655,"SP-064",89.3333333333333,1190.33333333333,101.333333333333,303.333333333333,23831,1906,21925,0.0893333333333333,0.0542911440516914,0.159146554739419
"SPU_005193",2.28264902302789,6.60942141562433,-0.0268613930347185,6.07483500164003,"SP-TCP2",44.6666666666667,338.666666666667,0,288,31854,8487,23367,0.0446666666666667,0.0144933738463075,0.0339342523860021
"SPU_005204",0.706433276662251,5.49225462026458,0.36509098022453,1.47266691840259,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005234",-0.52623013298076,9.02853888877898,-0.685872823418757,2.34583144260919,"SP-ASTACIN7",61.6666666666667,63,0,65.3333333333333,6531,2840,3691,0.0616666666666667,0.0170685451097264,0.0230046948356807
"SPU_005238",0.770628290633203,4.97250022669819,0.120487198288451,1.1783685892058,"SP-PLXDC2",12.3333333333333,158,18.3333333333333,126,10452,1206,9246,0.0123333333333333,0.0170884706900281,0.104477611940299
"SPU_005256",0.470633875674071,6.68559998947242,0.0307986612631713,2.93410858163451,"SP-ABAT",71.3333333333333,725,0,32.3333333333333,34522,1497,33025,0.0713333333333333,0.0219530658591976,0.0215987530616789
"SPU_005264",0.940803661515627,8.1032230586801,-0.236896645728941,2.71210849763508,"SP-PDELLA",91.6666666666667,3283,513,270.333333333333,96700,3332,93368,0.0916666666666667,0.0351619398509125,0.0811324529811925
"SPU_005268",0.82248761925768,7.42080136262816,-0.00185444478091599,2.44499886072842,"SP-HIGD1A",20.3333333333333,19.6666666666667,0,9.33333333333333,1523,306,1217,0.0203333333333333,0.01615995617639,0.0305010893246187
"SPU_005274",-0.97166504972202,6.63365123611245,0.191506269351924,3.29241539918201,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005341",0.77253523870862,7.9064418826039,-0.185231303511721,2.02713657571222,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005372",-0.136719445624852,6.99409381818617,0.0882931303457856,2.71736701029277,"SP-HYPP_445",11.6666666666667,143.333333333333,0,83.6666666666667,9455,1916,7539,0.0116666666666667,0.0190122474245037,0.0436673625608907
"SPU_005379",-0.400081058002646,8.59714985072183,-1.31693450868932,0.826710074232697,"SP-POLPPL_45",4,0,0,18.6666666666667,4991,4459,532,0.004,0,0.00418628990057562
"SPU_005396",-0.16751702170071,6.1595965976527,-0.485840829556557,1.33054806415682,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005402",0.000654009760106949,8.75103459811088,0.0213400077375268,2.20407224930803,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005446",0.0654323494048696,6.10922248936599,0.263979757301465,2.30360011035962,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005498",0.187607531365128,6.08677151758574,0.340942811679965,0.356670183848563,"SP-SURREAL/GPCR104",125.666666666667,0,0,0,1229,1229,0,0.125666666666667,0,0
"SPU_005507",0.389265381808611,7.37022061107291,-0.176663142102188,4.04956041491156,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005561",0.750925582679098,8.14997754981227,-0.322891202401781,1.81179939029915,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005597",-1.39013920638289,7.3508559230465,0.261422263493276,4.1092796686137,"SP-STUB1_1",93.3333333333333,24.3333333333333,0,20.6666666666667,4853,715,4138,0.0933333333333333,0.00588045754792976,0.0289044289044289
"SPU_005602",-0.608540482107025,6.23180948300722,-0.118083898341273,6.00301575587591,"SP-TENSIN",117.333333333333,1146.66666666667,561,71,42784,2744,40040,0.117333333333333,0.0286380286380286,0.0258746355685131
"SPU_005613",0.250279490660801,7.40942981517521,0.283085342421792,2.28482133565792,"SP-TITIN",123.666666666667,527,0,1415.33333333333,60939,22615,38324,0.123666666666667,0.0137511741989354,0.0625838307907731
"SPU_005617",-0.690368191183438,7.14141317651208,-0.145043533331072,3.5044726336125,"SP-SLC16A1L",119.666666666667,729,82.6666666666667,396,13403,3708,9695,0.119666666666667,0.0751933986591026,0.106796116504854
"SPU_005654",2.38409478684203,6.43805915414658,-0.478087591496697,3.57844605618363,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005665",0.505377976489297,8.02735639609828,-0.0525338194986566,1.66470835378558,"SP-CYP2L69",44,35.6666666666667,8,130.333333333333,4875,527,4348,0.044,0.00820300521312481,0.247311827956989
"SPU_005683",-0.829222855190797,6.74486253000772,0.238272527930701,7.6801514585181,"SP-HYPP_1597",98.6666666666667,368.333333333333,0,110.666666666667,15589,1031,14558,0.0986666666666667,0.025301094472684,0.107339152925962
"SPU_005728",0.227594443827115,6.07242760625936,0.394350922953585,7.87992648299371,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005730",-0.338238644804343,5.14325769484246,-0.0211950913957108,6.24243632742965,"SP-COPS2",165,157.666666666667,76.3333333333333,17.6666666666667,31161,2803,28358,0.165,0.00555986552883372,0.00630277084076585
"SPU_005786",-0.0342572075273593,8.23289538787426,0.265223645521985,5.36683171955443,"SP-DM3",69.6666666666667,148,93,107,9146,2112,7034,0.0696666666666667,0.0210406596531134,0.0506628787878788
"SPU_005819",-0.0474869401186795,8.8365005027365,-0.0356801403659313,4.72420430822805,"SP-GHDCL_6",75.6666666666667,279,211.333333333333,223,9627,1392,8235,0.0756666666666667,0.033879781420765,0.160201149425287
"SPU_005850",0.899733870112093,7.97895192587419,0.0344276309737858,3.84642788782708,NA,0,0,0,0,0,0,0,0,0,0
"SPU_005854",0.259248976338774,7.6727612097693,-0.244788467468903,5.10688355590061,"SP-SYT1-1",74.6666666666667,685.333333333333,0,54.3333333333333,25680,1035,24645,0.0746666666666667,0.0278082099141138,0.0524959742351047
"SPU_005856",-0.259127367074299,9.1605998092152,-0.0659210686696262,7.03664420148255,"SP-CKIP1",324,659,659,65.3333333333333,10567,934,9633,0.324,0.068410671649538,0.0699500356887937
"SPU_005863",0.487180807273059,6.70275591903919,-0.00326308913510484,5.21963453227757,"SP-GPD2",24.6666666666667,266,0,143.666666666667,14986,2203,12783,0.0246666666666667,0.0208088868027849,0.0652141019821456
"SPU_005904",0.278386394429328,9.69016154387616,-0.670335585672409,-0.226001294653792,"SP-SR/SO/GPCR",90.6666666666667,136.666666666667,56,175,4572,3175,1397,0.0906666666666667,0.0978286805058459,0.0551181102362205
"SPU_005949",-1.47319169044328,6.95544355835134,0.118520828870401,2.66673599525197,"SP-ANKMY1",3,86,0,45,14403,1408,12995,0.003,0.00661792997306656,0.0319602272727273
"SPU_005959",-0.626307018974056,8.0456031143164,0.304635181039992,5.82477784418904,"SP-LRPAP1L",61,130,0,57.3333333333333,6588,1058,5530,0.061,0.0235081374321881,0.0541902961562697
"SPU_005996",1.62394740947261,6.9587212017929,0.0450334967843264,8.21552244984217,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006027",-0.712659463534083,6.577030225887,-0.0253341911598488,4.94062488840444,"SP-SYNGR3",73.6666666666667,650,154.333333333333,330.333333333333,16587,2575,14012,0.0736666666666667,0.0463888095917785,0.128284789644013
"SPU_006055",-0.961490592855921,6.33278065483101,0.0138509851637603,3.22157920513326,"SP-SRCR47",131,774.333333333333,172.666666666667,48.6666666666667,29269,2309,26960,0.131,0.0287215628090999,0.0210769452865598
"SPU_006074",-0.707073132039112,4.75803416699337,0.348596987172904,2.00970028634387,"SP-RTL_68",21.3333333333333,823.666666666667,823.666666666667,401.333333333333,2751,2657,94,0.0213333333333333,8.76241134751773,0.151047547359177
"SPU_006125",-1.03357980995284,6.14997988784047,0.130577650316522,0.436801950968566,"SP-GUCY2G",53,213.666666666667,10.6666666666667,237.666666666667,8384,1295,7089,0.053,0.0301405934076268,0.183526383526384
"SPU_006130",0.0826060245770489,7.48531201493048,1.7118198295428,1.00214311717862,"SP-RT26",41,6.33333333333333,0.666666666666667,2,1151,1151,0,0.041,0,0.00173761946133797
"SPU_006132",0.0293848922702949,8.18355123539261,0.185680044067842,3.30827114042965,"SP-PPM1L",111.333333333333,222.666666666667,3.66666666666667,77,13309,1128,12181,0.111333333333333,0.0182798347152669,0.0682624113475177
"SPU_006151",-1.07100063007656,5.35884773759612,0.0459431429919131,3.1357375510017,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006168",-0.90450622385111,7.15217963133995,-0.0184000255530255,7.83251898333171,"SP-GAL3ST1_1",106.666666666667,0,0,0,3862,3862,0,0.106666666666667,0,0
"SPU_006199",0.572339633597168,6.93070916487995,0.168585243095921,11.7107880756332,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006211",0.703288952701666,7.09022398710349,0.0521140247367785,5.93427475898371,"SP-PXR4",46.6666666666667,37,0,32.6666666666667,5957,1643,4314,0.0466666666666667,0.00857672693555865,0.0198823290728342
"SPU_006255",0.653695401262936,7.65941503258537,0.418277140840156,2.99497653625073,"SP-PPP1R3AL",145.666666666667,0,0,0,1314,1314,0,0.145666666666667,0,0
"SPU_006256",-0.511625320206678,6.30769133501687,0.166512290501941,3.66566512901839,"SP-PPP1R3BL",115.333333333333,6,2.66666666666667,17.6666666666667,1086,1086,0,0.115333333333333,0,0.0162676488643339
"SPU_006257",0.326378856060285,8.58542615082663,-0.122629838232796,3.72088277289918,"SP-MAN1A2_2",186.666666666667,0,0,0,3098,999,2099,0.186666666666667,0,0
"SPU_006258",0.248416772971985,6.78762263967996,0.00554085424734039,5.36121484271672,"SP-UBE3A-2",83.3333333333333,453.666666666667,6.33333333333333,415,20220,4925,15295,0.0833333333333333,0.0296611092949766,0.0842639593908629
"SPU_006284",-0.957193163218453,8.85055873886856,-0.152802852826293,5.70261782405875,"SP-HYPP_15",38.6666666666667,19.3333333333333,0,234,6106,3296,2810,0.0386666666666667,0.00688018979833926,0.070995145631068
"SPU_006285",-1.98650060356794,7.95661284628355,-0.150438633420299,5.09671568392689,"SP-HYPP_16",64,54.6666666666667,0,241.333333333333,6891,3644,3247,0.064,0.016836053793245,0.066227588730333
"SPU_006303",-0.163920595689601,5.15804573602819,-0.455222171935677,0.573546204817095,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006312",0.540160058540452,8.97469262791913,0.0159096456735473,7.22905440343861,"SP-DP1",153.333333333333,803.333333333333,372.333333333333,153,21572,4513,17059,0.153333333333333,0.047091466869883,0.0339020607134944
"SPU_006320",0.114755236700168,7.77991738940188,-0.258250653253532,1.80750721778383,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006342",-0.121350262562731,8.63848637507517,-0.0616249461090919,2.10173086627198,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006368",1.3040701813006,6.4242462273191,-0.451370372639957,1.40635182817735,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006422",-0.335642007246341,7.31167475535399,0.412244770362108,1.45501675619357,"SP-SLC16A4L",62,26,10.6666666666667,109.666666666667,5615,1343,4272,0.062,0.00608614232209738,0.0816579796475552
"SPU_006474",-0.162359716696591,8.93172281988346,0.0849132228919288,2.77077831674619,"SP-HYPP_2985",131.333333333333,0,0,0,1112,1112,0,0.131333333333333,0,0
"SPU_006548",-0.343125297596367,6.41603890101955,-0.0945334526605999,5.88967796095592,NA,0,0,0,0,0,0,0,0,0,0
"SPU_006576",0.00554726381793261,8.26242555156161,0.168973310155574,3.01670859414556,"SP-SPR",141.333333333333,326.333333333333,0,195.333333333333,1157,826,331,0.141333333333333,0.985901309164149,0.236481033091203
"SPU_006584",0.0467801278710547,6.87637849501773,0.00137529375037856,2.07017718843964,"SP-HYPP_1667",100,120.333333333333,0,189.666666666667,5862,1568,4294,0.1,0.028023598820059,0.120960884353741
"SPU_006596",0.898966357178763,7.56057354572177,0.0341024800300341,4.83652900111439,"SP-SWAP70",50,939,657,267.333333333333,18008,1363,16645,0.05,0.0564133373385401,0.196135974565909
"SPU_006608",-0.126895133403175,6.69721522975467,-0.185853024580487,0.454082601092789,"SP-RH50_1",68,864.666666666667,781.666666666667,119.666666666667,19317,432,18885,0.068,0.045785897096461,0.277006172839506
"SPU_006613",0.378736658575974,9.07047275605997,0.307833961778093,0.645494144513002,"SP-HYPP_1669",54.6666666666667,313.333333333333,0,108.333333333333,16630,1536,15094,0.0546666666666667,0.0207588004063425,0.0705295138888889
"SPU_006626",0.417721966570257,10.2089912447116,-0.173507114039315,3.45143649096478,"SP-ZFYVE19",94.6666666666667,836,34.6666666666667,289,11426,1301,10125,0.0946666666666667,0.0825679012345679,0.222136817832437
