"geneid","exonid","exon_coeff","exon_num","exon_DM_logFC","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_001454","SPU_001454-tr-E2",-0.0953324166446797,2,1.20715873501396,"SP-FAT",168,1187,1187,323,56807,6607,50200,168,0.0236454183266932,0.0488875435144544
"SPU_001457","SPU_001457-tr-E1",0.402926887709161,1,1.10002630433392,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001464","SPU_001464-tr-E2",0.352611477972594,2,2.40261966144733,"SP-HYPP_1330",36.3333333333333,242,56.3333333333333,159.333333333333,9184,1399,7785,36.3333333333333,0.0310854206807964,0.11389087443412
"SPU_001480","SPU_001480-tr-E5",1.22544569004814,5,0.162823177688715,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001491","SPU_001491-tr-E9",0.145244724849597,9,-0.0410616844115296,"SP-FVT1",51.3333333333333,92.3333333333333,0,107.666666666667,6623,900,5723,51.3333333333333,0.0161337293960044,0.11962962962963
"SPU_001498","SPU_001498-tr-E7",-0.0548522467330586,7,-0.00876873561461766,"SP-MLLT",60.3333333333333,501.666666666667,80,517,22911,6197,16714,60.3333333333333,0.0300147580870328,0.0834274649023721
"SPU_001508","SPU_001508-tr-E4",0.502982658406435,4,0.559415077236401,"SP-ATAD2",7.33333333333333,350,24,244.333333333333,26638,3573,23065,7.33333333333333,0.0151745068285281,0.0683832447056628
"SPU_001518","SPU_001518-tr-E30",0.128598924895478,30,0.290522261989061,"SP-ABCC9F",54.3333333333333,1479.66666666667,0,335.333333333333,44374,5008,39366,54.3333333333333,0.037587427390811,0.0669595314164004
"SPU_001528","SPU_001528-tr-E1",-0.621726882433807,1,1.7553883260586,"SP-GTF3C2L",72.3333333333333,796,0,341.333333333333,24585,2105,22480,72.3333333333333,0.0354092526690391,0.16215360253365
"SPU_001528","SPU_001528-tr-E15",-0.274353961376397,15,-0.551755810554765,"SP-GTF3C2L",72.3333333333333,796,0,341.333333333333,24585,2105,22480,72.3333333333333,0.0354092526690391,0.16215360253365
"SPU_001531","SPU_001531-tr-E2",0.610321456055895,2,-0.0853355904644904,"SP-CPP",142.333333333333,606.333333333333,184,169.666666666667,17999,1794,16205,142.333333333333,0.037416435256608,0.0945745076179859
"SPU_001531","SPU_001531-tr-E7",0.405668430746149,7,0.446571425995209,"SP-CPP",142.333333333333,606.333333333333,184,169.666666666667,17999,1794,16205,142.333333333333,0.037416435256608,0.0945745076179859
"SPU_001531","SPU_001531-tr-E5",-1.13271662992515,5,-0.263036072527136,"SP-CPP",142.333333333333,606.333333333333,184,169.666666666667,17999,1794,16205,142.333333333333,0.037416435256608,0.0945745076179859
"SPU_001533","SPU_001533-tr-E12",-0.223255470639901,12,2.96853383730903,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001533","SPU_001533-tr-E16",-0.368312138240621,16,0.77250385945762,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001539","SPU_001539-tr-E1",0.0457328661411403,1,-2.48143792286846,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001539","SPU_001539-tr-E3",-0.0437136760753311,3,2.10345756395341,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001545","SPU_001545-tr-E5",0.237489306570755,5,-3.59877841828418,"SP-SPCAT3L",83.3333333333333,136,0,10.3333333333333,26774,4922,21852,83.3333333333333,0.00622368661907377,0.00209941758092916
"SPU_001552","SPU_001552-tr-E6",-0.102049919589091,6,-0.958784549020298,"SP-KIAA1409L",117.666666666667,629.333333333333,0,392,22852,3704,19148,117.666666666667,0.0328667920061277,0.105831533477322
"SPU_001555","SPU_001555-tr-E1",1.12455694044125,1,0.0142222253783313,"SP-INTURNED",46.6666666666667,8,0,0,17554,2499,15055,46.6666666666667,0.00053138492195284,0
"SPU_001555","SPU_001555-tr-E2",-0.112163327852992,2,-0.436992301376128,"SP-INTURNED",46.6666666666667,8,0,0,17554,2499,15055,46.6666666666667,0.00053138492195284,0
"SPU_001557","SPU_001557-tr-E3",0.0481208652282469,3,0.333767450125667,"SP-HYPP_1336",116.666666666667,242.666666666667,0,100.666666666667,10516,930,9586,116.666666666667,0.0253146950413798,0.108243727598566
"SPU_001558","SPU_001558-tr-E1",-0.122310977020545,1,-0.533000324118436,"SP-POLL",53,148.666666666667,71,56.6666666666667,6074,1285,4789,53,0.0310433632630333,0.0440985732814527
"SPU_001572","SPU_001572-tr-E5",-0.37924439919612,5,0.271538847794985,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001584","SPU_001584-tr-E3",0.0417596261984885,3,-0.273158938461162,"SP-AIRC",112,391.666666666667,81.6666666666667,297.666666666667,9139,1273,7866,112,0.0497923552843461,0.233830845771144
"SPU_001587","SPU_001587-tr-E2",0.222709795605658,2,-3.32374747973067,"SP-HYPP_1338",8.33333333333333,707.666666666667,0,144,5454,1137,4317,8.33333333333333,0.16392556559339,0.12664907651715
"SPU_001587","SPU_001587-tr-E5",0.175128734079232,5,0.389930054141847,"SP-HYPP_1338",8.33333333333333,707.666666666667,0,144,5454,1137,4317,8.33333333333333,0.16392556559339,0.12664907651715
"SPU_001594","SPU_001594-tr-E6",-0.038078247564782,6,-1.01706384750031,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001609","SPU_001609-tr-E7",-0.507353489833363,7,-0.0388159206845759,"SP-LNB/TM7_1",23.3333333333333,174.333333333333,0,59.3333333333333,15369,2786,12583,23.3333333333333,0.013854671646931,0.0212969609954535
"SPU_001624","SPU_001624-tr-E11",0.0021867983593146,11,0.249241964821844,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001625","SPU_001625-tr-E2",-0.0861505147203843,2,1.00079385951951,"SP-CHRM3L_2",105.333333333333,50.3333333333333,0,146,4534,1644,2890,105.333333333333,0.0174163783160323,0.0888077858880779
"SPU_001633","SPU_001633-tr-E1",-0.0340111142038267,1,1.12537590482288,"SP-UNK_109",40.6666666666667,96,0,0,9108,515,8593,40.6666666666667,0.0111718840917025,0
"SPU_001638","SPU_001638-tr-E7",0.0771233473711185,7,0.0646590532127833,"SP-THROMBA1",84.3333333333333,1931.33333333333,526,279,53536,4924,48612,84.3333333333333,0.0397295592309169,0.0566612510154346
"SPU_001638","SPU_001638-tr-E4",-0.141891869427108,4,0.127416402530361,"SP-THROMBA1",84.3333333333333,1931.33333333333,526,279,53536,4924,48612,84.3333333333333,0.0397295592309169,0.0566612510154346
"SPU_001643","SPU_001643-tr-E13",0.916521973235871,13,0.519664904430142,"SP-C20ORF152L_1",20.3333333333333,263,0,137.333333333333,21031,3125,17906,20.3333333333333,0.0146878141405116,0.0439466666666667
"SPU_001643","SPU_001643-tr-E5",-0.242477378469085,5,-0.925797519244606,"SP-C20ORF152L_1",20.3333333333333,263,0,137.333333333333,21031,3125,17906,20.3333333333333,0.0146878141405116,0.0439466666666667
"SPU_001643","SPU_001643-tr-E6",-0.391500568873538,6,-0.0157427184763331,"SP-C20ORF152L_1",20.3333333333333,263,0,137.333333333333,21031,3125,17906,20.3333333333333,0.0146878141405116,0.0439466666666667
"SPU_001669","SPU_001669-tr-E1",0.404012087529602,1,0.504513877145742,"SP-SLC4A11",164.333333333333,1673.66666666667,817,72,114467,1929,112538,164.333333333333,0.0148720136013317,0.0373250388802488
"SPU_001697","SPU_001697-tr-E1",0.228593085648538,1,1.30631714932059,"SP-GAT_4",157.333333333333,1568.66666666667,1568.66666666667,0,42431,441,41990,157.333333333333,0.0373581011351909,0
"SPU_001702","SPU_001702-tr-E3",0.299695202798428,3,-0.0914137021126204,"SP-SYT17",62.3333333333333,1431.33333333333,447.333333333333,280.333333333333,28854,1656,27198,62.3333333333333,0.0526264186092115,0.169283413848631
"SPU_001723","SPU_001723-tr-E2",-0.522192784461285,2,1.83221446363412,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001726","SPU_001726-tr-E2",-0.0733721555403422,2,0.0172616737344404,"SP-AMT3",114.666666666667,53.6666666666667,15.6666666666667,71.6666666666667,10221,1669,8552,114.666666666667,0.00627533520424072,0.042939884162173
"SPU_001730","SPU_001730-tr-E12",0.0146841672658979,12,0.12901870071482,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001752","SPU_001752-tr-E22",-0.222290476018697,22,-0.657587972927723,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001762","SPU_001762-tr-E2",0.296361426886079,2,-1.7192925438749,"SP-HYPP_338",87,233.333333333333,6.66666666666667,184.666666666667,8504,2854,5650,87,0.0412979351032448,0.064704508292455
"SPU_001786","SPU_001786-tr-E18",-1.98580928523495,18,0.00290725905640695,"SP-NUP133",3,263.666666666667,0,103,36392,3037,33355,3,0.00790486183980413,0.0339150477444847
"SPU_001797","SPU_001797-tr-E10",-0.170263731701205,10,0.0409205900403158,"SP-MACPFC.2",89.6666666666667,757.666666666667,0,161.666666666667,18533,2180,16353,89.6666666666667,0.0463319676308119,0.0741590214067278
"SPU_001799","SPU_001799-tr-E30",-0.0630974986319214,30,-0.327697846904337,"SP-OTOF",38.3333333333333,2963.33333333333,66.6666666666667,869,76829,4581,72248,38.3333333333333,0.0410161296275791,0.189696572800699
"SPU_001799","SPU_001799-tr-E22",0.00377474909231444,22,0.106467529832135,"SP-OTOF",38.3333333333333,2963.33333333333,66.6666666666667,869,76829,4581,72248,38.3333333333333,0.0410161296275791,0.189696572800699
"SPU_001854","SPU_001854-tr-E18",0.326097995150475,18,0.73339930926609,"SP-EGF/LNB/7TM/GPCR",34.6666666666667,762.333333333333,61,178.333333333333,31447,3490,27957,34.6666666666667,0.0272680664353591,0.051098376313276
"SPU_001860","SPU_001860-tr-E16",-0.140400665530121,16,0.943608741538628,"SP-ATP6V0A1",80.3333333333333,138,0,4.33333333333333,21112,1870,19242,80.3333333333333,0.0071718116619894,0.00231729055258467
"SPU_001867","SPU_001867-tr-E3",0.141924047411588,3,0.718531618123271,"SP-ASP",22,140,41.3333333333333,87.6666666666667,7719,1135,6584,22,0.0212636695018226,0.0772393538913363
"SPU_001883","SPU_001883-tr-E1",0.03978575509695,1,-0.624646278418896,"SP-FUT4L",145.666666666667,0,0,0,1502,1365,137,145.666666666667,0,0
"SPU_001883","SPU_001883-tr-E2",-0.024572962462314,2,0.143916611604555,"SP-FUT4L",145.666666666667,0,0,0,1502,1365,137,145.666666666667,0,0
"SPU_001892","SPU_001892-tr-E8",0.347044373497134,8,-0.389832468874984,"SP-SEMA6D",31.6666666666667,843.666666666667,128.333333333333,364.666666666667,18861,1465,17396,31.6666666666667,0.0484977389438185,0.248919226393629
"SPU_001918","SPU_001918-tr-E6",-0.874064497139224,6,-0.534062870073911,"SP-GPCR",103.333333333333,233.333333333333,42.3333333333333,94,15862,3645,12217,103.333333333333,0.0190990696024665,0.0257887517146776
"SPU_001928","SPU_001928-tr-E29",0.168382666959571,29,-0.0139039683252063,"SP-HYALIN1",198.666666666667,1911.33333333333,365.333333333333,740.333333333333,41203,9109,32094,198.666666666667,0.0595542261274174,0.0812749295568485
"SPU_001928","SPU_001928-tr-E33",-0.063946809374139,33,1.11001850245732,"SP-HYALIN1",198.666666666667,1911.33333333333,365.333333333333,740.333333333333,41203,9109,32094,198.666666666667,0.0595542261274174,0.0812749295568485
"SPU_001928","SPU_001928-tr-E10",-0.303756505139694,10,0.873899400402937,"SP-HYALIN1",198.666666666667,1911.33333333333,365.333333333333,740.333333333333,41203,9109,32094,198.666666666667,0.0595542261274174,0.0812749295568485
"SPU_001937","SPU_001937-tr-E1",0.298114262339287,1,-0.369998360778438,"SP-Z19",27.3333333333333,178,9,343,14776,3583,11193,27.3333333333333,0.0159027963906013,0.0957298353335194
"SPU_001955","SPU_001955-tr-E3",0.340477673764446,3,0.21166600061473,"SP-HYPP_1359",38.6666666666667,38.6666666666667,0,6,4287,937,3350,38.6666666666667,0.0115422885572139,0.0064034151547492
"SPU_001958","SPU_001958-tr-E1",2.16291101782856,1,-1.39299074297749,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001962","SPU_001962-tr-E13",0.065321461493043,13,-1.11800519375007,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002003","SPU_002003-tr-E2",-0.0951393032483975,2,1.87516029576897,"SP-HNRPA2B1L",34.6666666666667,153,7.66666666666667,184.333333333333,5790,538,5252,34.6666666666667,0.0291317593297791,0.342627013630731
"SPU_002008","SPU_002008-tr-E5",-0.045703341623036,5,-0.718100186058146,"SP-Z480",33.3333333333333,33.6666666666667,0,0.666666666666667,7838,3877,3961,33.3333333333333,0.00849953715391736,0.000171954260166796
"SPU_002025","SPU_002025-tr-E1",0.0463753105680446,1,4.43258875958197,"SP-AGRIN/NT",182,1289,1289,67.3333333333333,76186,1984,74202,182,0.0173714994205008,0.0339381720430108
"SPU_002094","SPU_002094-tr-E3",-0.392265857495815,3,0.756475241056156,"SP-CCKARL",115,4.33333333333333,0,12.3333333333333,3457,1181,2276,115,0.00190392501464558,0.0104431272932543
"SPU_002117","SPU_002117-tr-E16",-0.0167525830254645,16,1.10012642630498,"SP-LSHMANLSNL",11,20,0,7.33333333333333,56117,5026,51091,11,0.000391458378187939,0.00145907945350842
"SPU_002120","SPU_002120-tr-E2",-0.405623753349526,2,-1.34569081260938,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002122","SPU_002122-tr-E8",0.0548727934255415,8,0.517561666272436,"SP-SKAP2",86.6666666666667,153.333333333333,0,235.333333333333,8587,1536,7051,86.6666666666667,0.0217463243984305,0.153211805555556
"SPU_002123","SPU_002123-tr-E7",0.0523349231923765,7,0.708328157964174,"SP-SPOP",87.3333333333333,376,57.3333333333333,170.333333333333,13312,968,12344,87.3333333333333,0.0304601425793908,0.175964187327824
"SPU_002155","SPU_002155-tr-E5",-0.0330589755329761,5,0.417753020038726,"SP-PPPL_738",31.3333333333333,53.3333333333333,0,0,7948,1309,6639,31.3333333333333,0.00803333835416981,0
"SPU_002171","SPU_002171-tr-E3",1.09239943061835,3,-0.18606995353761,"SP-CHST11L",93.3333333333333,77,0,104.666666666667,4822,941,3881,93.3333333333333,0.0198402473589281,0.111229188806235
"SPU_002171","SPU_002171-tr-E1",0.256983906064353,1,0.130036743166246,"SP-CHST11L",93.3333333333333,77,0,104.666666666667,4822,941,3881,93.3333333333333,0.0198402473589281,0.111229188806235
"SPU_002173","SPU_002173-tr-E1",-0.0412581394825754,1,0.219656748884018,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002177","SPU_002177-tr-E2",-0.0254750844296965,2,-0.357248517708243,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002209","SPU_002209-tr-E1",0.218113248967907,1,0.119723732253232,"SP-ACSL6",22.3333333333333,77.3333333333333,0,22.6666666666667,9937,1037,8900,22.3333333333333,0.00868913857677903,0.0218579234972678
"SPU_002210","SPU_002210-tr-E7",0.0123263763102958,7,1.12866424300153,"SP-CDK1",8,74,0,114.333333333333,7833,3002,4831,8,0.0153177395984268,0.0380857206306906
"SPU_002232","SPU_002232-tr-E8",0.0145738236313988,8,-0.325024213277993,"SP-NID2L",20.6666666666667,261.333333333333,0,160.333333333333,12336,1285,11051,20.6666666666667,0.023647935330136,0.124773022049287
"SPU_002246","SPU_002246-tr-E12",-0.0136464969668023,12,-0.680802400589083,"SP-MEKK4A",11.3333333333333,345.333333333333,0,630.333333333333,22582,7724,14858,11.3333333333333,0.0232422488446179,0.0816071120317625
"SPU_002250","SPU_002250-tr-E5",0.111690295338978,5,-0.959398252242296,"SP-CRYZL1",106.666666666667,367,0,48,15751,782,14969,106.666666666667,0.0245173358273766,0.061381074168798
"SPU_002256","SPU_002256-tr-E4",-0.13281624669192,4,-0.179010783099461,"SP-MLF2",77.6666666666667,143.333333333333,3.66666666666667,39.3333333333333,20570,2777,17793,77.6666666666667,0.00805560239045318,0.0141639659104549
"SPU_002269","SPU_002269-tr-E1",0.878685230527418,1,0.358574345780658,"SP-C6ORF192L",98.3333333333333,429.333333333333,0,75,8730,1189,7541,98.3333333333333,0.0569332095654864,0.0630782169890664
"SPU_002295","SPU_002295-tr-E7",0.00959722102042501,7,0.449543059684325,"SP-SEPHS2",157,73.3333333333333,0,89.3333333333333,7879,3886,3993,157,0.0183654729109275,0.0229885057471264
"SPU_002295","SPU_002295-tr-E5",-0.189883387286326,5,3.09802683890349,"SP-SEPHS2",157,73.3333333333333,0,89.3333333333333,7879,3886,3993,157,0.0183654729109275,0.0229885057471264
"SPU_002303","SPU_002303-tr-E11",0.0267705277611477,11,-0.348965261929512,"SP-GPR64",2.66666666666667,117.333333333333,0,37.6666666666667,15443,3611,11832,2.66666666666667,0.00991661032228983,0.0104310901873904
"SPU_002306","SPU_002306-tr-E4",1.6405613646148,4,1.39415465931025,"SP-EGF/CCP/ZP",13.3333333333333,284.333333333333,0,48.6666666666667,18239,1688,16551,13.3333333333333,0.0171792238132641,0.0288309636650869
"SPU_002346","SPU_002346-tr-E11",0.00707611470395209,11,-0.373134392599762,"SP-ABCC4F",67,1389.66666666667,0,360,20290,4452,15838,67,0.0877425600875531,0.0808625336927224
"SPU_002350","SPU_002350-tr-E1",-0.275468375430822,1,0.205728645573173,"SP-SRCR23",60.6666666666667,161,0,65.6666666666667,11827,3615,8212,60.6666666666667,0.0196054554310765,0.0181650530198248
"SPU_002350","SPU_002350-tr-E8",0.161358775117878,8,-0.977467204192514,"SP-SRCR23",60.6666666666667,161,0,65.6666666666667,11827,3615,8212,60.6666666666667,0.0196054554310765,0.0181650530198248
"SPU_002355","SPU_002355-tr-E56",-0.116962536649041,56,-1.22392995493797,"SP-SEA/EGF/HYALINL",137.666666666667,1781.66666666667,275.666666666667,987,97999,22352,75647,137.666666666667,0.0235523770495415,0.0441571224051539
"SPU_002355","SPU_002355-tr-E34",-0.184355199530531,34,-0.830420529365295,"SP-SEA/EGF/HYALINL",137.666666666667,1781.66666666667,275.666666666667,987,97999,22352,75647,137.666666666667,0.0235523770495415,0.0441571224051539
"SPU_002356","SPU_002356-tr-E3",0.000271081056922584,3,1.45882666730444,"SP-ATP6V1G3",85,10.3333333333333,1,32.3333333333333,5242,2075,3167,85,0.0032628144405852,0.0155823293172691
"SPU_002376","SPU_002376-tr-E5",-0.191115053565728,5,0.107627779556703,"SP-BHMT2",13.6666666666667,40.3333333333333,1,38.6666666666667,5209,1099,4110,13.6666666666667,0.00981346309813463,0.035183500151653
"SPU_002385","SPU_002385-tr-E9",0.0361875511819122,9,-0.640621069969404,"SP-UGCG",88.3333333333333,491.333333333333,362.333333333333,6,51996,2153,49843,88.3333333333333,0.00985761959218613,0.00278680910357641
"SPU_002417","SPU_002417-tr-E1",0.190449876768925,1,-0.571524641922632,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002428","SPU_002428-tr-E8",0.31664733988372,8,0.982676653479644,"SP-MIB2",48.6666666666667,518.666666666667,0,107.666666666667,45108,3809,41299,48.6666666666667,0.0125588190190239,0.0282663866281614
"SPU_002430","SPU_002430-tr-E3",0.211644816757204,3,1.14200518649407,"SP-HYPP_1394",81,912,606.333333333333,108.333333333333,25164,1715,23449,81,0.0388929165422833,0.0631681243926142
"SPU_002444","SPU_002444-tr-E2",0.69368375840209,2,-0.396625625696117,"SP-SYT9L",1.33333333333333,285.666666666667,184.333333333333,260.666666666667,19371,2495,16876,1.33333333333333,0.0169273919570198,0.104475617902472
"SPU_002451","SPU_002451-tr-E7",0.00236910242284466,7,-0.0797786642814525,"SP-HYPP_1396",12.6666666666667,0,0,0,10197,4398,5799,12.6666666666667,0,0
"SPU_002473","SPU_002473-tr-E10",-0.0416239625650667,10,0.420963735499973,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002481","SPU_002481-tr-E12",0.0496981555020738,12,3.44780916368353,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002482","SPU_002482-tr-E2",0.446032239634343,2,0.831660778495284,"SP-RRM1",48,54.6666666666667,17.6666666666667,11,20260,2523,17737,48,0.00308206949690853,0.00435988902100674
"SPU_002488","SPU_002488-tr-E2",-0.0536925489333597,2,0.395666653544268,"SP-GALNAC4S-6STL_2",25.6666666666667,49.3333333333333,1,12.6666666666667,10641,1116,9525,25.6666666666667,0.00517935258092738,0.0113500597371565
"SPU_002493","SPU_002493-tr-E8",-0.704866169876839,8,0.130347055370717,"SP-UNK_79",11.6666666666667,71.6666666666667,0,87.3333333333333,5576,2089,3487,11.6666666666667,0.0205525284389638,0.041806286899633
"SPU_002511","SPU_002511-tr-E12",-0.470544369688998,12,-0.442848426237184,"SP-TAF6LL",32.6666666666667,23.6666666666667,0,75.3333333333333,11083,2142,8941,32.6666666666667,0.00264698206762853,0.0351696234049175
"SPU_002518","SPU_002518-tr-E1",0.0823915436013206,1,0.696957327709611,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002530","SPU_002530-tr-E2",-0.390028683450233,2,0.175060921603296,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002530","SPU_002530-tr-E8",0.149975504304226,8,-0.706286235077004,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002536","SPU_002536-tr-E8",-0.107055808532432,8,-1.54709274206149,"SP-FRMD4A",17.3333333333333,1188.33333333333,14,55,45238,6223,39015,17.3333333333333,0.0304583707121193,0.00883818094166801
"SPU_002552","SPU_002552-tr-E16",0.00395992279661278,16,0.204231695407541,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002552","SPU_002552-tr-E9",-0.223573928068344,9,0.158352972670866,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002554","SPU_002554-tr-E1",-0.0236208399472023,1,-0.0708803640954915,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002554","SPU_002554-tr-E12",0.0524961249140258,12,-0.38893619323523,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002554","SPU_002554-tr-E15",-0.153433939543333,15,0.950576609951153,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002554","SPU_002554-tr-E6",-0.0440579705889888,6,-0.0495335671991261,NA,0,0,0,0,0,0,0,0,0,0
"SPU_002555","SPU_002555-tr-E28",-0.0778627873189384,28,-0.600296197364628,"SP-SCRIB",5.33333333333333,2940,824.666666666667,326.666666666667,114335,8562,105773,5.33333333333333,0.0277953731103401,0.0381530794985595
"SPU_002555","SPU_002555-tr-E3",1.08485177068738,3,0.130233236938888,"SP-SCRIB",5.33333333333333,2940,824.666666666667,326.666666666667,114335,8562,105773,5.33333333333333,0.0277953731103401,0.0381530794985595
