"","exonid","N","median","sd","se","ci","exon_length","peak_density_ind_exons","spu_id","peak_dens_norm_ind_exon"
"231","SPU_000830-tr-E4",3,5.36827238954899,7.06826033992572,4.08086200995847,17.5585320668787,192,71,"SPU_000830",0.369791666666667
"232","SPU_000830-tr-E4",3,5.36827238954899,7.06826033992572,4.08086200995847,17.5585320668787,192,65,"SPU_000830",0.338541666666667
"233","SPU_000832-tr-E23",13,97.3783325396229,7.15904252950905,1.98556114795172,4.32616610324599,3224,0,"SPU_000832",0
"234","SPU_000841-tr-E2",5,0,0,0,0,221,0,"SPU_000841",0
"235","SPU_000856-tr-E3",6,1.54495073891626,2.82904625694235,1.15495329803991,2.96890196894964,2612,0,"SPU_000856",0
"236","SPU_000865-tr-E12",8,99.4844276094276,1.45825893426518,0.515572390572387,1.21913497819913,463,0,"SPU_000865",0
"237","SPU_000866-tr-E3",4,0,0,0,0,144,0,"SPU_000866",0
"238","SPU_000883-tr-E4",7,0.745397977702879,1.97213767677229,0.745397977702879,1.82392314546067,128,28,"SPU_000883",0.21875
"239","SPU_000883-tr-E8",7,1.60193109501866,4.23831129488075,1.60193109501866,3.91978418111879,124,55,"SPU_000883",0.443548387096774
"240","SPU_000891-tr-E10",8,33.6427526221901,13.5823632921742,4.8020905942178,11.355139877433,757,0,"SPU_000891",0
"241","SPU_000901-tr-E2",4,0,0,0,0,197,0,"SPU_000901",0
"242","SPU_000902-tr-E1",6,99.8307909022195,0.414475949399012,0.169209097780533,0.434965833179047,287,0,"SPU_000902",0
"243","SPU_000905-tr-E1",26,0.746029353252197,2.93657797854515,0.575910323684176,1.18610951455619,971,0,"SPU_000905",0
"244","SPU_000907-tr-E1",4,98.1398809523809,3.7202380952381,1.86011904761905,5.9197289904831,740,0,"SPU_000907",0
"245","SPU_000909-tr-E4",3,92.6162183687835,2.65782988229701,1.53449879800441,6.60241544203095,7496,0,"SPU_000909",0
"246","SPU_000910-tr-E3",27,0.894708672056452,2.91003079454482,0.560035687526851,1.15116984240204,994,0,"SPU_000910",0
"247","SPU_000918-tr-E2",10,1.10814185814186,2.34694702525873,0.742169814757431,1.67890476246614,284,0,"SPU_000918",0
"248","SPU_000920-tr-E5",15,89.127181329309,26.7979194408291,6.91919304715593,14.8401931386735,1509,0,"SPU_000920",0
"249","SPU_000921-tr-E2",5,34.8494832393564,18.0071562850852,8.05304510698262,22.3588376692189,91,0,"SPU_000921",0
"250","SPU_000929-tr-E3",4,1.50089605734767,3.00179211469534,1.50089605734767,4.77652111232098,673,0,"SPU_000929",0
"251","SPU_000931-tr-E1",6,0.842911877394637,2.06470399774827,0.842911877394637,2.16677396107276,156,43,"SPU_000931",0.275641025641026
"252","SPU_000937-tr-E1",4,1.83636908826378,2.56856605813178,1.28428302906589,4.08716178078931,112,0,"SPU_000937",0
"253","SPU_000952-tr-E4",5,90.3006189213086,21.6884754316293,9.69938107869142,26.9297991193809,123,27,"SPU_000952",0.219512195121951
"254","SPU_000956-tr-E2",14,1.4080184959033,3.11167974902586,0.831631394158393,1.79663039767025,1511,0,"SPU_000956",0
"255","SPU_000957-tr-E22",12,98.2814813635892,1.70275194418543,0.49154214666931,1.08187697037874,645,0,"SPU_000957",0
"256","SPU_000957-tr-E6",3,98.7528883607315,0.546610606398406,0.315585780746025,1.357856020997,152,0,"SPU_000957",0
"257","SPU_000961-tr-E11",3,98.9553656220323,1.80935981797317,1.0446343779677,4.49469895795286,97,0,"SPU_000961",0
"258","SPU_000967-tr-E2",3,70.0357535753575,51.8995972179948,29.9642464246425,128.925746673873,225,0,"SPU_000967",0
"259","SPU_000972-tr-E1",10,0,0,0,0,371,0,"SPU_000972",0
"260","SPU_000974-tr-E2",13,96.5505820210983,7.9664533658315,2.20949662262293,4.81407958847726,252,141,"SPU_000974",0.55952380952381
"261","SPU_000974-tr-E4",6,100,0,0,0,116,42,"SPU_000974",0.362068965517241
"262","SPU_000991-tr-E4",3,0,0,0,0,207,0,"SPU_000991",0
"263","SPU_000992-tr-E1",3,0,0,0,0,30,0,"SPU_000992",0
"264","SPU_001013-tr-E1",3,2.21629855293221,3.41898805718669,1.97395367517285,8.49323716888146,121,0,"SPU_001013",0
"265","SPU_001038-tr-E1",7,0,0,0,0,1334,0,"SPU_001038",0
"266","SPU_001041-tr-E1",11,94.9625317211524,11.2077269658278,3.37925682712719,7.52945342736196,334,0,"SPU_001041",0
"267","SPU_001050-tr-E1",3,0,0,0,0,1223,0,"SPU_001050",0
"268","SPU_001057-tr-E1",4,1.40625,1.91791173328354,0.958955866641769,3.05182555472423,723,0,"SPU_001057",0
"269","SPU_001057-tr-E4",6,1.63828689370485,3.34466239597054,1.36545270533374,3.51000792175138,236,0,"SPU_001057",0
"270","SPU_001059-tr-E1",4,2.0578757422191,2.60661128905445,1.30330564452722,4.14770023308107,2261,0,"SPU_001059",0
"271","SPU_001113-tr-E1",5,0,0,0,0,84,0,"SPU_001113",0
"272","SPU_001113-tr-E2",3,0,0,0,0,1458,0,"SPU_001113",0
"273","SPU_001129-tr-E1",15,0.673400673400673,2.60806959340567,0.673400673400673,1.44430079994465,2765,0,"SPU_001129",0
"274","SPU_001138-tr-E2",3,2.48275862068966,4.30026407396411,2.48275862068966,10.6824481566194,191,0,"SPU_001138",0
"275","SPU_001139-tr-E1",5,0,0,0,0,227,0,"SPU_001139",0
"276","SPU_001149-tr-E7",12,0.811557101591798,1.63633291021623,0.472368623098592,1.03967632953292,202,25,"SPU_001149",0.123762376237624
"277","SPU_001152-tr-E3",3,100,0,0,0,2021,70,"SPU_001152",0.0346363186541316
"278","SPU_001153-tr-E5",3,100,0,0,0,2060,0,"SPU_001153",0
"279","SPU_001158-tr-E1",11,0.71674150299894,1.25147778339131,0.377334749179514,0.840754214851371,437,0,"SPU_001158",0
"280","SPU_001165-tr-E3",8,1.0632183908046,3.00723573608072,1.0632183908046,2.51411199163601,235,12,"SPU_001165",0.051063829787234
"281","SPU_001193-tr-E1",4,100,0,0,0,2600,0,"SPU_001193",0
"282","SPU_001198-tr-E14",3,95.2017655889404,5.51194626499645,3.18232365985445,13.6924335820191,3174,0,"SPU_001198",0
"283","SPU_001211-tr-E4",5,0,0,0,0,225,27,"SPU_001211",0.12
"284","SPU_001211-tr-E4",5,0,0,0,0,225,21,"SPU_001211",0.0933333333333333
"285","SPU_001211-tr-E4",5,0,0,0,0,225,71,"SPU_001211",0.315555555555556
"286","SPU_001212-tr-E1",16,96.7576694139194,8.0046031168429,2.00115077921072,4.26535191894529,630,0,"SPU_001212",0
"287","SPU_001212-tr-E2",5,100,0,0,0,270,0,"SPU_001212",0
"288","SPU_001213-tr-E1",10,0.585738539898132,1.85226789941951,0.585738539898132,1.32503263355752,230,0,"SPU_001213",0
"289","SPU_001215-tr-E1",12,1.3134318200665,2.65723867769848,0.767078732935152,1.68832890781217,374,0,"SPU_001215",0
"290","SPU_001242-tr-E1",4,0,0,0,0,98,0,"SPU_001242",0
"291","SPU_001247-tr-E1",3,0,0,0,0,89,0,"SPU_001247",0
"292","SPU_001249-tr-E5",4,0,0,0,0,130,0,"SPU_001249",0
"293","SPU_001250-tr-E1",3,0,0,0,0,121,20,"SPU_001250",0.165289256198347
"294","SPU_001254-tr-E10",4,80.1102053140097,2.19415728249083,1.09707864124541,3.49139386843714,161,0,"SPU_001254",0
"295","SPU_001254-tr-E9",6,90.7827029779463,1.26461014101019,0.516274928170674,1.32712695254998,188,0,"SPU_001254",0
"296","SPU_001263-tr-E1",3,100,0,0,0,221,0,"SPU_001263",0
"297","SPU_001264-tr-E11",6,100,0,0,0,163,0,"SPU_001264",0
"298","SPU_001279-tr-E5",10,99.6608901515151,0.733288946861647,0.231886325510898,0.524563312209435,495,298,"SPU_001279",0.602020202020202
"299","SPU_001281-tr-E1",4,34.7643353539104,2.31346436570105,1.15673218285053,3.68123806151541,2453,0,"SPU_001281",0
"300","SPU_001288-tr-E2",5,97.2214237062984,2.79040796062987,1.24790837698499,3.46474910501529,216,105,"SPU_001288",0.486111111111111
"301","SPU_001288-tr-E3",5,98.9709249374728,1.69986727884479,0.760203757644908,2.11066400186617,1039,29,"SPU_001288",0.0279114533205005
"302","SPU_001289-tr-E9",11,0,0,0,0,2338,420,"SPU_001289",0.179640718562874
"303","SPU_001312-tr-E3",11,0.322433373280831,1.06939051906112,0.322433373280831,0.718426326184012,1713,2,"SPU_001312",0.00116754232340922
"304","SPU_001316-tr-E1",9,93.4795482169641,11.5816972867875,3.8605657622625,8.90248061200495,1837,0,"SPU_001316",0
"305","SPU_001318-tr-E1",7,0.76945412311266,2.03578425502937,0.76945412311266,1.88278641275673,588,0,"SPU_001318",0
"306","SPU_001319-tr-E2",6,95.6461867542073,2.58799285018008,1.05654365681872,2.71593193277496,331,0,"SPU_001319",0
"307","SPU_001330-tr-E10",3,98.9583333333333,1.80421959121758,1.04166666666667,4.48192992682236,372,198,"SPU_001330",0.532258064516129
"308","SPU_001336-tr-E10",4,2.7116402116402,5.4232804232804,2.7116402116402,8.62964937279309,274,57,"SPU_001336",0.208029197080292
"309","SPU_001336-tr-E10",4,2.7116402116402,5.4232804232804,2.7116402116402,8.62964937279309,274,103,"SPU_001336",0.375912408759124
"310","SPU_001342-tr-E2",6,0.759144237405107,1.85951602281677,0.759144237405107,1.95144238730155,298,0,"SPU_001342",0
"311","SPU_001376-tr-E22",6,0,0,0,0,151,0,"SPU_001376",0
"312","SPU_001376-tr-E24",9,0.384615384615385,0.854634078588037,0.284878026196012,0.656929906436805,1084,0,"SPU_001376",0
"313","SPU_001388-tr-E6",9,96.994994605574,3.55020630659197,1.18340210219732,2.72893014127633,3083,1090,"SPU_001388",0.353551735322738
"314","SPU_001389-tr-E2",5,94.121682166037,9.49430654735887,4.24598296782315,11.7887386277658,1287,302,"SPU_001389",0.234654234654235
"315","SPU_001413-tr-E1",46,28.3452564807268,7.07945628375605,1.04380888299007,2.10233900857423,1247,0,"SPU_001413",0
"316","SPU_001414-tr-E1",32,27.594412479072,11.7941837425134,2.08493682572285,4.25225669094879,3818,0,"SPU_001414",0
"317","SPU_001415-tr-E1",8,0.71509009009009,1.32676857497118,0.469083528213668,1.10920628683675,626,0,"SPU_001415",0
"318","SPU_001425-tr-E2",5,100,0,0,0,866,39,"SPU_001425",0.0450346420323326
"319","SPU_001447-tr-E2",19,12.7688743574065,4.03029835931016,0.924613855818461,1.94254162840125,1260,0,"SPU_001447",0
"320","SPU_001448-tr-E1",4,4.83974358974359,8.60432172804673,4.30216086402337,13.6913959464473,1101,0,"SPU_001448",0
"321","SPU_001451-tr-E1",6,0,0,0,0,413,0,"SPU_001451",0
"322","SPU_001452-tr-E10",5,91.1001100110011,19.9007590076714,8.8998899889989,24.7100559967548,209,0,"SPU_001452",0
"323","SPU_001453-tr-E1",24,2.08463928489743,4.21804077648683,0.861003968053807,1.78112241111551,986,0,"SPU_001453",0
"324","SPU_001454-tr-E2",10,97.2665718349929,4.64484671508508,1.468829500202,3.32272317481127,548,0,"SPU_001454",0
"325","SPU_001457-tr-E1",3,5.59383427030486,5.01139601382188,2.89333083759588,12.4489978264502,157,0,"SPU_001457",0
"326","SPU_001458-tr-E1",7,1.37873754152824,3.64779665811231,1.37873754152824,3.37364922998393,1040,0,"SPU_001458",0
"327","SPU_001459-tr-E1",8,0,0,0,0,218,0,"SPU_001459",0
"328","SPU_001467-tr-E3",9,0.352254428341384,0.742041408662107,0.247347136220702,0.570383518955848,623,0,"SPU_001467",0
"329","SPU_001473-tr-E3",14,8.05858213360391,4.32441741266429,1.15574916825637,2.49684427783401,162,0,"SPU_001473",0
"330","SPU_001483-tr-E2",4,72.7250567260815,29.4726268316716,14.7363134158358,46.8975261837294,90,106,"SPU_001483",1.17777777777778
"331","SPU_001487-tr-E1",9,0,0,0,0,1385,0,"SPU_001487",0
"332","SPU_001500-tr-E7",6,98.7717529711375,2.31032956132431,0.943188093818776,2.42454218155898,186,0,"SPU_001500",0
"333","SPU_001500-tr-E9",9,98.9080115582996,1.47051178046566,0.490170593488552,1.13033541554008,2110,0,"SPU_001500",0
"334","SPU_001502-tr-E1",5,0,0,0,0,875,0,"SPU_001502",0
"335","SPU_001508-tr-E4",5,100,0,0,0,213,2,"SPU_001508",0.00938967136150235
"336","SPU_001518-tr-E30",11,1.43870835047306,3.3342338227129,1.00530932302282,2.23996876089117,771,10,"SPU_001518",0.012970168612192
"337","SPU_001531-tr-E2",3,3.46167950128347,5.99580477574266,3.46167950128347,14.8944047557151,242,115,"SPU_001531",0.475206611570248
"338","SPU_001531-tr-E5",7,1.22034476873187,3.22872877182315,1.22034476873187,2.98607607709277,244,92,"SPU_001531",0.377049180327869
"339","SPU_001531-tr-E7",5,54.6760707289105,12.6386839018386,5.65219127012867,15.6929987855904,224,24,"SPU_001531",0.107142857142857
"340","SPU_001539-tr-E1",5,0,0,0,0,452,0,"SPU_001539",0
"341","SPU_001539-tr-E3",3,1.85714285714286,3.21666578548506,1.85714285714286,7.99064078382043,232,0,"SPU_001539",0
"342","SPU_001545-tr-E10",4,0.561052123552123,1.12210424710425,0.561052123552123,1.78551825767003,116,0,"SPU_001545",0
"343","SPU_001545-tr-E5",5,9.76826308348659,4.93211677705971,2.20570967729454,6.12403183701183,157,0,"SPU_001545",0
"344","SPU_001552-tr-E6",3,100,0,0,0,308,172,"SPU_001552",0.558441558441558
"345","SPU_001555-tr-E1",12,0.629154795821462,2.17945614437679,0.629154795821462,1.38476036900352,148,67,"SPU_001555",0.452702702702703
"346","SPU_001555-tr-E2",3,95.7661290322581,7.33327962881984,4.23387096774193,18.2168764767618,559,0,"SPU_001555",0
"347","SPU_001557-tr-E3",4,82.2888967846445,30.524861893013,15.2624309465065,48.5718669753574,694,0,"SPU_001557",0
"348","SPU_001558-tr-E1",6,100,0,0,0,734,31,"SPU_001558",0.0422343324250681
"349","SPU_001570-tr-E2",6,95.5446397617447,5.23513746502108,2.13723592043818,5.49393983554784,1498,54,"SPU_001570",0.0360480640854473
"350","SPU_001572-tr-E5",3,64.4377805836139,54.6075803740291,31.5277012287398,135.652749754563,83,0,"SPU_001572",0
"351","SPU_001584-tr-E3",4,99.3215197956577,1.35696040868455,0.678480204342275,2.15922681951721,178,106,"SPU_001584",0.595505617977528
"352","SPU_001587-tr-E2",7,0,0,0,0,359,0,"SPU_001587",0
"353","SPU_001587-tr-E5",3,3.03030303030303,5.24863881081478,3.03030303030303,13.0383416053014,234,0,"SPU_001587",0
"354","SPU_001597-tr-E1",3,96.3466725430593,2.04244737701789,1.17920754292692,5.07372055351569,159,0,"SPU_001597",0
"355","SPU_001610-tr-E15",3,4.15480490755534,5.47897799897352,3.1632894225914,13.6105358691005,251,0,"SPU_001610",0
"356","SPU_001610-tr-E17",4,1.68007425742574,3.36014851485149,1.68007425742574,5.34674611314682,251,0,"SPU_001610",0
"357","SPU_001624-tr-E11",35,99.3929786636579,1.21898517909309,0.206046102112305,0.418736059684051,3774,0,"SPU_001624",0
"358","SPU_001625-tr-E2",12,0,0,0,0,1023,0,"SPU_001625",0
"359","SPU_001626-tr-E2",14,0.564362191266762,1.43859199655348,0.384479883604158,0.830618289578885,882,0,"SPU_001626",0
"360","SPU_001626-tr-E4",23,2.20483315886993,3.80225537014795,0.792825050601766,1.64421852000265,386,0,"SPU_001626",0
"361","SPU_001627-tr-E2",30,0.65932398604513,2.13789421261209,0.390324295269129,0.798302818728981,888,77,"SPU_001627",0.0867117117117117
"362","SPU_001627-tr-E2",30,0.65932398604513,2.13789421261209,0.390324295269129,0.798302818728981,888,16,"SPU_001627",0.018018018018018
"363","SPU_001627-tr-E2",30,0.65932398604513,2.13789421261209,0.390324295269129,0.798302818728981,888,44,"SPU_001627",0.0495495495495495
"364","SPU_001638-tr-E4",18,0.733574131406947,2.47691186870442,0.583813726254113,1.23173929420384,469,243,"SPU_001638",0.518123667377399
"365","SPU_001643-tr-E13",5,0.94878706199461,2.12155236679226,0.94878706199461,2.63425519414993,230,0,"SPU_001643",0
"366","SPU_001643-tr-E5",5,0.207381073302862,0.463718177152066,0.207381073302862,0.575782165882396,185,0,"SPU_001643",0
"367","SPU_001643-tr-E6",7,0.183150183150183,0.484569837191316,0.183150183150183,0.448152353689554,166,0,"SPU_001643",0
"368","SPU_001644-tr-E1",8,26.6374659835937,10.9765244690983,3.88078744297974,9.17660410294664,983,0,"SPU_001644",0
"369","SPU_001669-tr-E1",10,99.8529411764706,0.465040832377698,0.14705882352941,0.332670170999732,405,0,"SPU_001669",0
"370","SPU_001688-tr-E1",7,0,0,0,0,1124,0,"SPU_001688",0
"371","SPU_001697-tr-E1",5,0,0,0,0,314,0,"SPU_001697",0
"372","SPU_001702-tr-E3",8,0.287698412698413,0.813733994222614,0.287698412698413,0.680298643811416,914,518,"SPU_001702",0.566739606126915
"373","SPU_001719-tr-E1",5,100,0,0,0,967,0,"SPU_001719",0
"374","SPU_001719-tr-E5",3,97.5600835945664,4.22605918043188,2.43991640543364,10.4981129821995,51,21,"SPU_001719",0.411764705882353
"375","SPU_001720-tr-E3",4,4.28889045736871,5.27203937793762,2.63601968896881,8.38899111981391,1870,0,"SPU_001720",0
"376","SPU_001723-tr-E2",3,96.3036963036963,2.19482026190464,1.26718006903349,5.45223578311105,148,0,"SPU_001723",0
"377","SPU_001726-tr-E2",6,100,0,0,0,265,119,"SPU_001726",0.449056603773585
"378","SPU_001728-tr-E4",7,1.19864084551083,2.93106340134402,1.10783783384563,2.71078152478363,261,10,"SPU_001728",0.0383141762452107
"379","SPU_001739-tr-E2",25,0.271393132262698,1.11608754402678,0.223217508805356,0.460698295353564,966,0,"SPU_001739",0
"380","SPU_001749-tr-E1",5,0,0,0,0,3317,0,"SPU_001749",0
"381","SPU_001752-tr-E22",6,94.573691848588,7.03483705226543,2.8719602002792,7.38260872350815,140,0,"SPU_001752",0
"382","SPU_001765-tr-E3",3,83.9476637722252,19.8270632425976,11.4471603003535,49.2531555141954,163,0,"SPU_001765",0
"383","SPU_001768-tr-E1",4,96.5719350159833,5.345520448596,2.672760224298,8.50591590072642,629,0,"SPU_001768",0
"384","SPU_001774-tr-E2",4,0,0,0,0,143,0,"SPU_001774",0
"385","SPU_001774-tr-E7",3,2.22740222740223,3.85797382675274,2.22740222740223,9.58373827398222,3091,0,"SPU_001774",0
"386","SPU_001779-tr-E7",7,0.81923890063425,2.16750239542818,0.81923890063425,2.00460537488092,182,0,"SPU_001779",0
"387","SPU_001785-tr-E1",4,2.25134408602151,4.50268817204301,2.25134408602151,7.16478166848146,174,0,"SPU_001785",0
"388","SPU_001785-tr-E3",3,0.833333333333333,1.44337567297406,0.833333333333333,3.58554394145789,242,30,"SPU_001785",0.12396694214876
"389","SPU_001785-tr-E3",3,0.833333333333333,1.44337567297406,0.833333333333333,3.58554394145789,242,114,"SPU_001785",0.471074380165289
"390","SPU_001797-tr-E10",9,1.49203967658581,4.47611902975743,1.49203967658581,3.44064966409557,196,96,"SPU_001797",0.489795918367347
"391","SPU_001799-tr-E22",6,92.5682555321154,11.4671538256445,4.68144594580551,12.0340399128009,159,115,"SPU_001799",0.723270440251572
"392","SPU_001799-tr-E30",3,98.8125,2.05681033398804,1.1875,5.10940011657749,237,99,"SPU_001799",0.417721518987342
"393","SPU_001841-tr-E1",3,2.88296711859124,4.99344552595048,2.88296711859124,12.4044063425846,1169,0,"SPU_001841",0
"394","SPU_001842-tr-E1",3,0.469483568075117,0.813169393224824,0.469483568075117,2.02002475575092,1242,0,"SPU_001842",0
"395","SPU_001844-tr-E1",7,0.53583077066443,1.41767496399417,0.53583077066443,1.31113066294694,1233,0,"SPU_001844",0
"396","SPU_001850-tr-E1",4,0.643921443922067,0.998452784746467,0.499226392373234,1.58876118790831,1291,0,"SPU_001850",0
"397","SPU_001854-tr-E18",7,0.123152709359606,0.325831442249334,0.123152709359606,0.301343824032631,377,84,"SPU_001854",0.222811671087533
"398","SPU_001860-tr-E16",3,98.5137085137085,1.51597586315327,0.875249072676515,3.76589281176229,234,11,"SPU_001860",0.047008547008547
"399","SPU_001860-tr-E16",3,98.5137085137085,1.51597586315327,0.875249072676515,3.76589281176229,234,135,"SPU_001860",0.576923076923077
"400","SPU_001867-tr-E3",6,0.408786446020488,1.00131820651598,0.408786446020488,1.05081901279459,132,127,"SPU_001867",0.962121212121212
"401","SPU_001867-tr-E3",6,0.408786446020488,1.00131820651598,0.408786446020488,1.05081901279459,132,51,"SPU_001867",0.386363636363636
"402","SPU_001867-tr-E3",6,0.408786446020488,1.00131820651598,0.408786446020488,1.05081901279459,132,74,"SPU_001867",0.560606060606061
"403","SPU_001867-tr-E3",6,0.408786446020488,1.00131820651598,0.408786446020488,1.05081901279459,132,80,"SPU_001867",0.606060606060606
"404","SPU_001867-tr-E3",6,0.408786446020488,1.00131820651598,0.408786446020488,1.05081901279459,132,84,"SPU_001867",0.636363636363636
"405","SPU_001876-tr-E9",6,0,0,0,0,107,0,"SPU_001876",0
"406","SPU_001878-tr-E2",6,0.813234384662957,1.9920092837105,0.813234384662957,2.09048553732947,670,39,"SPU_001878",0.0582089552238806
"407","SPU_001883-tr-E2",3,2.76515151515152,4.78938291486849,2.76515151515152,11.8974867148375,984,10,"SPU_001883",0.0101626016260163
"408","SPU_001887-tr-E3",8,0.0811688311688311,0.229580123761866,0.0811688311688311,0.191933786655258,98,0,"SPU_001887",0
"409","SPU_001887-tr-E4",15,0.849186972251916,2.0998783113047,0.542186248583016,1.16287384833295,98,0,"SPU_001887",0
"410","SPU_001914-tr-E1",10,1.58536343830462,3.65416588160385,1.15554871339453,2.6140327989677,1454,0,"SPU_001914",0
"411","SPU_001918-tr-E5",5,0,0,0,0,2518,195,"SPU_001918",0.0774424146147736
"412","SPU_001918-tr-E6",8,0.657894736842105,1.86080731891197,0.657894736842105,1.55567384973209,248,13,"SPU_001918",0.0524193548387097
"413","SPU_001924-tr-E1",5,0.32258064516129,0.721312250806383,0.32258064516129,0.89562745328961,621,85,"SPU_001924",0.136876006441224
"414","SPU_001928-tr-E10",4,97.9489164086687,4.10216718266255,2.05108359133127,6.52746339706025,251,23,"SPU_001928",0.0916334661354582
"415","SPU_001928-tr-E29",15,96.6831109111811,6.72205124725277,1.73562616886418,3.72254790218168,254,149,"SPU_001928",0.586614173228346
"416","SPU_001928-tr-E33",5,93.5632183908046,14.3930812344814,6.4367816091954,17.8713707920777,251,121,"SPU_001928",0.48207171314741
"417","SPU_001937-tr-E1",4,100,0,0,0,287,0,"SPU_001937",0
"418","SPU_001941-tr-E4",6,0,0,0,0,640,0,"SPU_001941",0
"419","SPU_001952-tr-E1",7,0,0,0,0,1041,0,"SPU_001952",0
