"geneid","logFC","logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000270",-0.265807707371263,2.97119832418189,"SP-XPO6",21.3333333333333,45,1.66666666666667,92.6666666666667,9006,1513,7493,0.0213333333333333,0.00600560523154945,0.0612469706983917
"SPU_000273",-0.109202021260451,2.48443878969731,"SP-ANXA11AL",3.66666666666667,6.66666666666667,1.33333333333333,10.3333333333333,5004,1571,3433,0.00366666666666667,0.00194193611030197,0.00657755145342669
"SPU_000276",0.118682471583131,3.79401584433588,"SP-PAXC",15.6666666666667,398.666666666667,0,10,13880,1298,12582,0.0156666666666667,0.0316854766067928,0.00770416024653313
"SPU_000277",0.168229085335021,5.29320093765821,"SP-TTLL9",23.3333333333333,344,0,255.333333333333,12228,1456,10772,0.0233333333333333,0.0319346453769031,0.1753663003663
"SPU_000278",-0.010959603600582,4.40849141741201,"SP-TUBGCP2",36.6666666666667,265.666666666667,86.6666666666667,300,16200,2713,13487,0.0366666666666667,0.0196979807716072,0.110578695171397
"SPU_000279",0.0919220682382356,4.06207468956583,"SP-CYP17A1",58.6666666666667,0,0,0,2739,656,2083,0.0586666666666667,0,0
"SPU_000280",-0.122690708336359,3.50434551953145,"SP-ZC2P1L",94.6666666666667,118,0,122.333333333333,4020,4020,0,0.0946666666666667,0,0.0304311774461028
"SPU_000281",-0.2402202169855,4.63783371582958,"SP-CAT",3.66666666666667,325.333333333333,0,9,30416,1273,29143,0.00366666666666667,0.0111633439705361,0.00706991358994501
"SPU_000282",-0.188119817967628,3.81652063125304,"SP-CRY1/2L",49.6666666666667,3.66666666666667,0,5.33333333333333,8605,1624,6981,0.0496666666666667,0.000525235162106671,0.00328407224958949
"SPU_000283",-0.381606395599053,0.332214363556142,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000285",-0.0506712392711174,4.52667370115893,"SP-COPZ1",90.3333333333333,632.333333333333,95,75.6666666666667,10819,501,10318,0.0903333333333333,0.061284486657621,0.15103127079175
"SPU_000287",0.0204457948734394,6.70020614551322,"SP-VPARPF_3",63.6666666666667,279,0,176.333333333333,26210,8494,17716,0.0636666666666667,0.0157484759539399,0.0207597519817911
"SPU_000288",0.0288794562637487,3.21334427045503,"SP-HDC_1",85.3333333333333,81.3333333333333,0,25.6666666666667,6164,513,5651,0.0853333333333333,0.0143927328496431,0.0500324886289799
"SPU_000291",0.0840745886225215,3.93410479441477,"SP-TUSC2L",92,0,0,0,1857,369,1488,0.092,0,0
"SPU_000295",0.0242393495533422,5.35006491537824,"SP-AHT1L",12.6666666666667,381,22,280.333333333333,9021,1796,7225,0.0126666666666667,0.0527335640138408,0.156087602078693
"SPU_000296",-0.309254305699426,5.25210829420772,"SP-GELSLNPH",77,177.666666666667,0,81,17873,1660,16213,0.077,0.0109582845042044,0.0487951807228916
"SPU_000297",0.169354659068665,6.02204510545979,"SP-INTS5",121.666666666667,893.333333333333,0,403.666666666667,27399,3315,24084,0.121666666666667,0.0370923988263301,0.121769733534439
"SPU_000298",-0.175995278729577,0.729936853539966,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000299",0.335451872189428,7.33714135577218,"SP-RASAL2",105.333333333333,639.333333333333,113.666666666667,63.6666666666667,3039,3039,0,0.105333333333333,0,0.020949873862016
"SPU_000301",0.348952185970535,3.89444880402529,"SP-RDH",9.33333333333333,22,0,14.3333333333333,7411,2311,5100,0.00933333333333333,0.00431372549019608,0.00620222126063753
"SPU_000303",-0.0616858067283875,4.8339094824732,"SP-SRP19",17.3333333333333,189,0,108.666666666667,3551,425,3126,0.0173333333333333,0.0604606525911708,0.255686274509804
"SPU_000304",0.441660645683209,0.834921173891499,"SP-VPS4H",8.66666666666667,198.333333333333,0,0,15632,913,14719,0.00866666666666667,0.0134746472812918,0
"SPU_000305",-0.56402370475656,2.22055200213443,"SP-ANKZF1",20,0,0,0,2975,1028,1947,0.02,0,0
"SPU_000308",-0.0305242151313234,3.66901354637891,"SP-RHOGAP24L2",33.3333333333333,982,477.333333333333,246.666666666667,27456,2353,25103,0.0333333333333333,0.0391188304186751,0.104830712565519
"SPU_000309",0.150169984542629,0.138638366671543,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000310",-0.123705887680956,6.17949782637287,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000311",-0.0154530079389835,0.979505741429735,"SP-GEMIN5",37.3333333333333,0,0,0,14825,3175,11650,0.0373333333333333,0,0
"SPU_000312",0.0121921006673396,4.26086087475223,"SP-FBXL21",54.3333333333333,280.333333333333,0,441.333333333333,6685,1400,5285,0.0543333333333333,0.0530432040365815,0.315238095238095
"SPU_000313",0.0787558913375589,4.89769128870761,"SP-VPS37HA",80,179.333333333333,0,130.333333333333,8924,1219,7705,0.08,0.0232749296993294,0.106918238993711
"SPU_000314",0.654369075486826,0.638804950024281,"SP-CNGA3_2",81,131.666666666667,0,77,2964,1728,1236,0.081,0.106526429341963,0.0445601851851852
"SPU_000315",0.12000182202638,4.80255646178264,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000316",0.100353443049315,4.82112412394607,"SP-INPP4B",25.6666666666667,695,4.66666666666667,323.333333333333,31934,3264,28670,0.0256666666666667,0.0242413672828741,0.0990604575163399
"SPU_000318",0.290635520762037,6.00194829676236,"SP-PRHOXNB",101,42.6666666666667,0,5.66666666666667,4490,3264,1226,0.101,0.0348015225666123,0.00173611111111111
"SPU_000319",0.16307854075298,2.80758731665147,"SP-NUDCD2L",64.3333333333333,2278.66666666667,0,636.666666666667,2529,528,2001,0.0643333333333333,1.13876395135765,1.20580808080808
"SPU_000320",0.075238300169419,2.89954145079986,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000321",-0.00204573863451469,5.86295790089091,"SP-POMPL",49.6666666666667,1162.66666666667,484,14.3333333333333,47390,468,46922,0.0496666666666667,0.0247787107682253,0.0306267806267806
"SPU_000322",0.253867039014202,6.22947765582927,"SP-UBN2",146,1919.66666666667,0,574.333333333333,15921,3424,12497,0.146,0.153610199781281,0.16773753894081
"SPU_000323",-0.0501144616205071,3.26594586067099,"SP-SLC5A3_2",84.3333333333333,182,16.3333333333333,31.3333333333333,9844,715,9129,0.0843333333333333,0.0199364662065944,0.0438228438228438
"SPU_000324",-0.48040777721572,0.351341728303303,"SP-ASNSD1",118,496,0,90.6666666666667,16789,1791,14998,0.118,0.0330710761434858,0.0506234878094175
"SPU_000325",-0.415701271025796,0.302871371358373,"SP-LGR6L_2",38,26.3333333333333,1.66666666666667,84.3333333333333,2308,1498,810,0.038,0.0325102880658436,0.0562972852692479
"SPU_000326",-0.0187063217553196,1.43126449394293,"SP-ELP2H",55.3333333333333,22,0,3.66666666666667,8774,1079,7695,0.0553333333333333,0.00285899935022742,0.00339820821748533
"SPU_000328",0.202175862428968,6.73640400539778,"SP-CYCL2",6.66666666666667,358.666666666667,0,129.333333333333,12610,3614,8996,0.00666666666666667,0.0398695716614792,0.0357867552112156
"SPU_000329",0.379018567274495,-0.207248879595591,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000333",-0.0414766976128789,3.34141598801671,"SP-ZBED1-2",59,0,0,35,2501,2068,433,0.059,0,0.0169245647969052
"SPU_000334",-0.507493126148191,2.76623814192302,"SP-ELOVL4_1",41.6666666666667,20.6666666666667,10,22.6666666666667,42373,1106,41267,0.0416666666666667,0.00050080370917844,0.0204942736588306
"SPU_000335",0.166122737117373,8.28867917328582,"SP-HYPP_1249",10.3333333333333,0,0,1.33333333333333,3841,1646,2195,0.0103333333333333,0,0.000810044552450385
"SPU_000336",0.148942052683549,4.25801607259132,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000338",-0.0915578544407582,4.30977883307132,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000339",0.119735826130502,3.13393714011956,"SP-HYPP_1250",11.6666666666667,49.3333333333333,49.3333333333333,0.666666666666667,4035,1664,2371,0.0116666666666667,0.0208069731477576,0.000400641025641026
"SPU_000342",-0.117602514203286,4.22064662825137,"SP-UTP20H",14,44.6666666666667,0,67.3333333333333,8221,1907,6314,0.014,0.00707422658642171,0.0353085124978151
"SPU_000345",-0.429636933463747,3.26003935851693,"SP-PHC2L",19.6666666666667,45.3333333333333,0,38,5957,2564,3393,0.0196666666666667,0.0133608409470478,0.0148205928237129
"SPU_000346",0.36376518582492,0.168955556641671,"SP-CLECT/FN3_17",1.66666666666667,1335.33333333333,6.66666666666667,291.666666666667,38343,3713,34630,0.00166666666666667,0.0385600154009048,0.0785528323906994
"SPU_000350",0.464320748679572,-0.00101527904491522,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000352",-0.107224851110456,3.19385663386769,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000353",0.159466327504451,5.10490155442029,"SP-HYPP_299",21.3333333333333,444.666666666667,444.666666666667,0,26994,2611,24383,0.0213333333333333,0.0182367496479788,0
"SPU_000354",-0.11656961110245,3.62263780330737,"SP-TMEM14C",32,477,4,327,7874,302,7572,0.032,0.0629952456418384,1.08278145695364
"SPU_000355",-0.109943995563489,2.7195566201355,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000356",0.290504061243535,1.27976621254024,"SP-SLC16A6L",56.6666666666667,46,0,30.3333333333333,4383,1523,2860,0.0566666666666667,0.0160839160839161,0.0199168308163712
"SPU_000360",0.51782344085223,3.15618385081355,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000361",-0.120195886461387,3.83201063202451,"SP-TCF19L",24,244.666666666667,13.6666666666667,124,6863,1300,5563,0.024,0.043981065372401,0.0953846153846154
"SPU_000362",0.437792858066311,0.675759947238038,"SP-MASP",11,249.333333333333,77,39.6666666666667,42644,5200,37444,0.011,0.00665883274578927,0.00762820512820513
"SPU_000363",0.229196404421595,5.41795948494018,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000364",0.265435769703702,4.347989645216,"SP-ATP6V1H",28.3333333333333,170.333333333333,146,49.6666666666667,7195,1248,5947,0.0283333333333333,0.0286418922706126,0.0397970085470085
"SPU_000371",-0.167065501826904,3.67668806548931,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000372",0.18405847539421,3.06386267226642,"SP-HYPP_1256",31,120.333333333333,29,108.333333333333,3268,993,2275,0.031,0.0528937728937729,0.109097012420275
"SPU_000376",-0.0190571364862866,3.55291221998539,"SP-LRRC7",0.666666666666667,3.66666666666667,0,19.3333333333333,17462,4897,12565,0.000666666666666667,0.000291815890701685,0.00394799537131577
"SPU_000377",-0.52093489536206,1.82717356393179,"SP-PRSS12L",38.6666666666667,630.666666666667,21,253.666666666667,2479,922,1557,0.0386666666666667,0.405052451295226,0.275126536514823
"SPU_000379",0.101279884466829,9.88699496628353,"SP-RPL23A",24.6666666666667,0,0,0,1801,405,1396,0.0246666666666667,0,0
"SPU_000380",0.179616876243548,5.22818144114863,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000381",0.678924517929482,8.24541920233711,"SP-FBSL_2",119.666666666667,617,32,160.666666666667,2097,1792,305,0.119666666666667,2.02295081967213,0.0896577380952381
"SPU_000382",-0.106046883595038,1.9107687249281,"SP-MAN1B1L",52,18,0,20.6666666666667,5213,967,4246,0.052,0.00423928403203015,0.0213719407101
"SPU_000383",-0.670361770011268,0.617533716396912,"SP-MAN1B1",57.6666666666667,1.66666666666667,0,4,6077,1039,5038,0.0576666666666667,0.000330819108111685,0.00384985563041386
"SPU_000385",0.231681657809193,1.49427984237671,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000392",0.302769446217301,8.89186115394762,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000393",-0.00974642916319806,2.4397375357399,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000394",-0.0340498404589249,7.15330219647388,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000395",-0.0144665666053632,10.0236122805971,"SP-RPL6",18,0,0,0,3173,934,2239,0.018,0,0
"SPU_000396",-0.378601910532967,3.13740051344373,"SP-HYPP_300",49,10,0,38.6666666666667,7584,2941,4643,0.049,0.00215377988369589,0.0131474555139975
"SPU_000397",-0.222495932410255,0.365373602400971,"SP-C4ORF23L",13.6666666666667,144.333333333333,0,69.6666666666667,2302,949,1353,0.0136666666666667,0.106676521310668,0.073410607657183
"SPU_000403",0.137136710208002,2.78720082598838,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000405",0.150308928353799,6.75304540670553,"SP-RRP1L",26.3333333333333,101.333333333333,7,86.6666666666667,18608,3928,14680,0.0263333333333333,0.00690281562216167,0.0220638153428377
"SPU_000408",-0.108091178116713,3.19038258133768,"SP-WDFY3_2",63.6666666666667,259.333333333333,0,54.6666666666667,11020,2758,8262,0.0636666666666667,0.0313886871621076,0.0198211264201112
"SPU_000415",-0.366344980899026,0.73245330692401,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000417",0.005769546927361,5.2655808289931,"SP-SLC27A1",3.66666666666667,1717,308.666666666667,468,19348,2812,16536,0.00366666666666667,0.103834059022738,0.166429587482219
"SPU_000421",0.00151972119476464,0.336769117627831,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000422",-0.00049832930001994,1.65993897385078,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000424",0.616052608730458,2.56946978097,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000427",0.220021073172571,5.95589003679709,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000429",-0.33659992783766,1.76501338683405,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000430",-0.0834703074641412,6.09099709222341,"SP-RNASEK",77.6666666666667,72.6666666666667,0,4.33333333333333,1650,1037,613,0.0776666666666667,0.118542686242523,0.00417872066859531
"SPU_000431",0.0683465060244719,2.34338770251643,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000432",-0.0114697119775819,5.20524455791051,"SP-ACTL16B",23.3333333333333,155,89.6666666666667,69.3333333333333,20031,956,19075,0.0233333333333333,0.00812581913499345,0.0725244072524407
"SPU_000435",0.494801077685484,2.05950078892857,"SP-MLCKL",39.6666666666667,759,0,245.333333333333,30851,3688,27163,0.0396666666666667,0.0279424216765453,0.0665220535068691
"SPU_000437",-0.13520683118278,6.59980402138917,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000438",-0.266396107056145,4.3026226524551,"SP-P58-B",34.6666666666667,130.666666666667,106,599,14517,1898,12619,0.0346666666666667,0.0103547560556832,0.315595363540569
"SPU_000439",0.263249487643953,8.17152925275242,"SP-P58-A",131,1594.33333333333,839.666666666667,321,28702,2618,26084,0.131,0.0611230383887952,0.122612681436211
"SPU_000440",0.0751884589967262,6.93337858694034,"SP-Z115",44,565,340,357.666666666667,13467,7183,6284,0.044,0.08991088478676,0.0497934938976287
"SPU_000441",0.718269546225855,7.69707060503224,"SP-IGCAM/IGCAM",16.6666666666667,475.333333333333,0,240,19786,5077,14709,0.0166666666666667,0.0323158157137354,0.0472720110301359
"SPU_000442",0.479752367169119,5.97785681951605,"SP-MLCKB",117.666666666667,656.333333333333,0,159.333333333333,12219,2530,9689,0.117666666666667,0.0677400488526508,0.0629776021080369
"SPU_000446",-0.0815274068952915,3.32066750877432,"SP-ADRM1L",75,28,0,5.33333333333333,2025,340,1685,0.075,0.0166172106824926,0.0156862745098039
"SPU_000448",0.148726326297313,2.87004401421934,"SP-HYPP_303",14.3333333333333,55.6666666666667,0,59.6666666666667,7824,1800,6024,0.0143333333333333,0.00924081451969898,0.0331481481481481
"SPU_000452",-0.0318477948496704,2.93302529622232,"SP-SYVN1L",6.33333333333333,106.333333333333,26,37,10284,1333,8951,0.00633333333333333,0.0118794920493055,0.0277569392348087
"SPU_000454",0.171421281817322,0.60274559071803,"SP-FN3/IGF_18",46.3333333333333,129.666666666667,22.3333333333333,67,9601,1925,7676,0.0463333333333333,0.0168924787215564,0.0348051948051948
"SPU_000455",0.058405415968997,5.62919084924741,"SP-HIBCH",11.3333333333333,50.3333333333333,0,30.3333333333333,8214,2849,5365,0.0113333333333333,0.00938179558869214,0.0106470106470106
"SPU_000456",-0.0965763568256289,2.11623677353369,"SP-PPCS",4.33333333333333,103.333333333333,0,37,7153,841,6312,0.00433333333333333,0.0163709336713139,0.0439952437574316
"SPU_000458",0.0131831249660645,2.34532869780314,"SP-SIAT7B",98.6666666666667,889.333333333333,0,83,25472,1297,24175,0.0986666666666667,0.0367873147190624,0.063993831919815
"SPU_000461",-0.137603494717464,2.70560318019437,"SP-CAPZB_2",20.3333333333333,1.66666666666667,1.66666666666667,0,12286,653,11633,0.0203333333333333,0.000143270580818935,0
"SPU_000468",-0.163183246675864,3.02395283908266,"SP-PLK2",37,586.333333333333,9,187.333333333333,25524,1884,23640,0.037,0.0248025944726452,0.0994338287331918
"SPU_000469",-0.408541076083962,1.39660539583468,"SP-IGCAMR",80.6666666666667,869,203,274.333333333333,28710,2066,26644,0.0806666666666667,0.0326152229394986,0.132784769280413
"SPU_000471",-0.258273140211925,2.26641296367909,"SP-RDH10_1",60.6666666666667,31,0,17,4376,1175,3201,0.0606666666666667,0.00968447360199937,0.014468085106383
"SPU_000473",0.196327517326402,3.21591143622153,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000475",-0.0692305460641148,2.31534086363505,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000477",-0.19407677669981,4.31357360403625,"SP-HYPP_304",32.3333333333333,524.666666666667,0,213,17477,2013,15464,0.0323333333333333,0.0339282634937058,0.105812220566319
"SPU_000478",0.115479879934671,5.48193997051857,"SP-GLOD4L",42.6666666666667,91,0,17.6666666666667,6938,2834,4104,0.0426666666666667,0.0221734892787524,0.00623382733474477
"SPU_000480",-0.134136579165775,4.33422123367927,"SP-ZFP509L",74.3333333333333,17.6666666666667,0,273.666666666667,5189,3342,1847,0.0743333333333333,0.00956506045840101,0.0818870935567524
"SPU_000483",0.833629709903474,0.602128189054669,"SP-Z353",18.3333333333333,43,12,6.33333333333333,2013,2013,0,0.0183333333333333,0,0.00314621626097036
"SPU_000484",-0.0403178142523544,5.148221821261,"SP-CYTB561",22.3333333333333,128.333333333333,86.6666666666667,67,7870,1304,6566,0.0223333333333333,0.01954513148543,0.0513803680981595
"SPU_000485",0.162579385934581,2.69915622497969,"SP-CHX10",154,1745,877.666666666667,144,29795,1348,28447,0.154,0.0613421450416564,0.106824925816024
"SPU_000486",0.489193709753427,0.594697029679234,"SP-TYDP1",53.3333333333333,13.6666666666667,0,1.66666666666667,4031,665,3366,0.0533333333333333,0.00406020994256288,0.0025062656641604
"SPU_000488",0.106099107432457,4.14182627575504,"SP-C11ORF65L",102.666666666667,54.3333333333333,0,64.6666666666667,7167,1691,5476,0.102666666666667,0.00992208424640857,0.0382416715947171
"SPU_000490",-0.0340794706538283,5.46526910501755,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000493",0.0419072392192695,4.85502243575713,"SP-BBS9",35.6666666666667,971,0,268.666666666667,15030,2936,12094,0.0356666666666667,0.080287745989747,0.0915077202543143
"SPU_000494",0.712887532423773,3.51614274956055,"SP-RTL_71",7.33333333333333,0,0,14.6666666666667,9032,5496,3536,0.00733333333333333,0,0.00266860747210092
"SPU_000495",0.871058587344579,4.30485772805542,"SP-RTL_72",1.33333333333333,45,0,59,8377,8377,0,0.00133333333333333,0,0.00704309418646293
"SPU_000497",0.144513014136935,1.9551157254045,"SP-PPP2R4",28.6666666666667,29.3333333333333,18,12.6666666666667,5767,792,4975,0.0286666666666667,0.00589614740368509,0.015993265993266
"SPU_000498",0.247982802208621,4.14214844372917,"SP-GPR161L_2",57,51.3333333333333,0,3.66666666666667,1506,1506,0,0.057,0,0.00243470562195662
"SPU_000501",-0.12586357263185,4.91731558152801,"SP-ALMS1L",69.3333333333333,66.6666666666667,0,588.333333333333,12392,6117,6275,0.0693333333333333,0.0106241699867198,0.0961800446842134
"SPU_000502",1.14523971253798,1.17555905108919,"SP-UPF3",21.3333333333333,28,2.33333333333333,4,3717,3598,119,0.0213333333333333,0.235294117647059,0.00111172873818788
"SPU_000503",0.173194801544675,10.4983634289663,"SP-RAB11",19.3333333333333,405,0,54.3333333333333,15556,3518,12038,0.0193333333333333,0.0336434623691643,0.0154443812772409
"SPU_000508",-0.154676193564805,6.34104065261348,"SP-GBA",81,266,207.666666666667,53,14552,502,14050,0.081,0.018932384341637,0.105577689243028
"SPU_000509",0.0259064196945715,3.92039089886347,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000510",0.135711228437501,5.35976960674994,"SP-GLTSCR2L",5.33333333333333,2763.66666666667,163.666666666667,567.666666666667,41164,2697,38467,0.00533333333333333,0.0718451313246852,0.210480781114819
"SPU_000511",0.292587946414312,1.97850672767491,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000513",0.0210034620788517,10.528917445917,"SP-DO1(UDX1)",149,1358,0,833.666666666667,32767,6779,25988,0.149,0.0522548868708635,0.122977823671141
"SPU_000514",0.0200339439683441,6.98434139811336,"SP-KSR1",78.6666666666667,1083.66666666667,74.6666666666667,323.666666666667,40717,4953,35764,0.0786666666666667,0.0303004883868322,0.0653476007806716
"SPU_000515",0.0164256091572598,2.47963903674708,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000516",-0.465438058360544,2.01283925739099,"SP-UBR4-4",30,36,0,21.6666666666667,8363,1686,6677,0.03,0.0053916429534222,0.012850929221036
