"geneid","ex_meth_logFC","ex_meth_logCPM","LR","PValue","GE_logFC","GE_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000972",-1.54678892562793,6.35218327841425,4.60330817512135,0.0319103243336722,0.491141626007329,2.42989255599819,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000974",0.409847893556271,7.55038511190769,0.799870572189716,0.371132069125049,0.222650692700434,10.1317471803702,"SP-CRN1APH",89.6666666666667,1292.33333333333,292,219,28927,4207,24720,0.0896666666666667,0.0522788565264293,0.0520560969812218
"SPU_000975",2.40975559579966,3.96721834293399,4.07942917249816,0.0434083211022415,-0.209740527364448,1.99822671409376,"SP-FOXF",166.333333333333,0,0,43.6666666666667,1670,1333,337,0.166333333333333,0,0.0327581895473868
"SPU_001012",1.32426871401038,4.20154633032466,1.55610636791357,0.212236234760699,0.132467513650124,6.94533558086029,"SP-TRABD",111.333333333333,202.666666666667,0,88.3333333333333,10069,4198,5871,0.111333333333333,0.0345199568500539,0.0210417659202795
"SPU_001038",-1.16363192893779,6.04272503752524,1.9722055261828,0.160213952290133,-0.309162029829121,0.241497940822477,"SP-C2GNT3",46.3333333333333,0,0,0,1334,1334,0,0.0463333333333333,0,0
"SPU_001041",-0.512068550702213,6.44957898566264,0.781298327724557,0.376744358940035,0.277787545579556,4.95167888801459,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,0.062,0.00904612974577066,0.0736322501028383
"SPU_001059",-0.412120455577618,7.59685543095317,0.784768038114967,0.375686859432263,0.411832616488423,3.50947728586565,"SP-MAB21L2",191,877.666666666667,0,31.6666666666667,2261,2261,0,0.191,0,0.0140056022408964
"SPU_001087",2.05943364185566,4.99205014620927,4.81424661675445,0.0282254073804703,0.061026450480633,5.41474956017774,"SP-UBLCP1",38.3333333333333,36.3333333333333,0,14.3333333333333,6520,2257,4263,0.0383333333333333,0.00852294940964892,0.00635061290798996
"SPU_001113",-0.48270717203079,6.60989727576695,0.470115366529294,0.492934099339642,0.0975786851873083,3.95467925927605,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001128",-3.53497355981452,5.14616720400533,11.789185353187,0.000595757999007865,-0.72775583474172,1.15785395107245,"SP-NIT2",57,31.3333333333333,0,0,27926,453,27473,0.057,0.00114051371649741,0
"SPU_001129",0.0925686771171664,7.05390856309246,0.0245746082482743,0.875431709186897,0.0212191384907107,2.52277721492942,"SP-LRR/IGR_10",104.666666666667,90,0,17.3333333333333,2765,2765,0,0.104666666666667,0,0.00626883664858348
"SPU_001138",-0.358216945482928,4.85755245927706,0.153275843916147,0.695424296626652,0.0162875359635679,10.1123567210929,"SP-CARA14LA",87.3333333333333,1240.33333333333,1240.33333333333,0,40545,990,39555,0.0873333333333333,0.031357181982893,0
"SPU_001152",-0.10694477225492,5.00726617495074,0.0169533486332263,0.896404218754231,0.0254678175650805,5.62667869059985,"SP-MIF7",68,541.333333333333,2.33333333333333,545.666666666667,3656,2306,1350,0.068,0.400987654320988,0.236629083550159
"SPU_001181",-0.738694218807312,2.91531594735989,0.467347219699185,0.494210109589492,0.27761837993689,1.17159379543073,"SP-GGT1",77.6666666666667,370,359.333333333333,12.3333333333333,30295,1915,28380,0.0776666666666667,0.0130373502466526,0.00644038294168842
"SPU_001193",1.29604314892952,4.53359248158897,1.41519777525025,0.234195445756323,-0.0895021842126798,4.78875477118384,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001198",1.06036234917905,4.9170390849658,1.47236599316383,0.22497276400401,0.235414156751719,7.33913602414204,"SP-SETA",123.666666666667,827.666666666667,0,212.333333333333,32712,5268,27444,0.123666666666667,0.0301583831317106,0.040306251581878
"SPU_001211",-0.925523944205687,5.25631928006386,0.5222030345676,0.469903440140444,0.0665477041847645,5.42348528004035,"SP-SLC16A9",103,698.333333333333,417.666666666667,304,13818,2681,11137,0.103,0.0627038999132022,0.113390525923163
"SPU_001212",0.266715867653101,7.02002902165905,0.274699510849267,0.600196580566009,-0.27411570786178,2.50557543674518,"SP-NHEDC2-2",96,60.6666666666667,0,20.6666666666667,13063,1771,11292,0.096,0.0053725351281143,0.0116694899303595
"SPU_001214",0.330998888024242,5.09129087485006,0.160196441806304,0.688975722007486,-0.525149179567188,3.33857238493122,"SP-CRAT",5,114.666666666667,0,119.333333333333,13081,1949,11132,0.005,0.0103006348065637,0.0612279801607662
"SPU_001242",0.737791398162323,5.21748117139874,0.469810943611053,0.493074156175536,0.31648549966866,7.0890730927334,"SP-HYPP_1317",95.6666666666667,81.3333333333333,0,62.3333333333333,5288,2087,3201,0.0956666666666667,0.0254087264396543,0.0298674333173614
"SPU_001247",-1.72054406558082,5.09205571806684,2.40521152683894,0.120931776999746,0.187453679279977,7.38147303466913,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001250",0.813026904337757,5.29884142409614,0.645605781782569,0.421688122265386,-0.103669971345131,6.427042961695,"SP-SEPT2",87,92.6666666666667,0,54.3333333333333,16181,853,15328,0.087,0.00604558107167711,0.0636967565455256
"SPU_001254",0.426296640624585,7.58525624117706,0.923259531811699,0.336620578630577,0.753343032662737,0.257676841379182,"SP-HYPP_3111",30.3333333333333,553.666666666667,0,329,13119,3094,10025,0.0303333333333333,0.0552285951787199,0.106334841628959
"SPU_001256",-2.1437063484478,3.6190840922391,3.21198271001346,0.0731008511297998,-0.0137443280422345,4.14927036613063,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001263",-2.7682533787326,5.00818065391973,7.73035457520047,0.0054300084921266,-0.121820357836597,4.00721401450247,"SP-THADA",226.666666666667,7292.66666666667,0,1145.66666666667,19362,5424,13938,0.226666666666667,0.523221887406132,0.211221730580138
"SPU_001264",-1.13131500359417,4.69682749708323,0.724807057455944,0.394571619662461,-0.103040072699289,4.52560102586059,"SP-PYG",136,110.666666666667,30,29.6666666666667,23002,1964,21038,0.136,0.00526032259086732,0.0151052274270197
"SPU_001279",0.0305358243408468,7.39546540978999,0.00268267258717003,0.958692419905535,-0.0439773681720031,5.92828044470595,"SP-SLC12A8",74,605.666666666667,242,351,12252,2389,9863,0.074,0.0614079556591977,0.146923398911679
"SPU_001281",-1.30149960385942,7.4490815330351,8.93074588284539,0.00280409811023891,-0.446290888259698,3.7120435811758,"SP-ZMYM1",41,0,0,0,2453,2453,0,0.041,0,0
"SPU_001288",0.556532110757004,7.27671610888128,1.26686185031809,0.260356221194946,-0.174328993677198,4.1462681767131,"SP-RAB31",13.3333333333333,57.3333333333333,48.3333333333333,44.6666666666667,8399,1326,7073,0.0133333333333333,0.00810594278712475,0.0336852689793866
"SPU_001289",1.07620350247526,6.3028441562817,2.13796448283414,0.143692440620609,0.0695559841497279,3.34225957875368,"SP-PDDC1",116.333333333333,1000.33333333333,0,201,24933,3001,21932,0.116333333333333,0.0456106754209982,0.0669776741086305
"SPU_001298",-1.23553474311668,4.36358568667296,1.06913132686836,0.301141740927759,-0.187406327970886,0.882751508796956,"SP-ACHEL_2",13.3333333333333,329,0,125.333333333333,8595,1815,6780,0.0133333333333333,0.0485250737463127,0.0690541781450872
"SPU_001312",1.39562866131736,6.96478293830917,5.18255631665794,0.0228147341812577,-1.30484896744764,0.975646028722959,"SP-CLVHH2B",8.66666666666667,119.333333333333,70.3333333333333,1,3721,1993,1728,0.00866666666666667,0.0690586419753086,0.000501756146512795
"SPU_001316",0.00829029551555186,9.12089935637994,0.000572713190068019,0.980907306472183,-0.053228236771803,4.80452259969335,"SP-HS3ST2L",69.6666666666667,0,0,0,1837,1837,0,0.0696666666666667,0,0
"SPU_001318",-0.560225407609551,6.12424642991759,0.60357732474181,0.43721636064519,0.0778278265690253,2.62609634946827,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001319",0.234801053464844,6.66334643042083,0.167490966727535,0.682351359717108,-0.0714609614482393,1.65684484882338,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001324",0.485212640030155,3.47909788136344,0.2368574462621,0.626485103246857,-0.641705739451758,2.41155440872877,"SP-SAMD9L_2",66.3333333333333,0,0,0,10124,5350,4774,0.0663333333333333,0,0
"SPU_001330",-0.429882694473257,4.12387175825254,0.168036085541873,0.681863131092413,-0.0830140225882189,6.50831104796795,"SP-EPB4.1L1",20.3333333333333,822,15.3333333333333,217.333333333333,33248,1836,31412,0.0203333333333333,0.0261683433082898,0.11837327523602
"SPU_001352",0.724375143126881,7.32722648346349,1.90667814678788,0.167332722815282,0.0301484299161677,6.16169431508403,"SP-GGNBP2",45.3333333333333,388,0,392.666666666667,19859,3403,16456,0.0453333333333333,0.023578026251823,0.115388382799491
"SPU_001368",0.987185719130922,5.25514483317692,1.17318079173639,0.278748636104338,0.0552245944549724,7.89531625082103,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001388",0.0681265948586186,7.97197874708332,0.0265041733207836,0.870675102219185,0.0816231505163321,8.58325403977163,"SP-ATRX",23.6666666666667,174,0,552.333333333333,30580,8991,21589,0.0236666666666667,0.00805966001204317,0.0614318021725429
"SPU_001389",-1.02973910252453,6.39637907728148,2.85303608388484,0.0912015568534572,0.251987376494964,3.52966513495042,"SP-ATRXL",42,314.333333333333,0,334.333333333333,3912,1501,2411,0.042,0.130374671643855,0.222740395292028
"SPU_001393",-1.1657978385396,4.32543190890093,1.51068667461879,0.21903433581624,-0.0856854654566318,4.07321977975221,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001396",0.544672762868875,3.46183429166705,0.261077106802066,0.609381131916142,0.0975705342868149,4.1321612533997,"SP-JIP3_2",85.3333333333333,928,215.666666666667,54.6666666666667,45259,1261,43998,0.0853333333333333,0.0210918678121733,0.0433518371662702
"SPU_001410",-3.11875912693117,3.66366191171689,8.7425675889459,0.00310866491211294,-0.184196700036999,1.31912558258597,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001425",0.648678080191692,4.93711451394888,0.483283801706424,0.486938642467672,0.491582405564655,0.102368675470712,"SP-C18ORF51L",67.6666666666667,960.666666666667,584.333333333333,43,3109,1766,1343,0.0676666666666667,0.715313973690742,0.0243488108720272
"SPU_001451",1.1634705511739,5.44261469845568,1.30682858647232,0.252969660783628,-1.0253500762854,0.952702665178684,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001452",-0.645210409172008,6.17133212405779,1.14662309218959,0.284257171988696,-0.146580362975847,8.17942951594076,"SP-DACHS",88.6666666666667,1756.33333333333,1756.33333333333,0,69250,11298,57952,0.0886666666666667,0.030306690594515,0
"SPU_001453",-0.0312610799694805,8.05482924060261,0.00614313745995609,0.937527238287999,-0.803034448451955,0.433401953191906,"SP-UGT2B4",205.333333333333,1012,615.666666666667,1327.66666666667,986,986,0,0.205333333333333,0,1.34651791751183
"SPU_001454",1.19699754359115,6.35861474566261,3.75392632374112,0.0526836207573929,-0.266634254211384,6.64404033385957,"SP-FAT",168,1187,1187,323,56807,6607,50200,0.168,0.0236454183266932,0.0488875435144544
"SPU_001457",1.09682378268157,4.51712494574707,1.5207541123097,0.217505409239179,-0.100109230062955,3.66670662955454,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001459",0.424277889815528,6.2728767745444,0.306112625929782,0.580075488226588,-0.0645388523137759,1.18972239023629,"SP-RAB33L2",24.3333333333333,807.333333333333,0,20.6666666666667,9433,283,9150,0.0243333333333333,0.0882331511839709,0.0730270906949352
"SPU_001464",2.37327229861258,6.33465940541547,12.4125902803536,0.000426448937371679,-0.201697767584717,1.80649027419978,"SP-HYPP_1330",36.3333333333333,242,56.3333333333333,159.333333333333,9184,1399,7785,0.0363333333333333,0.0310854206807964,0.11389087443412
"SPU_001480",0.157896013029671,4.8492020058477,0.0395147155709985,0.842432426798268,-0.169136139799157,3.19578519959397,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001483",-0.241431360206687,8.28149686107394,0.430697028494959,0.511647125070497,0.0470440641125139,4.07622756973286,"SP-Z59",43.6666666666667,816.666666666667,97.6666666666667,568.666666666667,13437,3923,9514,0.0436666666666667,0.085838413565973,0.144957090661908
"SPU_001491",-0.0436110306399398,3.35697320500494,0.000969541354333359,0.975159916163484,0.215711419203103,3.60054192291762,"SP-FVT1",51.3333333333333,92.3333333333333,0,107.666666666667,6623,900,5723,0.0513333333333333,0.0161337293960044,0.11962962962963
"SPU_001496",-1.18166698009856,4.34032406449357,1.74266912031804,0.18680098662876,-0.00635063791274377,4.33714027233422,"SP-DNAJHC1",39.3333333333333,198,0,199,12770,1927,10843,0.0393333333333333,0.0182606289772203,0.103269330565646
"SPU_001498",-0.00130187028248977,3.03863803586793,0.0100680228723125,0.920074769133607,-0.0342701889714129,5.7483534960639,"SP-MLLT",60.3333333333333,501.666666666667,80,517,22911,6197,16714,0.0603333333333333,0.0300147580870328,0.0834274649023721
"SPU_001500",-0.322639280228651,8.22529328819143,0.619731843053481,0.431146952198784,-0.0525199090916717,7.52318555842283,"SP-CK1D",43.3333333333333,899,105.333333333333,99.6666666666667,44799,3183,41616,0.0433333333333333,0.0216022683583237,0.0313121792857891
"SPU_001508",0.563409646885566,5.28394426563332,0.303234813263401,0.58186155431583,0.0946714969796918,5.21392993058469,"SP-ATAD2",7.33333333333333,350,24,244.333333333333,26638,3573,23065,0.00733333333333333,0.0151745068285281,0.0683832447056628
"SPU_001518",0.291215931711123,6.98223538572535,0.296667819908376,0.585978978936578,0.215646256260828,8.13896401638735,"SP-ABCC9F",54.3333333333333,1479.66666666667,0,335.333333333333,44374,5008,39366,0.0543333333333333,0.037587427390811,0.0669595314164004
"SPU_001525",1.52075346555123,4.00767769264641,2.33362432638878,0.126606794268418,0.00477329883469279,2.65225609028194,"SP-CYP46L7",92.3333333333333,294.666666666667,0,31.3333333333333,7797,690,7107,0.0923333333333333,0.041461469912293,0.0454106280193237
"SPU_001528",-0.100763318029817,6.52638363036655,0.0345713558881544,0.852496722376892,-0.134540895148566,4.37005203828376,"SP-GTF3C2L",72.3333333333333,796,0,341.333333333333,24585,2105,22480,0.0723333333333333,0.0354092526690391,0.16215360253365
"SPU_001532",-0.277906196866383,5.73877574143717,0.160135137544368,0.689032129435423,-0.10453974018273,2.69846838695929,"SP-FIBA",82,545.333333333333,159.666666666667,99.6666666666667,37083,3387,33696,0.082,0.0161839189616967,0.0294262375750418
"SPU_001533",1.60132367220155,4.99160427630157,2.79408566396161,0.0946127217273574,-0.266533943173032,4.00344146937846,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001539",0.742776715924675,5.73804914760945,0.802450078853727,0.370361844331375,0.00707355954031346,5.79022595054927,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001545",-2.00816640008012,6.99899684494611,14.5928170146719,0.000133422144955969,-1.28179433173592,0.54445263457325,"SP-SPCAT3L",83.3333333333333,136,0,10.3333333333333,26774,4922,21852,0.0833333333333333,0.00622368661907377,0.00209941758092916
"SPU_001552",-0.949681228986612,4.57771637215282,0.924254944859488,0.336360237274869,0.298934727764265,2.83573176698743,"SP-KIAA1409L",117.666666666667,629.333333333333,0,392,22852,3704,19148,0.117666666666667,0.0328667920061277,0.105831533477322
"SPU_001555",0.272473154327861,6.97591181977841,0.311803193957236,0.576575775736958,-0.154749480685678,2.70618254888681,"SP-INTURNED",46.6666666666667,8,0,0,17554,2499,15055,0.0466666666666667,0.00053138492195284,0
"SPU_001557",0.333208155439579,4.78752926719487,0.169469395258859,0.680583803990117,-0.414876996726655,1.87210187260826,"SP-HYPP_1336",116.666666666667,242.666666666667,0,100.666666666667,10516,930,9586,0.116666666666667,0.0253146950413798,0.108243727598566
"SPU_001558",-0.523072706164017,6.07795940268941,0.555039556899263,0.45626581384792,-0.151683053135121,1.69702852790664,"SP-POLL",53,148.666666666667,71,56.6666666666667,6074,1285,4789,0.053,0.0310433632630333,0.0440985732814527
"SPU_001570",-0.0759540652003462,5.52927559471447,0.0099210150920217,0.920658485823571,0.0607096503898573,6.15592325470651,"SP-THTPA",145.333333333333,342.666666666667,342.666666666667,18,18040,2137,15903,0.145333333333333,0.0215472971556729,0.0084230229293402
"SPU_001572",0.271205635079498,4.93523683839717,0.118669429161521,0.730482105266634,-0.047891438472993,5.6981562623728,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001584",-0.269077681333262,5.72402188394343,0.113297583023306,0.736420670301538,-0.189054262731088,6.19624794292476,"SP-AIRC",112,391.666666666667,81.6666666666667,297.666666666667,9139,1273,7866,0.112,0.0497923552843461,0.233830845771144
"SPU_001594",-1.01668224380091,4.84484473882599,1.01663721934663,0.31331800033401,0.119876053734648,6.07662603404781,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001597",1.08199223949884,6.24436729501545,2.74438581109325,0.0975965712764082,0.0305442196747222,4.87343688907686,"SP-CRY",77.3333333333333,1030,246.666666666667,154,3042,2422,620,0.0773333333333333,1.66129032258065,0.0635838150289017
"SPU_001599",-0.980888044486654,4.692990537257,1.07280219181015,0.300313353815481,0.0616170965251661,5.30903878006948,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001624",0.255262475363798,8.55727669255269,0.425887981454682,0.514013582096997,0.125185318076099,7.40334638482257,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001633",1.11950724142708,4.52982990728936,1.48358688615841,0.223214162874655,-0.0820284533985803,3.00392672691501,"SP-UNK_109",40.6666666666667,96,0,0,9108,515,8593,0.0406666666666667,0.0111718840917025,0
"SPU_001638",0.104326605903471,7.81695502171997,0.0559380376946041,0.813035213762146,-0.129841638027659,5.14767099557031,"SP-THROMBA1",84.3333333333333,1931.33333333333,526,279,53536,4924,48612,0.0843333333333333,0.0397295592309169,0.0566612510154346
"SPU_001640",0.381646029635953,4.15565886300983,0.172702314450149,0.677721257899904,0.195324724848842,10.8300628585963,"SP-SYT14",24,305.333333333333,0,109,15298,4359,10939,0.024,0.0279123624950483,0.0250057352603808
"SPU_001643",-0.268882639121988,8.37934291413222,0.395599642261422,0.52937058005028,0.476869377882691,1.07472874531293,"SP-C20ORF152L_1",20.3333333333333,263,0,137.333333333333,21031,3125,17906,0.0203333333333333,0.0146878141405116,0.0439466666666667
"SPU_001665",-0.529330832601484,4.99239199508897,0.347571910018837,0.555490841552271,-0.0666498409294469,5.09035022590207,"SP-DUSP11",43.3333333333333,150,0,133.333333333333,8779,3039,5740,0.0433333333333333,0.0261324041811847,0.043874081386421
"SPU_001669",0.49946966572546,6.08261373849028,0.526207611996013,0.468205636543734,0.0756496147497554,2.52183146623815,"SP-SLC4A11",164.333333333333,1673.66666666667,817,72,114467,1929,112538,0.164333333333333,0.0148720136013317,0.0373250388802488
