"geneid","gb_DM_logFC","gb_DM_logCPM","LR","PValue","logFC","logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000621",-0.830648696347937,6.65762768380707,7.30044285322255,0.00689376172894668,-0.375115321826053,9.13511549260616,"SP-LRP1L_1",62.6666666666667,1270.33333333333,0,260.666666666667,24520,2075,22445,0.0626666666666667,0.056597608970075,0.125622489959839
"SPU_000628",0.682490497445377,3.97636503879299,0.828502801338328,0.362705817157178,0.50863635866383,4.13985743894713,"SP-ANKRD53",37.3333333333333,0,0,0,4611,2888,1723,0.0373333333333333,0,0
"SPU_000631",1.11452170438861,3.51816134937517,1.66184973861463,0.197353760838619,0.0467292761698003,2.31904961547439,"SP-TEX261L",19,0,0,0,2161,473,1688,0.019,0,0
"SPU_000632",-0.186899972174253,4.39401737947021,0.123653289232404,0.725105490536076,-0.336411300194669,4.21483185572961,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000635",-0.44970455804089,6.15844428165108,1.96948173496203,0.160502883618539,-0.597385521811907,1.17689678257028,"SP-GAGPOLL_3",2.66666666666667,1.33333333333333,0,28.6666666666667,15872,10496,5376,0.00266666666666667,0.000248015873015873,0.00273119918699187
"SPU_000640",0.221716912247289,6.57413016752318,0.520538222570833,0.470612181842709,0.0125852053208487,4.7894970830638,"SP-HYPP_1268",31.3333333333333,163,0,74.6666666666667,11051,2648,8403,0.0313333333333333,0.0193978341068666,0.0281973816717019
"SPU_000645",0.451788423617861,7.51485309027819,3.02967950507979,0.0817541638339305,-0.26540028158284,3.79144298884827,"SP-CYP27L_1",165.333333333333,960.333333333333,960.333333333333,0,40039,1545,38494,0.165333333333333,0.0249476108830813,0
"SPU_000652",-0.0699544153681191,4.63516889660489,0.0165700276244305,0.897575554061009,0.107945902628821,2.32098873321988,"SP-DUSP14/18/21",126.666666666667,0,0,0,1290,1209,81,0.126666666666667,0,0
"SPU_000667",-1.80540087458239,5.41703519596231,16.7379393134146,4.2914188291113e-05,-0.776763257066154,1.752159618235,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000668",-0.0463811683354336,6.42001539680042,0.019155676150012,0.88992111039314,-0.0443690016204967,6.12458647032757,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000680",0.237784960423874,3.67316067515265,0.138770290208647,0.709506583394519,0.0322826339353284,5.52751546965181,"SP-ADAM/TS6/10L1",51,947,0,40.6666666666667,41167,2051,39116,0.051,0.0242100419265774,0.0198277263123679
"SPU_000682",-0.0763167238348679,6.53964674143419,0.0548473295459528,0.814833544278459,0.399125292468432,3.97629515821082,"SP-HS3ST3A1L",105,0,0,0,1871,1871,0,0.105,0,0
"SPU_000683",0.637114172912307,5.29657627579957,1.50050683081126,0.220593394192237,0.101329465605187,6.78965064542912,"SP-HYPP_1273",222,0,0,0,3366,3366,0,0.222,0,0
"SPU_000687",-0.319189497922159,4.08961111433921,0.305867517456126,0.580227182726508,-0.484845122161817,2.570792215281,"SP-AMBRA1",34,12.6666666666667,0,28,18105,2460,15645,0.034,0.000809630339831682,0.0113821138211382
"SPU_000692",0.320578296181569,4.18251496348954,0.262228440425481,0.608593303358871,-0.405992091739236,1.14955809786194,"SP-UGT2B17",62.3333333333333,37.3333333333333,0,15.3333333333333,9358,1977,7381,0.0623333333333333,0.00505803188366527,0.00775585904569213
"SPU_000694",-0.687418677896679,4.16058198051406,1.22539448281469,0.268304574754176,0.268242293662415,3.85231168211667,"SP-UGT2B34",143.333333333333,12.6666666666667,0,18.6666666666667,3921,1623,2298,0.143333333333333,0.0055120394545982,0.0115013349763812
"SPU_000712",1.97849662169443,2.55547202692152,4.16438194271172,0.0412824720268714,0.36484948828369,7.58836358209562,"SP-HYPP_1283",79,86,0,5,8025,1349,6676,0.079,0.0128819652486519,0.00370644922164566
"SPU_000719",-0.340308099683756,4.71633737406174,0.316327475832935,0.573823101636238,0.209028843454222,2.57985578393227,"SP-OPRK1L",85.3333333333333,0,0,0,1145,1145,0,0.0853333333333333,0,0
"SPU_000722",0.116981706399657,6.29125614932133,0.148263352360967,0.70020051585592,-0.226616979122024,4.30646539583963,"SP-TRP53BP1",73.3333333333333,1433.66666666667,446.333333333333,831.333333333333,39520,6621,32899,0.0733333333333333,0.0435778189813267,0.125560086593163
"SPU_000733",0.0468821291337409,4.15455805389051,0.00589490730442055,0.93879991410404,0.211724626529279,2.04357797233608,"SP-HYPP_1287",36.6666666666667,334.666666666667,25,314,13001,1450,11551,0.0366666666666667,0.0289729604940409,0.216551724137931
"SPU_000739",0.145459092764543,6.44541713325339,0.152565314015121,0.696095808198865,-0.26071508003078,4.42800094059716,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000740",-0.523654366651462,2.79218728735739,0.412670244376844,0.520617296884401,0.0906016473140068,4.20332482162266,"SP-SRCR6",5.33333333333333,53.3333333333333,21.3333333333333,37.3333333333333,11744,2132,9612,0.00533333333333333,0.00554861978082952,0.0175109443402126
"SPU_000742",0.395853385385011,4.19828657040986,0.457256970535753,0.498908729557353,-0.0174627559729932,5.0819142056016,"SP-UBE2V1/2",22.3333333333333,289,0,50,9000,675,8325,0.0223333333333333,0.0347147147147147,0.0740740740740741
"SPU_000746",-2.72073401309588,4.46500973061159,20.997334077305,4.59922898607979e-06,0.639058053697479,2.63577003834794,"SP-CYP2L1P",23,0,0,0.666666666666667,3074,838,2236,0.023,0,0.000795544948289578
"SPU_000749",-0.567985699236542,4.83724757137651,0.911897017314264,0.339611584757408,-0.12676372677042,0.925443934320963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000750",-0.107922425450137,6.42796991288776,0.134249704969528,0.714065861261817,0.171637375997376,1.56216021769242,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000751",-0.168788428010875,4.82572046791885,0.0900512351081453,0.764112030903659,0.179150861246394,-0.186854017250556,"SP-MACPFD1",104,208.333333333333,26.3333333333333,247.666666666667,6977,2233,4744,0.104,0.0439151208544126,0.110912076429318
"SPU_000756",2.93535241997352,3.08123058634983,5.9834909303923,0.0144403922032947,-0.0998717165147905,7.07625810328766,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000759",-0.0949864632008524,9.40254332613022,0.250088841542714,0.61701252834424,-0.0505014632699053,4.46612329115172,"SP-PSMD13",15,23,0,6.66666666666667,5389,634,4755,0.015,0.00483701366982124,0.010515247108307
"SPU_000760",-0.0620945325929817,4.5883896583425,0.0145308989750168,0.904052085367998,0.270581798867825,2.75795149899821,"SP-SMPD2L",44.3333333333333,182.333333333333,0,43.3333333333333,9463,1247,8216,0.0443333333333333,0.0221924699772801,0.0347500668270516
"SPU_000764",-0.259734702758555,6.74207438065327,0.727804336899427,0.393595815467033,0.0223429807229225,4.81193138291777,"SP-SARMR4",150,127.666666666667,0,126.333333333333,6655,1981,4674,0.15,0.0273142205106262,0.0637725054686185
"SPU_000765",1.00603011556681,6.85183436118969,9.76260233697926,0.00178097632045712,0.329768298131821,1.22676627624015,"SP-CHRNA9L_2",42.3333333333333,1394.66666666667,903.666666666667,298.333333333333,19315,1795,17520,0.0423333333333333,0.0796042617960426,0.166202414113278
"SPU_000776",-0.667612074976664,3.94855792142385,1.17112194747103,0.279170830409621,0.159939610110007,7.40135845924113,"SP-PTPN9",58,254,54.6666666666667,37.3333333333333,46549,4970,41579,0.058,0.00610885302676832,0.00751173708920188
"SPU_000783",1.34825566057436,4.11420187431527,4.29128356053895,0.0383082344901054,0.313224920931671,3.70442500012982,"SP-C17ORF59L",149.666666666667,200.333333333333,39,62.3333333333333,6407,1010,5397,0.149666666666667,0.0371193873139398,0.0617161716171617
"SPU_000790",0.741154333717363,6.88501399254645,8.10647365646354,0.00441074483415256,0.370671483748258,2.53725976571818,"SP-NARS2",60.6666666666667,198,0,60.3333333333333,11334,1209,10125,0.0606666666666667,0.0195555555555556,0.0499035015164047
"SPU_000791",-1.1597253668242,5.72356688069682,8.90966688649458,0.00283665005010345,-0.558027746151437,1.185637149746,"SP-IDS_5",30,0,0,0,2507,713,1794,0.03,0,0
"SPU_000792",0.849061747178537,3.59821763177473,0.934238908487071,0.333763864352717,-0.072009039230183,0.340855031065475,"SP-RXFP1L",27.6666666666667,785.666666666667,0,412.666666666667,12662,1930,10732,0.0276666666666667,0.0732078519070692,0.213816925734024
"SPU_000793",1.76380509838571,4.61103256099998,10.0555826785732,0.00151886970807327,0.134778939165037,6.01950449353178,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000794",-1.63051673469441,4.02895410390995,6.68585892505812,0.00971806871121791,-0.0408767107624173,5.66665117196427,"SP-C5ORF42L",93,212.666666666667,39.3333333333333,276,50417,11929,38488,0.093,0.00552553176747731,0.0231368932852712
"SPU_000796",-0.188535146493112,4.3637338510053,0.0762906706150126,0.782388575328672,-0.164334519057169,7.0177824827733,"SP-TUBA1B",86.6666666666667,0,0,0,2429,1711,718,0.0866666666666667,0,0
"SPU_000801",-0.227583786266143,5.43678068684637,0.321857991854223,0.570493193603439,-0.0216917022387869,8.03302589941325,"SP-SMARCC2",13,759.666666666667,0,202,24401,3889,20512,0.013,0.0370352314092564,0.0519413731036256
"SPU_000806",1.70302747431962,2.24448581893831,2.143758629661,0.143150784714103,-0.166404360594669,5.33867474570933,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000816",-2.43389797285979,4.34063524717727,17.6883524029595,2.60215113284526e-05,0.4899105190815,1.30849307093267,"SP-NLR81",2.33333333333333,0.666666666666667,0,18,6309,2371,3938,0.00233333333333333,0.000169290672083968,0.00759173344580346
"SPU_000818",-0.454796526246413,6.28221457409486,2.08730239030097,0.148528136745285,-0.297538840920674,4.73556412348668,"SP-GAKL_1",7.33333333333333,253.333333333333,22.3333333333333,148,19479,3579,15900,0.00733333333333333,0.0159329140461216,0.0413523330539257
"SPU_000819",-0.149268986846445,9.08725514525374,0.592564895913576,0.441428999815976,-0.0838341808013524,2.4624622712735,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000825",0.0851459513583314,3.34219651576788,0.00940229554293381,0.922753844107374,0.587451792841765,6.06900586657815,"SP-SM30A",104.333333333333,0,0,0,3660,2466,1194,0.104333333333333,0,0
"SPU_000830",-0.955561799060587,4.54713118483006,3.13546321020813,0.0766066223192555,-0.0295979848982353,6.04968781417657,"SP-GSS",50,214.333333333333,0,65.6666666666667,4427,2506,1921,0.05,0.111573833073052,0.0262037776004256
"SPU_000832",-0.0654937135173515,4.1652772270548,0.0144098811846254,0.904450539118268,0.177675150516435,6.69697019672952,"SP-MYV",73.6666666666667,779.333333333333,220.333333333333,163.666666666667,52670,6375,46295,0.0736666666666667,0.0168340713539979,0.0256732026143791
"SPU_000838",0.559817388737678,3.29046271199428,0.307187976637437,0.579410903383033,-0.433510961794133,4.82921558964613,"SP-TULP3L",52,288.333333333333,89.6666666666667,24.3333333333333,25887,1391,24496,0.052,0.0117706292183758,0.0174934100167745
"SPU_000841",-1.77369613964362,5.09868450611719,8.66814730786356,0.00323820241446481,-0.0227335048801167,5.57686627064323,"SP-CRYPTIC",36.3333333333333,0.666666666666667,0,9.33333333333333,5576,2024,3552,0.0363333333333333,0.000187687687687688,0.00461133069828722
"SPU_000851",0.896878031049566,1.23185912272893,0.981454245613754,0.321840039892611,-0.0822873723283569,4.12284203319629,"SP-MFCAD_2",10.3333333333333,677.666666666667,0,415.333333333333,17351,2808,14543,0.0103333333333333,0.0465974466524559,0.147910731244065
"SPU_000858",-1.26988688303642,4.77373839417133,3.45623217598028,0.0630137517524655,-0.295756078279049,2.12841898414702,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000860",-0.0795248603350805,5.90684913167318,0.0448736520628348,0.832236526575813,0.216053333242675,1.31810767733724,"SP-SLC16A12L_4",41.6666666666667,120,105,176.666666666667,7866,1454,6412,0.0416666666666667,0.0187149095446039,0.121503897294819
"SPU_000865",0.878714303801276,3.8429868856637,1.53013181958215,0.21609266205109,-0.0982527545640802,4.71890968398228,"SP-TRRAP_1",0.333333333333333,80.6666666666667,0,48.3333333333333,50565,8795,41770,0.000333333333333333,0.00193121059771766,0.00549554671214705
"SPU_000869",-0.576244452807697,4.00659928848394,0.960294801487722,0.327112613946346,-0.0190388465684926,5.42983171481249,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000878",0.54913959212915,5.59498255818034,1.7460625136389,0.186372495907881,-0.170492507496842,0.391899876811526,"SP-HYPP_1289",51.6666666666667,627.333333333333,66,48.6666666666667,19549,981,18568,0.0516666666666667,0.0337857245440184,0.0496092422697927
"SPU_000889",-0.0237341282581259,8.30144809726681,0.0133016086034701,0.90818149976471,-0.0369540950530735,5.18395842247816,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000890",-0.123031746237276,8.81279931960872,0.351571293610369,0.553225003802887,-0.0641534213362705,5.73700036597424,"SP-OSBPL9",70,1076,158.333333333333,316.333333333333,18323,1769,16554,0.07,0.0649993959163948,0.178820425852647
"SPU_000891",0.679800634372292,5.01227792922349,2.13393792584953,0.144070215026641,0.67860716495303,1.97699164101874,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000899",0.619835454226717,2.47244156264696,0.450344543550443,0.502171381531833,-0.00619258893435052,2.21603297426488,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000902",0.754840391923355,5.30873318798281,2.08003503615906,0.149236750822604,0.00122353513196272,9.6838618113138,"SP-CAPRIN1L",98.3333333333333,81.3333333333333,0,57.6666666666667,10425,4026,6399,0.0983333333333333,0.0127103193207272,0.0143235635038914
"SPU_000920",0.0896816488003471,6.35743268760017,0.0903821252126651,0.763691923519286,-0.137893812935842,3.79071633046708,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000925",0.0346832403225057,5.69395383049663,0.00838895802312134,0.927022799610522,-0.3927138217104,3.79872801420973,"SP-FN3_14",20,44.3333333333333,0,0,90618,7551,83067,0.02,0.000533705723492281,0
"SPU_000931",-0.85998336013344,3.68032992486988,1.12493375730481,0.288858563286198,0.33021233747545,0.469925331341629,"SP-ST8SIA",51.6666666666667,2,0,56.3333333333333,4146,1007,3139,0.0516666666666667,0.000637145587766805,0.0559417411453161
"SPU_000934",-0.374960537713961,4.00033415962225,0.403007957463027,0.525539896810758,-0.396841683723853,2.83663029061627,"SP-HYPP_318",84.6666666666667,0,0,0,2601,2356,245,0.0846666666666667,0,0
"SPU_000937",0.192354143616446,6.20543626816156,0.278990252073971,0.597363806208179,0.140195819914279,1.31348940634512,"SP-PERLC_3",35.3333333333333,29,0,46.6666666666667,7366,1293,6073,0.0353333333333333,0.00477523464515067,0.0360917762309874
"SPU_000939",1.19663537149868,5.56402013140088,6.22511699041237,0.0125950586468477,-0.0133240444450653,3.2478999031088,"SP-HPCL",15.6666666666667,1141.66666666667,0,116.666666666667,34491,1522,32969,0.0156666666666667,0.034628489389022,0.0766535260621989
"SPU_000940",-6.1358801114278,1.92874054517605,20.374549777092,6.36709673085826e-06,0.174382557786445,4.53700682211047,"SP-CCDC93",57,668,25,369.666666666667,9682,1871,7811,0.057,0.0855204199206248,0.197577053269197
"SPU_000952",0.316816908227097,6.90076461831206,1.48954256834763,0.222287446506765,-0.089792972194181,2.8103359929396,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,0.009,0.0163602289419035,0.0709690390028146
"SPU_000957",-0.17664858755213,5.31438963156526,0.17690460516324,0.674046980884791,0.0928299775899471,2.68038248086441,"SP-ECM/TSPN/VWC/VWD",52,416,168.333333333333,278,46708,9690,37018,0.052,0.0112377762169755,0.0286893704850361
"SPU_000964",-0.535047602328782,3.82276473806631,0.546711650531712,0.459664433520237,-0.129496655356729,5.53567648622061,"SP-BBS2",73,313,0,147.666666666667,32612,2911,29701,0.073,0.0105383657115922,0.0507271269895797
"SPU_000967",-0.170273517137079,3.5011150608276,0.064076691182243,0.800164865657214,0.303820217352765,6.68470723985622,"SP-ABCC9J",66.6666666666667,386.666666666667,0,223.666666666667,28696,4086,24610,0.0666666666666667,0.0157117702830828,0.0547397617882199
"SPU_000969",1.21751594765976,3.40976040880598,1.88952113926009,0.169255942285602,-0.292928384725858,2.14250726410898,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000970",0.735556953958906,5.53254347047359,3.55899341944905,0.0592236417764121,-0.400842283636278,3.24485906092564,"SP-BBOX1",62,483.333333333333,124.333333333333,232.666666666667,11788,1238,10550,0.062,0.0458135860979463,0.187937533656435
"SPU_000971",0.647536985259639,5.13904570967464,1.74513766943079,0.186489164521555,-0.113395535736838,4.86642838643371,"SP-SLC6A2_1",80,1583,760.666666666667,210,33180,1605,31575,0.08,0.0501346001583531,0.130841121495327
"SPU_000972",-1.53620171351024,4.41170858427422,4.94726294649389,0.0261320083578883,0.491141626007329,2.42989255599819,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000975",2.4286574183282,2.02027342578356,4.20077863794411,0.0404054227581272,-0.209740527364448,1.99822671409376,"SP-FOXF",166.333333333333,0,0,43.6666666666667,1670,1333,337,0.166333333333333,0,0.0327581895473868
"SPU_001012",1.32485817361821,2.25771972074048,1.69935013364275,0.192372987387005,0.132467513650124,6.94533558086029,"SP-TRABD",111.333333333333,202.666666666667,0,88.3333333333333,10069,4198,5871,0.111333333333333,0.0345199568500539,0.0210417659202795
"SPU_001031",0.340271630824015,3.98046189006527,0.210251788052332,0.646570126684534,-0.245884739730358,3.93794704092705,"SP-ZMIZ1L",26,635.666666666667,311.666666666667,186.333333333333,20636,1768,18868,0.026,0.033690198572539,0.105392156862745
"SPU_001037",0.131435214321864,7.89478929953414,0.307777016447501,0.579047511184215,0.112621043573646,2.6725872169948,"SP-SETD8L",1,558.333333333333,15,262.333333333333,23503,3349,20154,0.001,0.0277033508650061,0.0783318403503533
"SPU_001038",-1.16893762538689,4.10121344604943,2.12258135326318,0.145141736433401,-0.309162029829121,0.241497940822477,"SP-C2GNT3",46.3333333333333,0,0,0,1334,1334,0,0.0463333333333333,0,0
"SPU_001041",-0.330202946152103,6.96763810631283,1.65571894008247,0.198182336677376,0.277787545579556,4.95167888801459,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,0.062,0.00904612974577066,0.0736322501028383
"SPU_001049",-0.356667583281074,6.27921831523147,1.29889952519647,0.254414335849463,0.168116360737091,3.15213616553657,"SP-PKC1_2",39.3333333333333,2711.66666666667,1315,39,59482,650,58832,0.0393333333333333,0.0460916961290907,0.06
"SPU_001056",-0.251042069398169,6.40855263408812,0.568644422473355,0.450798090118697,-0.172463207541135,0.415414632907168,"SP-GAL/LECT/LNB/7TM/GPCR",0.666666666666667,109,0,38.3333333333333,9881,2255,7626,0.000666666666666667,0.0142932074482035,0.0169992609016999
"SPU_001059",-0.401740502745586,5.6483395267066,0.886895479026991,0.346319992495588,0.411832616488423,3.50947728586565,"SP-MAB21L2",191,877.666666666667,0,31.6666666666667,2261,2261,0,0.191,0,0.0140056022408964
