"geneid","ex_meth_logFC","ex_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000791",-0.784001562025439,7.38698899979223,"SP-IDS_5",30,0,0,0,2507,713,1794,0.03,0,0
"SPU_000792",0.882814676984886,5.54412603442891,"SP-RXFP1L",27.6666666666667,785.666666666667,0,412.666666666667,12662,1930,10732,0.0276666666666667,0.0732078519070692,0.213816925734024
"SPU_000793",1.77350180208653,6.56066748823553,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000796",-0.20621127877494,6.31457697182853,"SP-TUBA1B",86.6666666666667,0,0,0,2429,1711,718,0.0866666666666667,0,0
"SPU_000798",0.497846264899142,7.78193892686496,"SP-GABBR1",72.6666666666667,1456.33333333333,590,56.6666666666667,54718,2501,52217,0.0726666666666667,0.0278900230448577,0.0226576036252166
"SPU_000802",0.4500268990204,6.02148191004464,"SP-HYPP_314",21.3333333333333,1502.33333333333,885.333333333333,374.333333333333,31736,2208,29528,0.0213333333333333,0.0508782624401698,0.169535024154589
"SPU_000816",-2.44337149940557,6.28536290039125,"SP-NLR81",2.33333333333333,0.666666666666667,0,18,6309,2371,3938,0.00233333333333333,0.000169290672083968,0.00759173344580346
"SPU_000825",0.0989915107262506,5.28913832376287,"SP-SM30A",104.333333333333,0,0,0,3660,2466,1194,0.104333333333333,0,0
"SPU_000828",-1.11759906638275,5.60776238853061,"SP-SM30D",123.333333333333,0,0,1.66666666666667,3013,1091,1922,0.123333333333333,0,0.00152765047357165
"SPU_000830",-0.396208114617927,4.99767963852413,"SP-GSS",50,214.333333333333,0,65.6666666666667,4427,2506,1921,0.05,0.111573833073052,0.0262037776004256
"SPU_000832",0.0295386848396844,4.90142564040217,"SP-MYV",73.6666666666667,779.333333333333,220.333333333333,163.666666666667,52670,6375,46295,0.0736666666666667,0.0168340713539979,0.0256732026143791
"SPU_000841",-1.80308938389791,7.04646574470343,"SP-CRYPTIC",36.3333333333333,0.666666666666667,0,9.33333333333333,5576,2024,3552,0.0363333333333333,0.000187687687687688,0.00461133069828722
"SPU_000842",2.70221385901093,5.217928133549,"SP-KPNB3",52.6666666666667,105.333333333333,0,182,19418,3083,16335,0.0526666666666667,0.00644832159983675,0.059033409017191
"SPU_000856",0.184683698660247,5.86556224803041,"SP-KCNS3",98,394.666666666667,0,0,17012,3315,13697,0.098,0.0288140955440364,0
"SPU_000865",0.886812043531314,5.78801984309554,"SP-TRRAP_1",0.333333333333333,80.6666666666667,0,48.3333333333333,50565,8795,41770,0.000333333333333333,0.00193121059771766,0.00549554671214705
"SPU_000866",0.922651232234725,4.64413659506554,"SP-MT1-4/MMPL1",32.6666666666667,73,0,62,4275,661,3614,0.0326666666666667,0.0201992252351965,0.0937972768532526
"SPU_000869",-2.65668957404557,4.00966560344667,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000883",1.05799399503972,7.14519379667941,"SP-EGF/HYALIN/C-LECTINL15",76,450.666666666667,130.666666666667,122.333333333333,13308,1465,11843,0.076,0.0380534211489206,0.0835039817974972
"SPU_000891",0.642534826973075,6.66387128693603,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000901",-1.71145577630855,5.96991708773262,"SP-GABBR2",8.66666666666667,0,0,0,2037,629,1408,0.00866666666666667,0,0
"SPU_000902",0.773620638889723,7.25460148754433,"SP-CAPRIN1L",98.3333333333333,81.3333333333333,0,57.6666666666667,10425,4026,6399,0.0983333333333333,0.0127103193207272,0.0143235635038914
"SPU_000905",-1.00193996917731,6.14548486847099,"SP-TAAR8CL",40.6666666666667,0,0,0,971,971,0,0.0406666666666667,0,0
"SPU_000907",0.480039665703739,4.99303295360386,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000909",-0.442016858617977,5.20366092336561,"SP-HYPP_3119",152.666666666667,1580,0,1262.66666666667,32646,12134,20512,0.152666666666667,0.0770280811232449,0.104060216471622
"SPU_000910",0.397284974101205,5.00989919883999,"SP-SLC16_1",54,242.333333333333,0,174.666666666667,14511,2040,12471,0.054,0.0194317483227755,0.0856209150326797
"SPU_000918",0.332951928933494,6.38290307018712,"SP-EGFI2",63,700.666666666667,0,298,18780,6548,12232,0.063,0.0572814475692174,0.0455100794135614
"SPU_000919",0.217154914951038,4.71837463109476,"SP-HYPP_317",22.3333333333333,0,0,0,2329,1927,402,0.0223333333333333,0,0
"SPU_000920",-0.0526205909807652,6.93425979511641,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000921",0.731292492796884,5.61651061953785,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000929",-0.449689928044975,5.02273404850244,"SP-HYPP_1294",108,0,0,0,2431,1227,1204,0.108,0,0
"SPU_000931",-0.914045124152266,5.62717724348491,"SP-ST8SIA",51.6666666666667,2,0,56.3333333333333,4146,1007,3139,0.0516666666666667,0.000637145587766805,0.0559417411453161
"SPU_000934",-0.375561439917812,5.94479853199248,"SP-HYPP_318",84.6666666666667,0,0,0,2601,2356,245,0.0846666666666667,0,0
"SPU_000937",0.180382393295292,8.15298868900283,"SP-PERLC_3",35.3333333333333,29,0,46.6666666666667,7366,1293,6073,0.0353333333333333,0.00477523464515067,0.0360917762309874
"SPU_000952",0.512195357553264,5.38228914060205,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,0.009,0.0163602289419035,0.0709690390028146
"SPU_000956",0.761519292392356,7.1428824788331,"SP-HYPP_1297",25,194,194,0,12305,1543,10762,0.025,0.0180263891469987,0
"SPU_000957",-1.68908910757973,5.27391566776574,"SP-ECM/TSPN/VWC/VWD",52,416,168.333333333333,278,46708,9690,37018,0.052,0.0112377762169755,0.0286893704850361
"SPU_000961",1.94886798197465,4.35117539977667,"SP-PTB",253.333333333333,2850,444.333333333333,61.6666666666667,70931,4712,66219,0.253333333333333,0.0430390069315453,0.0130871533672892
"SPU_000969",1.2045978036844,4.49062705211357,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000971",1.19644793780866,4.63801942860483,"SP-SLC6A2_1",80,1583,760.666666666667,210,33180,1605,31575,0.08,0.0501346001583531,0.130841121495327
"SPU_000972",-1.54678892562793,6.35218327841425,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000974",0.409847893556271,7.55038511190769,"SP-CRN1APH",89.6666666666667,1292.33333333333,292,219,28927,4207,24720,0.0896666666666667,0.0522788565264293,0.0520560969812218
"SPU_000975",2.40975559579966,3.96721834293399,"SP-FOXF",166.333333333333,0,0,43.6666666666667,1670,1333,337,0.166333333333333,0,0.0327581895473868
"SPU_000991",-0.872048655310927,5.03190378099785,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000992",1.99710025096158,4.98982046965653,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001012",1.32426871401038,4.20154633032466,"SP-TRABD",111.333333333333,202.666666666667,0,88.3333333333333,10069,4198,5871,0.111333333333333,0.0345199568500539,0.0210417659202795
"SPU_001013",-0.488394687949978,6.51573431165857,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001038",-1.16363192893779,6.04272503752524,"SP-C2GNT3",46.3333333333333,0,0,0,1334,1334,0,0.0463333333333333,0,0
"SPU_001041",-0.512068550702213,6.44957898566264,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,0.062,0.00904612974577066,0.0736322501028383
"SPU_001050",-2.21906240738507,5.72822454546255,"SP-DRD2L_3",35,0,0,0,1223,1223,0,0.035,0,0
"SPU_001057",0.541371020522021,6.48968245762362,"SP-HYPP_324",44.6666666666667,55.6666666666667,0,20.6666666666667,6312,2286,4026,0.0446666666666667,0.0138267925153171,0.00904053659959172
"SPU_001059",-0.412120455577618,7.59685543095317,"SP-MAB21L2",191,877.666666666667,0,31.6666666666667,2261,2261,0,0.191,0,0.0140056022408964
"SPU_001082",0.341222690492275,5.13333583931001,"SP-HYPP_1302",40.3333333333333,87.3333333333333,0,34,6576,913,5663,0.0403333333333333,0.015421743481076,0.0372398685651698
"SPU_001087",2.05943364185566,4.99205014620927,"SP-UBLCP1",38.3333333333333,36.3333333333333,0,14.3333333333333,6520,2257,4263,0.0383333333333333,0.00852294940964892,0.00635061290798996
"SPU_001113",-0.48270717203079,6.60989727576695,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001116",-0.431315242985662,4.81747757175866,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001128",-3.53497355981452,5.14616720400533,"SP-NIT2",57,31.3333333333333,0,0,27926,453,27473,0.057,0.00114051371649741,0
"SPU_001129",0.0925686771171664,7.05390856309246,"SP-LRR/IGR_10",104.666666666667,90,0,17.3333333333333,2765,2765,0,0.104666666666667,0,0.00626883664858348
"SPU_001138",-0.358216945482928,4.85755245927706,"SP-CARA14LA",87.3333333333333,1240.33333333333,1240.33333333333,0,40545,990,39555,0.0873333333333333,0.031357181982893,0
"SPU_001139",0.190771702604491,6.17274673207876,"SP-KIAA1161",102.666666666667,767.666666666667,572.333333333333,216,5022,3834,1188,0.102666666666667,0.646184062850729,0.0563380281690141
"SPU_001149",0.308559838439559,9.16044361735937,"SP-ECHN17",17.3333333333333,326.333333333333,0,35.3333333333333,16878,1596,15282,0.0173333333333333,0.0213540985036863,0.0221386800334169
"SPU_001152",-0.10694477225492,5.00726617495074,"SP-MIF7",68,541.333333333333,2.33333333333333,545.666666666667,3656,2306,1350,0.068,0.400987654320988,0.236629083550159
"SPU_001158",-0.937427635128892,8.37410344332078,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001165",-0.0835895319419682,5.99669311212654,"SP-ARRDC3",4,832.333333333333,448.666666666667,176.333333333333,27959,1600,26359,0.004,0.0315768175322787,0.110208333333333
"SPU_001168",-1.73543577360278,4.01483035917089,"SP-ALOX12B-2",4,49,21,14.6666666666667,10757,1688,9069,0.004,0.0054030212812879,0.00868878357030016
"SPU_001181",-0.738694218807312,2.91531594735989,"SP-GGT1",77.6666666666667,370,359.333333333333,12.3333333333333,30295,1915,28380,0.0776666666666667,0.0130373502466526,0.00644038294168842
"SPU_001193",1.29604314892952,4.53359248158897,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001198",1.06036234917905,4.9170390849658,"SP-SETA",123.666666666667,827.666666666667,0,212.333333333333,32712,5268,27444,0.123666666666667,0.0301583831317106,0.040306251581878
"SPU_001201",-2.39612993453307,3.77477557074545,"SP-PH4",141.333333333333,621.333333333333,0,144.333333333333,15577,1169,14408,0.141333333333333,0.0431241902646678,0.123467351012261
"SPU_001211",-0.925523944205687,5.25631928006386,"SP-SLC16A9",103,698.333333333333,417.666666666667,304,13818,2681,11137,0.103,0.0627038999132022,0.113390525923163
"SPU_001212",0.266715867653101,7.02002902165905,"SP-NHEDC2-2",96,60.6666666666667,0,20.6666666666667,13063,1771,11292,0.096,0.0053725351281143,0.0116694899303595
"SPU_001213",-0.92159005806291,6.30217715111517,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001214",0.330998888024242,5.09129087485006,"SP-CRAT",5,114.666666666667,0,119.333333333333,13081,1949,11132,0.005,0.0103006348065637,0.0612279801607662
"SPU_001242",0.737791398162323,5.21748117139874,"SP-HYPP_1317",95.6666666666667,81.3333333333333,0,62.3333333333333,5288,2087,3201,0.0956666666666667,0.0254087264396543,0.0298674333173614
"SPU_001247",-1.72054406558082,5.09205571806684,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001250",0.813026904337757,5.29884142409614,"SP-SEPT2",87,92.6666666666667,0,54.3333333333333,16181,853,15328,0.087,0.00604558107167711,0.0636967565455256
"SPU_001254",0.426296640624585,7.58525624117706,"SP-HYPP_3111",30.3333333333333,553.666666666667,0,329,13119,3094,10025,0.0303333333333333,0.0552285951787199,0.106334841628959
"SPU_001256",-2.1437063484478,3.6190840922391,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001263",-2.7682533787326,5.00818065391973,"SP-THADA",226.666666666667,7292.66666666667,0,1145.66666666667,19362,5424,13938,0.226666666666667,0.523221887406132,0.211221730580138
"SPU_001264",-1.13131500359417,4.69682749708323,"SP-PYG",136,110.666666666667,30,29.6666666666667,23002,1964,21038,0.136,0.00526032259086732,0.0151052274270197
"SPU_001279",0.0305358243408468,7.39546540978999,"SP-SLC12A8",74,605.666666666667,242,351,12252,2389,9863,0.074,0.0614079556591977,0.146923398911679
"SPU_001281",-1.30149960385942,7.4490815330351,"SP-ZMYM1",41,0,0,0,2453,2453,0,0.041,0,0
"SPU_001288",0.556532110757004,7.27671610888128,"SP-RAB31",13.3333333333333,57.3333333333333,48.3333333333333,44.6666666666667,8399,1326,7073,0.0133333333333333,0.00810594278712475,0.0336852689793866
"SPU_001289",1.07620350247526,6.3028441562817,"SP-PDDC1",116.333333333333,1000.33333333333,0,201,24933,3001,21932,0.116333333333333,0.0456106754209982,0.0669776741086305
"SPU_001298",-1.23553474311668,4.36358568667296,"SP-ACHEL_2",13.3333333333333,329,0,125.333333333333,8595,1815,6780,0.0133333333333333,0.0485250737463127,0.0690541781450872
"SPU_001312",1.39562866131736,6.96478293830917,"SP-CLVHH2B",8.66666666666667,119.333333333333,70.3333333333333,1,3721,1993,1728,0.00866666666666667,0.0690586419753086,0.000501756146512795
"SPU_001316",0.00829029551555186,9.12089935637994,"SP-HS3ST2L",69.6666666666667,0,0,0,1837,1837,0,0.0696666666666667,0,0
"SPU_001318",-0.560225407609551,6.12424642991759,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001319",0.234801053464844,6.66334643042083,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001324",0.485212640030155,3.47909788136344,"SP-SAMD9L_2",66.3333333333333,0,0,0,10124,5350,4774,0.0663333333333333,0,0
"SPU_001330",-0.429882694473257,4.12387175825254,"SP-EPB4.1L1",20.3333333333333,822,15.3333333333333,217.333333333333,33248,1836,31412,0.0203333333333333,0.0261683433082898,0.11837327523602
"SPU_001336",-0.623289301252885,4.90421926210127,"SP-MAMDC2",28,779.333333333333,0,319,28238,4276,23962,0.028,0.0325237181092285,0.0746024321796071
"SPU_001342",0.133047876803402,5.19284033180963,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001352",0.724375143126881,7.32722648346349,"SP-GGNBP2",45.3333333333333,388,0,392.666666666667,19859,3403,16456,0.0453333333333333,0.023578026251823,0.115388382799491
"SPU_001368",0.987185719130922,5.25514483317692,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001376",-0.133018896637113,7.31622334467153,"SP-HYPP_3112",44.3333333333333,696.666666666667,0,673,21092,5337,15755,0.0443333333333333,0.0442187665291442,0.126100805696084
"SPU_001388",0.0681265948586186,7.97197874708332,"SP-ATRX",23.6666666666667,174,0,552.333333333333,30580,8991,21589,0.0236666666666667,0.00805966001204317,0.0614318021725429
"SPU_001389",-1.02973910252453,6.39637907728148,"SP-ATRXL",42,314.333333333333,0,334.333333333333,3912,1501,2411,0.042,0.130374671643855,0.222740395292028
"SPU_001393",-1.1657978385396,4.32543190890093,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001396",0.544672762868875,3.46183429166705,"SP-JIP3_2",85.3333333333333,928,215.666666666667,54.6666666666667,45259,1261,43998,0.0853333333333333,0.0210918678121733,0.0433518371662702
"SPU_001410",-3.11875912693117,3.66366191171689,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001413",-0.101587426586756,9.05233184693077,"SP-HYPP_1326",63,0,0,5.33333333333333,1247,1247,0,0.063,0,0.00427693130179096
"SPU_001414",-0.523430564696354,8.35572689104975,"SP-POLPPL_12",77.6666666666667,0,0,48.3333333333333,3818,3818,0,0.0776666666666667,0,0.0126593329841104
"SPU_001415",0.98167417720665,6.1976428636839,"SP-Z200",20.6666666666667,0,0,0,626,626,0,0.0206666666666667,0,0
"SPU_001425",0.648678080191692,4.93711451394888,"SP-C18ORF51L",67.6666666666667,960.666666666667,584.333333333333,43,3109,1766,1343,0.0676666666666667,0.715313973690742,0.0243488108720272
"SPU_001430",-1.67212131131616,5.42626956076018,"SP-UNC44L_13",8.66666666666667,0,0,0,7753,4087,3666,0.00866666666666667,0,0
"SPU_001447",-1.0863918160594,8.59804700496097,"SP-HYPP_1328",139.333333333333,0,0,0,1510,1309,201,0.139333333333333,0,0
"SPU_001448",5.78382400287121,4.32973022329545,"SP-HYPP_1329",10.3333333333333,0,0,0,4645,1688,2957,0.0103333333333333,0,0
"SPU_001451",1.1634705511739,5.44261469845568,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001452",-0.645210409172008,6.17133212405779,"SP-DACHS",88.6666666666667,1756.33333333333,1756.33333333333,0,69250,11298,57952,0.0886666666666667,0.030306690594515,0
"SPU_001453",-0.0312610799694805,8.05482924060261,"SP-UGT2B4",205.333333333333,1012,615.666666666667,1327.66666666667,986,986,0,0.205333333333333,0,1.34651791751183
"SPU_001454",1.19699754359115,6.35861474566261,"SP-FAT",168,1187,1187,323,56807,6607,50200,0.168,0.0236454183266932,0.0488875435144544
"SPU_001457",1.09682378268157,4.51712494574707,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001458",0.174480991856793,6.35301098229805,"SP-TLR159",178.666666666667,0,0,0,1040,1040,0,0.178666666666667,0,0
"SPU_001459",0.424277889815528,6.2728767745444,"SP-RAB33L2",24.3333333333333,807.333333333333,0,20.6666666666667,9433,283,9150,0.0243333333333333,0.0882331511839709,0.0730270906949352
"SPU_001460",0.457124603628394,3.90480067470804,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001464",2.37327229861258,6.33465940541547,"SP-HYPP_1330",36.3333333333333,242,56.3333333333333,159.333333333333,9184,1399,7785,0.0363333333333333,0.0310854206807964,0.11389087443412
"SPU_001467",-0.741770982296111,6.58151820959,"SP-MUC5AC",0.666666666666667,66,0,12.6666666666667,21543,4608,16935,0.000666666666666667,0.00389725420726306,0.00274884259259259
"SPU_001473",-3.2342932009013,6.8372415412783,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001480",0.157896013029671,4.8492020058477,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001483",-0.241431360206687,8.28149686107394,"SP-Z59",43.6666666666667,816.666666666667,97.6666666666667,568.666666666667,13437,3923,9514,0.0436666666666667,0.085838413565973,0.144957090661908
"SPU_001487",-1.47275169119279,6.29785758337738,"SP-HYPP_1333",33.3333333333333,0,0,0,1385,1385,0,0.0333333333333333,0,0
"SPU_001491",-0.0436110306399398,3.35697320500494,"SP-FVT1",51.3333333333333,92.3333333333333,0,107.666666666667,6623,900,5723,0.0513333333333333,0.0161337293960044,0.11962962962963
"SPU_001496",-1.18166698009856,4.34032406449357,"SP-DNAJHC1",39.3333333333333,198,0,199,12770,1927,10843,0.0393333333333333,0.0182606289772203,0.103269330565646
"SPU_001498",-0.00130187028248977,3.03863803586793,"SP-MLLT",60.3333333333333,501.666666666667,80,517,22911,6197,16714,0.0603333333333333,0.0300147580870328,0.0834274649023721
"SPU_001500",-0.322639280228651,8.22529328819143,"SP-CK1D",43.3333333333333,899,105.333333333333,99.6666666666667,44799,3183,41616,0.0433333333333333,0.0216022683583237,0.0313121792857891
"SPU_001502",-4.48866693172738,5.48421074182692,"SP-RXFP2L_2",63.3333333333333,32.3333333333333,0,6,1972,1293,679,0.0633333333333333,0.0476190476190476,0.00464037122969838
"SPU_001508",0.563409646885566,5.28394426563332,"SP-ATAD2",7.33333333333333,350,24,244.333333333333,26638,3573,23065,0.00733333333333333,0.0151745068285281,0.0683832447056628
"SPU_001518",0.291215931711123,6.98223538572535,"SP-ABCC9F",54.3333333333333,1479.66666666667,0,335.333333333333,44374,5008,39366,0.0543333333333333,0.037587427390811,0.0669595314164004
"SPU_001525",1.52075346555123,4.00767769264641,"SP-CYP46L7",92.3333333333333,294.666666666667,0,31.3333333333333,7797,690,7107,0.0923333333333333,0.041461469912293,0.0454106280193237
"SPU_001528",-0.100763318029817,6.52638363036655,"SP-GTF3C2L",72.3333333333333,796,0,341.333333333333,24585,2105,22480,0.0723333333333333,0.0354092526690391,0.16215360253365
"SPU_001531",0.284828573358249,7.37006552276531,"SP-CPP",142.333333333333,606.333333333333,184,169.666666666667,17999,1794,16205,0.142333333333333,0.037416435256608,0.0945745076179859
"SPU_001532",-0.277906196866383,5.73877574143717,"SP-FIBA",82,545.333333333333,159.666666666667,99.6666666666667,37083,3387,33696,0.082,0.0161839189616967,0.0294262375750418
"SPU_001533",1.60132367220155,4.99160427630157,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001539",0.742776715924675,5.73804914760945,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001545",-2.00816640008012,6.99899684494611,"SP-SPCAT3L",83.3333333333333,136,0,10.3333333333333,26774,4922,21852,0.0833333333333333,0.00622368661907377,0.00209941758092916
"SPU_001552",-0.949681228986612,4.57771637215282,"SP-KIAA1409L",117.666666666667,629.333333333333,0,392,22852,3704,19148,0.117666666666667,0.0328667920061277,0.105831533477322
"SPU_001555",0.272473154327861,6.97591181977841,"SP-INTURNED",46.6666666666667,8,0,0,17554,2499,15055,0.0466666666666667,0.00053138492195284,0
"SPU_001557",0.333208155439579,4.78752926719487,"SP-HYPP_1336",116.666666666667,242.666666666667,0,100.666666666667,10516,930,9586,0.116666666666667,0.0253146950413798,0.108243727598566
"SPU_001558",-0.523072706164017,6.07795940268941,"SP-POLL",53,148.666666666667,71,56.6666666666667,6074,1285,4789,0.053,0.0310433632630333,0.0440985732814527
"SPU_001560",-0.067468179637963,4.30901585055128,"SP-ASTACIN3",111.333333333333,1895,0,412.333333333333,24380,1775,22605,0.111333333333333,0.0838310108383101,0.232300469483568
"SPU_001570",-0.0759540652003462,5.52927559471447,"SP-THTPA",145.333333333333,342.666666666667,342.666666666667,18,18040,2137,15903,0.145333333333333,0.0215472971556729,0.0084230229293402
"SPU_001572",0.271205635079498,4.93523683839717,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001584",-0.269077681333262,5.72402188394343,"SP-AIRC",112,391.666666666667,81.6666666666667,297.666666666667,9139,1273,7866,0.112,0.0497923552843461,0.233830845771144
