"geneid","mRNA_var","splice","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000720",1,FALSE,"SP-OPRK1L_2",100.666666666667,0,0,0,1070,1070,0,0.100666666666667,0,0
"SPU_000721",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000723",2,TRUE,"SP-76P",44,262,6.66666666666667,361.666666666667,9793,2555,7238,0.044,0.036197844708483,0.141552511415525
"SPU_000725",1,FALSE,"SP-MAMDC4-3",12.3333333333333,12.3333333333333,0,101.333333333333,4731,1000,3731,0.0123333333333333,0.00330563745197892,0.101333333333333
"SPU_000727",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000730",1,FALSE,"SP-GPR64L_2",92.6666666666667,1216.33333333333,112.666666666667,140,30051,1952,28099,0.0926666666666667,0.0432874242262477,0.0717213114754098
"SPU_000733",1,FALSE,"SP-HYPP_1287",36.6666666666667,334.666666666667,25,314,13001,1450,11551,0.0366666666666667,0.0289729604940409,0.216551724137931
"SPU_000740",1,FALSE,"SP-SRCR6",5.33333333333333,53.3333333333333,21.3333333333333,37.3333333333333,11744,2132,9612,0.00533333333333333,0.00554861978082952,0.0175109443402126
"SPU_000741",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000742",1,FALSE,"SP-UBE2V1/2",22.3333333333333,289,0,50,9000,675,8325,0.0223333333333333,0.0347147147147147,0.0740740740740741
"SPU_000743",1,FALSE,"SP-CLECT_2",20,0,0,0,1478,460,1018,0.02,0,0
"SPU_000750",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000751",1,FALSE,"SP-MACPFD1",104,208.333333333333,26.3333333333333,247.666666666667,6977,2233,4744,0.104,0.0439151208544126,0.110912076429318
"SPU_000752",1,FALSE,"SP-HYPP_313",128,293.666666666667,0,172,5945,5503,442,0.128,0.664404223227753,0.0312556787206978
"SPU_000754",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000755",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000758",1,FALSE,"SP-SLC16",45.3333333333333,303.666666666667,0,143,30793,4125,26668,0.0453333333333333,0.0113869306534673,0.0346666666666667
"SPU_000764",1,FALSE,"SP-SARMR4",150,127.666666666667,0,126.333333333333,6655,1981,4674,0.15,0.0273142205106262,0.0637725054686185
"SPU_000766",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000770",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000771",1,FALSE,"SP-B3GALT1",100.666666666667,0,0,0,3208,3208,0,0.100666666666667,0,0
"SPU_000773",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000781",1,FALSE,"SP-B3GALT5_1",105.666666666667,152,39.3333333333333,68.6666666666667,1333,1333,0,0.105666666666667,0,0.0515128782195549
"SPU_000783",1,FALSE,"SP-C17ORF59L",149.666666666667,200.333333333333,39,62.3333333333333,6407,1010,5397,0.149666666666667,0.0371193873139398,0.0617161716171617
"SPU_000786",1,FALSE,"SP-DDX20",46.6666666666667,172.666666666667,0,426,10588,5041,5547,0.0466666666666667,0.0311279370230154,0.0845070422535211
"SPU_000791",1,FALSE,"SP-IDS_5",30,0,0,0,2507,713,1794,0.03,0,0
"SPU_000791",1,FALSE,"SP-IDS_5",30,0,0,0,2507,713,1794,0.03,0,0
"SPU_000792",1,FALSE,"SP-RXFP1L",27.6666666666667,785.666666666667,0,412.666666666667,12662,1930,10732,0.0276666666666667,0.0732078519070692,0.213816925734024
"SPU_000793",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000795",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000796",1,FALSE,"SP-TUBA1B",86.6666666666667,0,0,0,2429,1711,718,0.0866666666666667,0,0
"SPU_000798",1,FALSE,"SP-GABBR1",72.6666666666667,1456.33333333333,590,56.6666666666667,54718,2501,52217,0.0726666666666667,0.0278900230448577,0.0226576036252166
"SPU_000800",1,FALSE,"SP-DPYD-2",50.3333333333333,507,0,12.6666666666667,55330,1117,54213,0.0503333333333333,0.00935200044269825,0.0113398985377499
"SPU_000802",1,FALSE,"SP-HYPP_314",21.3333333333333,1502.33333333333,885.333333333333,374.333333333333,31736,2208,29528,0.0213333333333333,0.0508782624401698,0.169535024154589
"SPU_000804",1,FALSE,"SP-TAX1BP1-2",73.6666666666667,169,39,278.666666666667,7669,1269,6400,0.0736666666666667,0.02640625,0.21959548200683
"SPU_000806",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000809",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000809",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000811",1,FALSE,"SP-RAB3",128.666666666667,389,0,0,20597,2193,18404,0.128666666666667,0.0211367094109976,0
"SPU_000813",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000814",1,FALSE,"SP-ACVR2_1",66.6666666666667,104.666666666667,7.33333333333333,280.666666666667,9227,4663,4564,0.0666666666666667,0.0229330996202162,0.0601901494031024
"SPU_000815",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000818",1,FALSE,"SP-GAKL_1",7.33333333333333,253.333333333333,22.3333333333333,148,19479,3579,15900,0.00733333333333333,0.0159329140461216,0.0413523330539257
"SPU_000819",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000820",2,TRUE,"SP-SLCOA4A1",106.666666666667,149.333333333333,0,100.666666666667,9780,4346,5434,0.106666666666667,0.0274812906391854,0.0231630618192974
"SPU_000821",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000824",2,TRUE,"SP-TSTSK2",87,1800.33333333333,275.333333333333,403.333333333333,35935,2044,33891,0.087,0.0531212809693822,0.197325505544684
"SPU_000835",1,FALSE,"SP-PAH",44.3333333333333,234.666666666667,4.33333333333333,18.6666666666667,38912,1556,37356,0.0443333333333333,0.00628190027483314,0.0119965724078835
"SPU_000839",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000841",1,FALSE,"SP-CRYPTIC",36.3333333333333,0.666666666666667,0,9.33333333333333,5576,2024,3552,0.0363333333333333,0.000187687687687688,0.00461133069828722
"SPU_000847",2,TRUE,"SP-SPNSH1",88,74.3333333333333,0,4,14843,1651,13192,0.088,0.00563472811805134,0.00242277407631738
"SPU_000849",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000858",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000859",1,FALSE,"SP-SLC16A12_9",96,82.6666666666667,9.66666666666667,10.3333333333333,2316,1047,1269,0.096,0.0651431573417389,0.00986946832219039
"SPU_000862",1,FALSE,"SP-MAN1B1_1",68.6666666666667,136.333333333333,85,109,4676,860,3816,0.0686666666666667,0.0357267645003494,0.126744186046512
"SPU_000866",1,FALSE,"SP-MT1-4/MMPL1",32.6666666666667,73,0,62,4275,661,3614,0.0326666666666667,0.0201992252351965,0.0937972768532526
"SPU_000871",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000872",1,FALSE,"SP-GALC",30,152,0,55,16204,1892,14312,0.03,0.0106204583566238,0.0290697674418605
"SPU_000879",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000882",1,FALSE,"SP-CSPE9L1A",1.66666666666667,10.3333333333333,0,2.33333333333333,11209,1252,9957,0.00166666666666667,0.00103779585551204,0.00186368477103301
"SPU_000884",1,FALSE,"SP-TTRSPN",33.3333333333333,553.666666666667,306.666666666667,98,26599,3083,23516,0.0333333333333333,0.0235442535578613,0.0317872202400259
"SPU_000887",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000898",1,FALSE,"SP-HYPP_316",23,15,0,50.6666666666667,7068,2536,4532,0.023,0.00330979699911739,0.0199789695057834
"SPU_000899",4,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000900",1,FALSE,"SP-ELL2",40,8.33333333333333,0,124.666666666667,4691,1231,3460,0.04,0.00240847784200385,0.101272678039534
"SPU_000903",1,FALSE,"SP-HYPP_1291",33.3333333333333,0,0,5.66666666666667,3131,1162,1969,0.0333333333333333,0,0.00487664945496271
"SPU_000906",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000908",1,FALSE,"SP-ANK2H",66.6666666666667,213.666666666667,213.666666666667,40.6666666666667,85499,5343,80156,0.0666666666666667,0.00266563534441173,0.00761120469149666
"SPU_000913",1,FALSE,"SP-HTR4L",144.333333333333,16.3333333333333,0,15,986,986,0,0.144333333333333,0,0.0152129817444219
"SPU_000917",1,FALSE,"SP-LRP4L_4",3,350.666666666667,0,93.6666666666667,10942,1420,9522,0.003,0.0368269971294546,0.065962441314554
"SPU_000922",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000925",1,FALSE,"SP-FN3_14",20,44.3333333333333,0,0,90618,7551,83067,0.02,0.000533705723492281,0
"SPU_000927",1,FALSE,"SP-RAB22",48.6666666666667,102.666666666667,6.66666666666667,45,7265,463,6802,0.0486666666666667,0.0150935999215917,0.0971922246220302
"SPU_000928",1,FALSE,"SP-HYPP_1293",144,0,0,0,1470,1179,291,0.144,0,0
"SPU_000929",1,FALSE,"SP-HYPP_1294",108,0,0,0,2431,1227,1204,0.108,0,0
"SPU_000937",1,FALSE,"SP-PERLC_3",35.3333333333333,29,0,46.6666666666667,7366,1293,6073,0.0353333333333333,0.00477523464515067,0.0360917762309874
"SPU_000938",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000941",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000942",1,FALSE,"SP-SLC27A6-2",77.6666666666667,168,0,63,8539,1145,7394,0.0776666666666667,0.0227211252366784,0.0550218340611354
"SPU_000950",1,FALSE,"SP-API5",74,151.333333333333,0,56.6666666666667,9494,1133,8361,0.074,0.0180999083044293,0.050014710208885
"SPU_000952",1,FALSE,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,0.009,0.0163602289419035,0.0709690390028146
"SPU_000956",1,FALSE,"SP-HYPP_1297",25,194,194,0,12305,1543,10762,0.025,0.0180263891469987,0
"SPU_000959",2,TRUE,"SP-EF1BD(N-TER)",103.666666666667,0,0,0,5499,291,5208,0.103666666666667,0,0
"SPU_000961",7,TRUE,"SP-PTB",253.333333333333,2850,444.333333333333,61.6666666666667,70931,4712,66219,0.253333333333333,0.0430390069315453,0.0130871533672892
"SPU_000963",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000965",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000966",1,FALSE,"SP-TIMM17B",39.3333333333333,54,0,54.3333333333333,4803,668,4135,0.0393333333333333,0.0130592503022975,0.0813373253493014
"SPU_000968",1,FALSE,"SP-CHRM1",129.333333333333,418,418,25.3333333333333,10379,1468,8911,0.129333333333333,0.046908315565032,0.0172570390554042
"SPU_000969",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000970",1,FALSE,"SP-BBOX1",62,483.333333333333,124.333333333333,232.666666666667,11788,1238,10550,0.062,0.0458135860979463,0.187937533656435
"SPU_000972",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000973",1,FALSE,"SP-LHH2AC",227.666666666667,87.6666666666667,57.3333333333333,122.333333333333,374,374,0,0.227666666666667,0,0.327094474153298
"SPU_000974",1,FALSE,"SP-CRN1APH",89.6666666666667,1292.33333333333,292,219,28927,4207,24720,0.0896666666666667,0.0522788565264293,0.0520560969812218
"SPU_000978",1,FALSE,"SP-PLXNA4",10.6666666666667,47.6666666666667,0,51.3333333333333,4818,1522,3296,0.0106666666666667,0.0144619741100324,0.0337275514673675
"SPU_000979",1,FALSE,"SP-HS3ST3A1",132.333333333333,1144.66666666667,0,533.666666666667,1171,1171,0,0.132333333333333,0,0.455735838314831
"SPU_000984",1,FALSE,"SP-SRCR8",3.33333333333333,70.3333333333333,0,2.66666666666667,4294,764,3530,0.00333333333333333,0.0199244570349386,0.00349040139616056
"SPU_000992",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000994",1,FALSE,"SP-AA2M",38.3333333333333,37.6666666666667,0,1,10274,507,9767,0.0383333333333333,0.00385652366813419,0.0019723865877712
"SPU_000997",2,TRUE,"SP-C3-2",98.3333333333333,889.666666666667,0,469.333333333333,38671,4730,33941,0.0983333333333333,0.0262121524606425,0.0992248062015504
"SPU_001001",1,FALSE,"SP-HYPP_320",28.6666666666667,208.666666666667,0,226,13318,3704,9614,0.0286666666666667,0.021704458775397,0.0610151187904968
"SPU_001007",1,FALSE,"SP-HYPP_1299",133.666666666667,29.3333333333333,29.3333333333333,46.3333333333333,1477,1477,0,0.133666666666667,0,0.0313698939291356
"SPU_001010",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001015",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001020",1,FALSE,"SP-SURREAL/GPCR109",173,197,51.6666666666667,72.3333333333333,1637,1637,0,0.173,0,0.0441865200570149
"SPU_001025",1,FALSE,"SP-HYPP_321",12,330.333333333333,0,63.6666666666667,17232,1008,16224,0.012,0.0203607823800131,0.0631613756613757
"SPU_001026",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001031",1,FALSE,"SP-ZMIZ1L",26,635.666666666667,311.666666666667,186.333333333333,20636,1768,18868,0.026,0.033690198572539,0.105392156862745
"SPU_001034",2,TRUE,"SP-ENDRVT55",45.3333333333333,0,0,43.3333333333333,1234,1223,11,0.0453333333333333,0,0.0354319978195694
"SPU_001038",1,FALSE,"SP-C2GNT3",46.3333333333333,0,0,0,1334,1334,0,0.0463333333333333,0,0
"SPU_001041",1,FALSE,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,0.062,0.00904612974577066,0.0736322501028383
"SPU_001044",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001045",1,FALSE,"SP-BTUB2_1",40.3333333333333,97,21,183,14920,2936,11984,0.0403333333333333,0.00809412550066756,0.0623297002724796
"SPU_001046",2,TRUE,"SP-REPS1L",108,61,0,45,5366,972,4394,0.108,0.013882567137005,0.0462962962962963
"SPU_001052",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001053",2,TRUE,"SP-PPPL_172",18.6666666666667,0,0,0,2410,2410,0,0.0186666666666667,0,0
"SPU_001056",1,FALSE,"SP-GAL/LECT/LNB/7TM/GPCR",0.666666666666667,109,0,38.3333333333333,9881,2255,7626,0.000666666666666667,0.0142932074482035,0.0169992609016999
"SPU_001057",1,FALSE,"SP-HYPP_324",44.6666666666667,55.6666666666667,0,20.6666666666667,6312,2286,4026,0.0446666666666667,0.0138267925153171,0.00904053659959172
"SPU_001058",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001059",1,FALSE,"SP-MAB21L2",191,877.666666666667,0,31.6666666666667,2261,2261,0,0.191,0,0.0140056022408964
"SPU_001062",1,FALSE,"SP-ELGC",109.333333333333,110.333333333333,22,55.6666666666667,6238,2045,4193,0.109333333333333,0.0263136974322283,0.0272208638956805
"SPU_001068",1,FALSE,"SP-KCTD5",161,605.333333333333,298.666666666667,112,14323,2182,12141,0.161,0.0498586058259891,0.0513290559120073
"SPU_001072",2,TRUE,"SP-AXIN",115.333333333333,2014.66666666667,380.333333333333,289.666666666667,28994,2561,26433,0.115333333333333,0.0762178589893946,0.113106859299753
"SPU_001076",1,FALSE,"SP-CHST11-4",6,127.666666666667,85.6666666666667,118.333333333333,7638,1653,5985,0.006,0.0213311055416319,0.0715870135107885
"SPU_001077",1,FALSE,"SP-CHST11-5",43.6666666666667,55.6666666666667,20.3333333333333,150.333333333333,7010,3085,3925,0.0436666666666667,0.0141825902335456,0.048730415991356
"SPU_001079",1,FALSE,"SP-MOCOS",6.66666666666667,142,88.6666666666667,64.3333333333333,23568,4325,19243,0.00666666666666667,0.00737930676090007,0.0148747591522158
"SPU_001090",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001097",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001099",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001107",1,FALSE,"SP-IGV",7,0,0,0,385,385,0,0.007,0,0
"SPU_001109",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001117",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001125",2,TRUE,"SP-RBMS3",1.66666666666667,1034.66666666667,641.666666666667,10,42522,1218,41304,0.00166666666666667,0.025050035509071,0.00821018062397373
"SPU_001126",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001127",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001128",1,FALSE,"SP-NIT2",57,31.3333333333333,0,0,27926,453,27473,0.057,0.00114051371649741,0
"SPU_001129",1,FALSE,"SP-LRR/IGR_10",104.666666666667,90,0,17.3333333333333,2765,2765,0,0.104666666666667,0,0.00626883664858348
"SPU_001131",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001138",1,FALSE,"SP-CARA14LA",87.3333333333333,1240.33333333333,1240.33333333333,0,40545,990,39555,0.0873333333333333,0.031357181982893,0
"SPU_001144",1,FALSE,"SP-DDO",56.3333333333333,312.333333333333,39.6666666666667,82.6666666666667,13509,860,12649,0.0563333333333333,0.024692334044852,0.0961240310077519
"SPU_001151",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001152",1,FALSE,"SP-MIF7",68,541.333333333333,2.33333333333333,545.666666666667,3656,2306,1350,0.068,0.400987654320988,0.236629083550159
"SPU_001154",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001159",1,FALSE,"SP-FN3/EGFF_3",1.33333333333333,0,0,0,14797,1871,12926,0.00133333333333333,0,0
"SPU_001161",1,FALSE,"SP-CTNND2",37,256,7,49.6666666666667,5608,943,4665,0.037,0.0548767416934619,0.0526687875574408
"SPU_001162",1,FALSE,"SP-GALR2L",12.6666666666667,0,0,81.3333333333333,920,920,0,0.0126666666666667,0,0.0884057971014493
"SPU_001168",1,FALSE,"SP-ALOX12B-2",4,49,21,14.6666666666667,10757,1688,9069,0.004,0.0054030212812879,0.00868878357030016
"SPU_001181",1,FALSE,"SP-GGT1",77.6666666666667,370,359.333333333333,12.3333333333333,30295,1915,28380,0.0776666666666667,0.0130373502466526,0.00644038294168842
"SPU_001182",1,FALSE,"SP-CLECT_3",19.6666666666667,65,52,26,10139,753,9386,0.0196666666666667,0.00692520775623269,0.0345285524568393
"SPU_001184",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001191",1,FALSE,"SP-GLULD1",92,0,0,0,182,182,0,0.092,0,0
"SPU_001192",1,FALSE,"SP-PAN3",81.6666666666667,657.333333333333,0,360,19546,5010,14536,0.0816666666666667,0.045221060355898,0.0718562874251497
"SPU_001195",1,FALSE,"SP-TTRSPN_1",34,285.333333333333,48,77.6666666666667,10735,1311,9424,0.034,0.0302773061686474,0.0592423086702263
"SPU_001198",1,FALSE,"SP-SETA",123.666666666667,827.666666666667,0,212.333333333333,32712,5268,27444,0.123666666666667,0.0301583831317106,0.040306251581878
"SPU_001202",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001203",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001212",2,TRUE,"SP-NHEDC2-2",96,60.6666666666667,0,20.6666666666667,13063,1771,11292,0.096,0.0053725351281143,0.0116694899303595
"SPU_001215",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001218",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001224",1,FALSE,"SP-HYPP_1316",90.6666666666667,113.666666666667,10.3333333333333,147.333333333333,5010,1158,3852,0.0906666666666667,0.0295084804430599,0.127230857800806
"SPU_001225",1,FALSE,"SP-GGDEF",25.6666666666667,824.333333333333,0,36.3333333333333,26733,736,25997,0.0256666666666667,0.0317087869113103,0.0493659420289855
"SPU_001228",1,FALSE,"SP-CYPF",24.6666666666667,0,0,0,2428,467,1961,0.0246666666666667,0,0
"SPU_001232",1,FALSE,"SP-NIN",54,308.666666666667,6.33333333333333,453.333333333333,24117,5030,19087,0.054,0.0161715652887655,0.0901259111994698
"SPU_001244",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001246",2,TRUE,"SP-HYPP_1318",88.3333333333333,0,0,0,1625,1625,0,0.0883333333333333,0,0
"SPU_001251",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001252",1,FALSE,"SP-KIAA1109L",107,418,49,735.666666666667,23895,3101,20794,0.107,0.0201019524862941,0.237235300440718
"SPU_001256",2,TRUE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001261",2,TRUE,"SP-MIA3",79.6666666666667,418,418,486.666666666667,30872,9156,21716,0.0796666666666667,0.0192484803831276,0.0531527595747779
"SPU_001263",1,FALSE,"SP-THADA",226.666666666667,7292.66666666667,0,1145.66666666667,19362,5424,13938,0.226666666666667,0.523221887406132,0.211221730580138
"SPU_001266",1,FALSE,"SP-SRCR14",33,761,450.666666666667,294.666666666667,14978,2095,12883,0.033,0.0590700923697896,0.140652346857597
"SPU_001267",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001270",1,FALSE,"SP-SLC5L",87.6666666666667,0,0,0,1399,492,907,0.0876666666666667,0,0
"SPU_001274",1,FALSE,"SP-CLECT_4",49.6666666666667,225.666666666667,194.666666666667,98,5832,349,5483,0.0496666666666667,0.0411575171742963,0.28080229226361
"SPU_001280",1,FALSE,"SP-PTPL",60.6666666666667,42,0,52.6666666666667,7008,1714,5294,0.0606666666666667,0.00793350963354741,0.0307273434461299
"SPU_001283",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001285",1,FALSE,"SP-SLC7A6_4",84,104.333333333333,37.6666666666667,77.3333333333333,15169,1304,13865,0.084,0.00752494290179108,0.0593047034764826
"SPU_001288",1,FALSE,"SP-RAB31",13.3333333333333,57.3333333333333,48.3333333333333,44.6666666666667,8399,1326,7073,0.0133333333333333,0.00810594278712475,0.0336852689793866
"SPU_001289",1,FALSE,"SP-PDDC1",116.333333333333,1000.33333333333,0,201,24933,3001,21932,0.116333333333333,0.0456106754209982,0.0669776741086305
"SPU_001290",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001293",1,FALSE,"SP-CPEB2",190,1595.66666666667,0,174.666666666667,32280,4638,27642,0.19,0.0577261654969491,0.0376599108811269
"SPU_001296",1,FALSE,"SP-SER/THRPP2B/DIRSIGC",5,392.666666666667,16.3333333333333,165.333333333333,30040,2684,27356,0.005,0.0143539503826095,0.0615996025832091
"SPU_001298",1,FALSE,"SP-ACHEL_2",13.3333333333333,329,0,125.333333333333,8595,1815,6780,0.0133333333333333,0.0485250737463127,0.0690541781450872
"SPU_001316",1,FALSE,"SP-HS3ST2L",69.6666666666667,0,0,0,1837,1837,0,0.0696666666666667,0,0
"SPU_001320",1,FALSE,"SP-PACS2",72.3333333333333,442.666666666667,0,167.666666666667,17972,1528,16444,0.0723333333333333,0.0269196464769318,0.109729493891798
"SPU_001330",1,FALSE,"SP-EPB4.1L1",20.3333333333333,822,15.3333333333333,217.333333333333,33248,1836,31412,0.0203333333333333,0.0261683433082898,0.11837327523602
"SPU_001337",1,FALSE,"SP-MTRF1L",48.3333333333333,10.6666666666667,0,8,7142,2222,4920,0.0483333333333333,0.0021680216802168,0.0036003600360036
"SPU_001338",1,FALSE,"SP-POLPPL",22.6666666666667,0,0,0,4043,4043,0,0.0226666666666667,0,0
"SPU_001340",1,FALSE,"SP-UNC44_197",1.33333333333333,148.333333333333,0,47,22351,2565,19786,0.00133333333333333,0.0074968833181711,0.0183235867446394
"SPU_001349",1,FALSE,"SP-HEATR6",17.6666666666667,174,9.66666666666667,165.666666666667,28296,1850,26446,0.0176666666666667,0.00657944490660213,0.0895495495495496
"SPU_001350",1,FALSE,"SP-CBWD3",62.3333333333333,0,0,0,1809,381,1428,0.0623333333333333,0,0
"SPU_001358",1,FALSE,"SP-HYPP_332",58.3333333333333,207.666666666667,0,267,8933,3165,5768,0.0583333333333333,0.0360032362459547,0.0843601895734597
"SPU_001362",1,FALSE,"SP-PKD2L1_1",35.3333333333333,106.666666666667,40,142.333333333333,6149,1992,4157,0.0353333333333333,0.0256595301098549,0.0714524765729585
"SPU_001366",1,FALSE,"SP-ARP1/CENTPH",2.66666666666667,20.6666666666667,0,56,11710,3827,7883,0.00266666666666667,0.00262167533510931,0.0146328717010713
"SPU_001368",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001369",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001371",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001372",1,FALSE,"SP-HYPP_1323",0.333333333333333,10,10,4.66666666666667,14094,1134,12960,0.000333333333333333,0.000771604938271605,0.00411522633744856
"SPU_001373",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001380",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001381",1,FALSE,"SP-SLC16A6L_2",85,151,5.66666666666667,124,5770,2425,3345,0.085,0.0451420029895366,0.0511340206185567
"SPU_001382",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001390",1,FALSE,"SP-HDAC2",48.3333333333333,484.333333333333,0,380,12668,984,11684,0.0483333333333333,0.0414526988474267,0.386178861788618
"SPU_001391",1,FALSE,"SP-TRIM3L_2",92.3333333333333,0,0,0,1190,1190,0,0.0923333333333333,0,0
"SPU_001395",1,FALSE,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001399",1,FALSE,"SP-CPA1L",2,8,0,16.6666666666667,6721,1343,5378,0.002,0.00148754183711417,0.0124100273020601
"SPU_001400",1,FALSE,"SP-CPA3L_1",6,10.3333333333333,1.66666666666667,5.66666666666667,6648,569,6079,0.006,0.00169984098261776,0.00995899238429994
