"geneid","int_meth_logFC","int_meth_logCPM","common_name","peak_density_TSS","peak_density_Introns","peak_density_Intron1","peak_density_Exons","gene_len","exon_len","intron_len","TSS_dens_norm","intron_dens_norm","exon_dens_norm"
"SPU_000631",1.12448064498141,3.80146410042214,"SP-TEX261L",19,0,0,0,2161,473,1688,19,0,0
"SPU_000632",-0.186909169359974,4.67740507109705,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000640",0.222400775010185,6.85612829565639,"SP-HYPP_1268",31.3333333333333,163,0,74.6666666666667,11051,2648,8403,31.3333333333333,0.0193978341068666,0.0281973816717019
"SPU_000645",0.385596495572143,7.5575875228144,"SP-CYP27L_1",165.333333333333,960.333333333333,960.333333333333,0,40039,1545,38494,165.333333333333,0.0249476108830813,0
"SPU_000658",-0.150140712489765,5.54578150362468,"SP-HYPP_1270",114,663,170,111,14653,1033,13620,114,0.0486784140969163,0.107454017424976
"SPU_000662",-0.82737422126798,6.70052202347237,"SP-HYPP_1271",109.333333333333,127.333333333333,127.333333333333,20.3333333333333,9288,919,8369,109.333333333333,0.0152148803122635,0.0221254987305042
"SPU_000667",-1.80538007528493,5.69782965390372,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000668",-0.0464966885613875,6.7025885948006,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000669",-0.347310288463409,7.34146363445802,"SP-BMP2/4",90,398.666666666667,398.666666666667,0,19096,1335,17761,90,0.0224461835857591,0
"SPU_000673",-0.0943334331979978,7.46927585325848,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0006733",-0.213905106542621,4.32804246492312,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0006734",0.117564477261715,8.01254830691762,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0006735",-0.165828559080275,6.92047334627037,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000678",0.698029556823268,3.93356962031349,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000680",0.384032867581725,3.77290083191367,"SP-ADAM/TS6/10L1",51,947,0,40.6666666666667,41167,2051,39116,51,0.0242100419265774,0.0198277263123679
"SPU_000687",-2.17262671684145,3.92945560063198,"SP-AMBRA1",34,12.6666666666667,0,28,18105,2460,15645,34,0.000809630339831682,0.0113821138211382
"SPU_0006870",0.518282088900224,1.92658037384996,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000688",-0.429052324713068,4.9187430940915,"SP-GAGPOLL_2",2.33333333333333,0,0,8.66666666666667,18155,5184,12971,2.33333333333333,0,0.00167181069958848
"SPU_000692",-1.07148738908104,2.28541782097247,"SP-UGT2B17",62.3333333333333,37.3333333333333,0,15.3333333333333,9358,1977,7381,62.3333333333333,0.00505803188366527,0.00775585904569213
"SPU_000699",0.149302900339026,6.22867889729193,"SP-HYPP_1277",9,395.333333333333,0,64.3333333333333,72047,905,71142,9,0.00555696119498093,0.0710865561694291
"SPU_000702",0.0167216407311678,7.62503997855067,"SP-CARA12LD",44,178,100,52.6666666666667,8236,438,7798,44,0.0228263657348038,0.120243531202435
"SPU_000712",1.98101983358166,2.84124727603777,"SP-HYPP_1283",79,86,0,5,8025,1349,6676,79,0.0128819652486519,0.00370644922164566
"SPU_000721",-0.0545991861289239,5.39395749984951,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0007214",-1.04037189121602,3.54801667387294,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0007215",0.156300243885176,3.36823053709657,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0007217",0.102212328607604,6.08233347853446,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0007219",-0.768729365339019,4.18763368406961,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000722",0.416995408533713,5.60862814832823,"SP-TRP53BP1",73.3333333333333,1433.66666666667,446.333333333333,831.333333333333,39520,6621,32899,73.3333333333333,0.0435778189813267,0.125560086593163
"SPU_0007220",-0.753780959396904,5.55014683891225,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000730",-0.675846592054773,5.29466472320081,"SP-GPR64L_2",92.6666666666667,1216.33333333333,112.666666666667,140,30051,1952,28099,92.6666666666667,0.0432874242262477,0.0717213114754098
"SPU_000740",-0.526345345511455,3.07358645598537,"SP-SRCR6",5.33333333333333,53.3333333333333,21.3333333333333,37.3333333333333,11744,2132,9612,5.33333333333333,0.00554861978082952,0.0175109443402126
"SPU_000742",0.396100828280121,4.48063177024483,"SP-UBE2V1/2",22.3333333333333,289,0,50,9000,675,8325,22.3333333333333,0.0347147147147147,0.0740740740740741
"SPU_000743",0.111080000696814,3.15164990038922,"SP-CLECT_2",20,0,0,0,1478,460,1018,20,0,0
"SPU_000748",-0.667389584945718,6.51910533985408,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000749",-0.566437479216645,5.11819150722569,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000750",-0.108135348210517,6.70977114575929,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000756",2.9011106490649,3.36119506406849,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000759",-0.0949858870923399,9.68471983168027,"SP-PSMD13",15,23,0,6.66666666666667,5389,634,4755,15,0.00483701366982124,0.010515247108307
"SPU_000760",-0.0620258863605173,4.87154492015739,"SP-SMPD2L",44.3333333333333,182.333333333333,0,43.3333333333333,9463,1247,8216,44.3333333333333,0.0221924699772801,0.0347500668270516
"SPU_000764",-0.259970570458403,7.02475848026786,"SP-SARMR4",150,127.666666666667,0,126.333333333333,6655,1981,4674,150,0.0273142205106262,0.0637725054686185
"SPU_000765",1.07993492896703,3.43681029256664,"SP-CHRNA9L_2",42.3333333333333,1394.66666666667,903.666666666667,298.333333333333,19315,1795,17520,42.3333333333333,0.0796042617960426,0.166202414113278
"SPU_000767",0.144405233725038,5.66222386831393,"SP-CHRNA9-2",19.6666666666667,663.666666666667,272,200.666666666667,14869,1201,13668,19.6666666666667,0.0485562384157643,0.167082986400222
"SPU_000776",-0.667565445622424,4.22982707380594,"SP-PTPN9",58,254,54.6666666666667,37.3333333333333,46549,4970,41579,58,0.00610885302676832,0.00751173708920188
"SPU_000783",1.35167543102146,4.39563765112079,"SP-C17ORF59L",149.666666666667,200.333333333333,39,62.3333333333333,6407,1010,5397,149.666666666667,0.0371193873139398,0.0617161716171617
"SPU_000790",0.741189171142337,7.16735416721074,"SP-NARS2",60.6666666666667,198,0,60.3333333333333,11334,1209,10125,60.6666666666667,0.0195555555555556,0.0499035015164047
"SPU_000791",-1.88475750115031,3.55633047291801,"SP-IDS_5",30,0,0,0,2507,713,1794,30,0,0
"SPU_000794",-1.63008190123698,4.31016832514079,"SP-C5ORF42L",93,212.666666666667,39.3333333333333,276,50417,11929,38488,93,0.00552553176747731,0.0231368932852712
"SPU_000798",0.795870141480647,4.78139892544351,"SP-GABBR1",72.6666666666667,1456.33333333333,590,56.6666666666667,54718,2501,52217,72.6666666666667,0.0278900230448577,0.0226576036252166
"SPU_0007981",-1.59218038539836,3.46397626359227,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0007985",0.086844708803172,2.55301322684198,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0008010",-0.0557532073256794,5.03505821751184,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0008012",-0.305005673544173,4.34146502613918,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000806",1.67854199134652,2.52631853160449,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000808",0.11907932719117,3.25077070026122,"SP-HYPP_1288",29,119.666666666667,2.66666666666667,26,5571,1234,4337,29,0.0275920375067251,0.0210696920583468
"SPU_000818",-0.454627160314454,6.56524341089492,"SP-GAKL_1",7.33333333333333,253.333333333333,22.3333333333333,148,19479,3579,15900,7.33333333333333,0.0159329140461216,0.0413523330539257
"SPU_000819",-0.164957844962348,9.34692820100902,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0008190",0.792581538878619,3.41034320625446,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000828",0.182037229671288,4.76877413723042,"SP-SM30D",123.333333333333,0,0,1.66666666666667,3013,1091,1922,123.333333333333,0,0.00152765047357165
"SPU_000830",-1.13076769071616,4.22517985401199,"SP-GSS",50,214.333333333333,0,65.6666666666667,4427,2506,1921,50,0.111573833073052,0.0262037776004256
"SPU_000832",-0.0670864271490511,4.44752348953056,"SP-MYV",73.6666666666667,779.333333333333,220.333333333333,163.666666666667,52670,6375,46295,73.6666666666667,0.0168340713539979,0.0256732026143791
"SPU_000838",0.570544065818887,3.5742530710621,"SP-TULP3L",52,288.333333333333,89.6666666666667,24.3333333333333,25887,1391,24496,52,0.0117706292183758,0.0174934100167745
"SPU_000839",-0.0766419383518173,4.48269105362339,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000840",0.263917571017928,6.48708909213545,"SP-RXFP2L",19.3333333333333,451,0,168.666666666667,6797,1601,5196,19.3333333333333,0.0867975365665897,0.105350822402665
"SPU_000851",0.908828023313361,1.51457699925822,"SP-MFCAD_2",10.3333333333333,677.666666666667,0,415.333333333333,17351,2808,14543,10.3333333333333,0.0465974466524559,0.147910731244065
"SPU_000856",-0.113560383315146,7.59594503995174,"SP-KCNS3",98,394.666666666667,0,0,17012,3315,13697,98,0.0288140955440364,0
"SPU_000858",-1.26901284752332,5.05424468203145,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000860",-0.0798159250891785,6.18944716608575,"SP-SLC16A12L_4",41.6666666666667,120,105,176.666666666667,7866,1454,6412,41.6666666666667,0.0187149095446039,0.121503897294819
"SPU_000869",-0.355858746112034,3.89018228118616,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000873",0.917849470064661,4.09784211545517,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000878",0.549901776856744,5.87816286356183,"SP-HYPP_1289",51.6666666666667,627.333333333333,66,48.6666666666667,19549,981,18568,51.6666666666667,0.0337857245440184,0.0496092422697927
"SPU_000882",-0.344307832827856,6.42458087849345,"SP-CSPE9L1A",1.66666666666667,10.3333333333333,0,2.33333333333333,11209,1252,9957,1.66666666666667,0.00103779585551204,0.00186368477103301
"SPU_000883",0.561436761832403,6.75952855246523,"SP-EGF/HYALIN/C-LECTINL15",76,450.666666666667,130.666666666667,122.333333333333,13308,1465,11843,76,0.0380534211489206,0.0835039817974972
"SPU_000887",-2.61968917052121,2.97293979537383,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000889",-0.0237883909565138,8.58369445400629,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000890",-0.159834648264889,8.99435878823281,"SP-OSBPL9",70,1076,158.333333333333,316.333333333333,18323,1769,16554,70,0.0649993959163948,0.178820425852647
"SPU_0008902",0.795557443733897,5.2208281200552,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000891",1.6928435903063,2.9383446607197,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000899",0.62367323269488,2.75324483879507,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000906",1.89174761503967,4.00564870923508,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000912",-0.252764819286605,4.75251080350875,"SP-PFDN1",8.66666666666667,127,0,11,24914,1716,23198,8.66666666666667,0.00547460988016208,0.00641025641025641
"SPU_000920",0.116080011664295,5.93915349467366,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000921",-0.00511904377876387,7.86886516362768,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000925",-0.430380971166446,3.20896244404376,"SP-FN3_14",20,44.3333333333333,0,0,90618,7551,83067,20,0.000533705723492281,0
"SPU_0009252",-0.303526863629975,3.46229736969613,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0009253",0.188820829026498,3.86948639010314,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0009254",0.215133518914177,4.86994690285933,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000939",1.19855062294753,5.84492936533678,"SP-HPCL",15.6666666666667,1141.66666666667,0,116.666666666667,34491,1522,32969,15.6666666666667,0.034628489389022,0.0766535260621989
"SPU_000940",-6.07849126852746,2.21163728715639,"SP-CCDC93",57,668,25,369.666666666667,9682,1871,7811,57,0.0855204199206248,0.197577053269197
"SPU_000952",0.316728289289445,7.18310229161142,"SP-CABLES1",9,215.333333333333,124.333333333333,117.666666666667,14820,1658,13162,9,0.0163602289419035,0.0709690390028146
"SPU_0009572",1.78533195958593,5.34001412801456,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0009573",-2.16609098027379,3.05185831594968,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000964",-0.539190496400351,4.10486768922824,"SP-BBS2",73,313,0,147.666666666667,32612,2911,29701,73,0.0105383657115922,0.0507271269895797
"SPU_000967",-0.170634899582245,3.78307959791275,"SP-ABCC9J",66.6666666666667,386.666666666667,0,223.666666666667,28696,4086,24610,66.6666666666667,0.0157117702830828,0.0547397617882199
"SPU_000968",0.0737545658495686,5.20938526678188,"SP-CHRM1",129.333333333333,418,418,25.3333333333333,10379,1468,8911,129.333333333333,0.046908315565032,0.0172570390554042
"SPU_000969",0.892569285293353,2.64242026855317,NA,0,0,0,0,0,0,0,0,0,0
"SPU_000970",0.73556130905196,5.81555100977242,"SP-BBOX1",62,483.333333333333,124.333333333333,232.666666666667,11788,1238,10550,62,0.0458135860979463,0.187937533656435
"SPU_000971",0.486110637909978,5.14299466206185,"SP-SLC6A2_1",80,1583,760.666666666667,210,33180,1605,31575,80,0.0501346001583531,0.130841121495327
"SPU_000992",-0.0245854087570154,8.99529391726344,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001013",-0.725553056489326,4.85356594717843,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001017",0.989064553067111,4.10838977023036,"SP-UNC44L_6",2.66666666666667,0,0,0,141100,3041,138059,2.66666666666667,0,0
"SPU_001031",0.341142141557291,4.26392553694978,"SP-ZMIZ1L",26,635.666666666667,311.666666666667,186.333333333333,20636,1768,18868,26,0.033690198572539,0.105392156862745
"SPU_001037",0.130613115805257,8.1771771153937,"SP-SETD8L",1,558.333333333333,15,262.333333333333,23503,3349,20154,1,0.0277033508650061,0.0783318403503533
"SPU_001041",-0.426978036379855,6.96545878921667,"SP-B3GALT1_16",62,1093.33333333333,175.666666666667,179,123293,2431,120862,62,0.00904612974577066,0.0736322501028383
"SPU_001049",-0.356804724357586,6.56223461718796,"SP-PKC1_2",39.3333333333333,2711.66666666667,1315,39,59482,650,58832,39.3333333333333,0.0460916961290907,0.06
"SPU_001054",-0.546298955315921,3.80023075514004,"SP-NLR48",20.3333333333333,0,0,0,28589,2921,25668,20.3333333333333,0,0
"SPU_001056",-0.252274884194117,6.69187543819813,"SP-GAL/LECT/LNB/7TM/GPCR",0.666666666666667,109,0,38.3333333333333,9881,2255,7626,0.666666666666667,0.0142932074482035,0.0169992609016999
"SPU_001057",0.782078102127944,6.52413101759735,"SP-HYPP_324",44.6666666666667,55.6666666666667,0,20.6666666666667,6312,2286,4026,44.6666666666667,0.0138267925153171,0.00904053659959172
"SPU_001058",0.737939634588216,4.18125548789398,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001068",-0.094144761174104,6.03952355435409,"SP-KCTD5",161,605.333333333333,298.666666666667,112,14323,2182,12141,161,0.0498586058259891,0.0513290559120073
"SPU_0010698",-0.10796196080371,3.31493770641146,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001071",0.444414436629158,4.26405557897986,"SP-CCDC46",92.3333333333333,1204.33333333333,0,408.666666666667,27077,5099,21978,92.3333333333333,0.0547972214638881,0.0801464339412957
"SPU_001076",0.348038314477389,5.32045054203893,"SP-CHST11-4",6,127.666666666667,85.6666666666667,118.333333333333,7638,1653,5985,6,0.0213311055416319,0.0715870135107885
"SPU_001077",0.319330014658593,7.17511125640455,"SP-CHST11-5",43.6666666666667,55.6666666666667,20.3333333333333,150.333333333333,7010,3085,3925,43.6666666666667,0.0141825902335456,0.048730415991356
"SPU_001083",-0.412703228419013,9.14659865754346,"SP-EXOC4_2",168.666666666667,356.666666666667,0,14.6666666666667,19404,1351,18053,168.666666666667,0.0197566424786277,0.0108561559338761
"SPU_001084",-0.295882128934252,6.86970975591012,"SP-EXOC4_1",34.3333333333333,278.333333333333,0,73.6666666666667,12073,1866,10207,34.3333333333333,0.0272688677704843,0.0394783851375491
"SPU_0010844",-0.330503225282269,7.05819368408807,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001085",0.164200622838475,7.77035679183347,"SP-RPIA",16.3333333333333,90.3333333333333,0,21,7106,676,6430,16.3333333333333,0.0140487299118714,0.0310650887573964
"SPU_001086",-0.251032353892304,4.38430361989547,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001087",-0.214690448333314,5.81735979773312,"SP-UBLCP1",38.3333333333333,36.3333333333333,0,14.3333333333333,6520,2257,4263,38.3333333333333,0.00852294940964892,0.00635061290798996
"SPU_001088",-1.06248249458749,4.20375456142587,"SP-ADFP",56,188.333333333333,0,126.333333333333,12664,3632,9032,56,0.0208517862415117,0.0347834067547724
"SPU_001092",0.12961582775912,4.58194112285535,"SP-FN3/IGF_43",4.66666666666667,0,0,0,10701,2519,8182,4.66666666666667,0,0
"SPU_001114",-0.0806635114860058,6.99370349034332,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001120",-0.739638874808203,6.04104297716868,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001123",1.66476004424781,3.41690673424554,"SP-XDH",48.3333333333333,91,2.33333333333333,97.3333333333333,14099,1414,12685,48.3333333333333,0.00717382735514387,0.0688354549740688
"SPU_001125",-0.186335607154668,7.48192120129918,"SP-RBMS3",1.66666666666667,1034.66666666667,641.666666666667,10,42522,1218,41304,1.66666666666667,0.025050035509071,0.00821018062397373
"SPU_001127",-1.34753357703131,1.88917917123879,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001128",-1.30534364770563,4.23925224649893,"SP-NIT2",57,31.3333333333333,0,0,27926,453,27473,57,0.00114051371649741,0
"SPU_001131",-0.423680589291077,3.72666939648463,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001136",0.53003977921575,7.04511379702722,"SP-PGBD4L",24.3333333333333,0,0,0.666666666666667,3088,1897,1191,24.3333333333333,0,0.000351432085749429
"SPU_001138",-0.0937959264629545,7.270767764365,"SP-CARA14LA",87.3333333333333,1240.33333333333,1240.33333333333,0,40545,990,39555,87.3333333333333,0.031357181982893,0
"SPU_001141",0.798080625059895,4.05641320862603,"SP-SQLE",17.6666666666667,4.33333333333333,0,0,4951,2004,2947,17.6666666666667,0.00147042189797534,0
"SPU_001142",-1.06390767420291,3.69772335065717,"SP-SQLE_1",16.3333333333333,0,0,1,4231,1302,2929,16.3333333333333,0,0.000768049155145929
"SPU_001149",-0.819769367635925,6.11838326960934,"SP-ECHN17",17.3333333333333,326.333333333333,0,35.3333333333333,16878,1596,15282,17.3333333333333,0.0213540985036863,0.0221386800334169
"SPU_001154",0.0692707865910575,3.55644064595581,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0011546",-1.57217496133614,2.41591009959714,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001163",0.205574404248341,5.93016762331476,"SP-UNC44L_8",134,72.3333333333333,14,113.333333333333,5102,3924,1178,134,0.0614035087719298,0.0288820931022766
"SPU_001165",0.353541371402568,7.52590394333594,"SP-ARRDC3",4,832.333333333333,448.666666666667,176.333333333333,27959,1600,26359,4,0.0315768175322787,0.110208333333333
"SPU_001166",-0.373469971548402,5.90568800728281,"SP-GPR112L_8",105,135,120.333333333333,77,5293,911,4382,105,0.0308078502966682,0.0845225027442371
"SPU_001168",-0.00832926997221786,3.58017374569565,"SP-ALOX12B-2",4,49,21,14.6666666666667,10757,1688,9069,4,0.0054030212812879,0.00868878357030016
"SPU_001170",0.264795731175116,9.14016436587982,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001172",0.259255799518737,4.89581741711741,"SP-SRCR11",70.6666666666667,44.6666666666667,0,70.6666666666667,5325,1780,3545,70.6666666666667,0.012599905970851,0.0397003745318352
"SPU_001181",1.33795378679713,2.70669123637351,"SP-GGT1",77.6666666666667,370,359.333333333333,12.3333333333333,30295,1915,28380,77.6666666666667,0.0130373502466526,0.00644038294168842
"SPU_001182",-0.215216868648064,7.06724837863435,"SP-CLECT_3",19.6666666666667,65,52,26,10139,753,9386,19.6666666666667,0.00692520775623269,0.0345285524568393
"SPU_001185",0.495400251714548,4.26398712514382,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001198",-0.959651824541512,2.25992127447037,"SP-SETA",123.666666666667,827.666666666667,0,212.333333333333,32712,5268,27444,123.666666666667,0.0301583831317106,0.040306251581878
"SPU_0011982",-1.19593363544771,4.29728169134299,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001200",2.53676307974698,2.18066504294826,"SP-CLECT/EGF_5",19.6666666666667,2262.66666666667,26.6666666666667,148,87563,1594,85969,19.6666666666667,0.0263195648043675,0.0928481806775408
"SPU_0012000",0.11013257528849,5.83135250144685,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001202",-0.388567350157847,1.66551247749372,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001211",1.96797677515784,3.45414212158768,"SP-SLC16A9",103,698.333333333333,417.666666666667,304,13818,2681,11137,103,0.0627038999132022,0.113390525923163
"SPU_001213",-3.27236975282612,1.82153947776744,NA,0,0,0,0,0,0,0,0,0,0
"SPU_001224",0.105035075710124,4.85311412204441,"SP-HYPP_1316",90.6666666666667,113.666666666667,10.3333333333333,147.333333333333,5010,1158,3852,90.6666666666667,0.0295084804430599,0.127230857800806
"SPU_001225",0.378868864408272,7.09571945090184,"SP-GGDEF",25.6666666666667,824.333333333333,0,36.3333333333333,26733,736,25997,25.6666666666667,0.0317087869113103,0.0493659420289855
"SPU_001235",0.280281204014713,10.1819489856421,"SP-VPS13A",95,1114.33333333333,119.333333333333,442,55802,6936,48866,95,0.0228038581699614,0.0637254901960784
"SPU_0012355",-0.125191661981056,5.36191804620487,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0012357",-0.683965931294537,7.03846654825091,NA,0,0,0,0,0,0,0,0,0,0
"SPU_0012359",0.37345194150501,4.8911903465655,NA,0,0,0,0,0,0,0,0,0,0
